crown_uid,area,source_file,source_index,orig_crown_id,crown_num,species_raw,species_clean,species_status,tree_type_raw,health_class,field_status,field_description,lon,lat,label_esd,label_deciduous,label_acacia,label_yellow_strict,label_yellow_broad,label_red_showy,label_showy_flower,winter_B2,winter_B3,winter_B4,winter_B5,winter_B6,winter_B7,winter_B8,winter_B8A,winter_B11,winter_B12,winter_NDVI,winter_GNDVI,winter_NDRE,winter_NDMI,winter_NBR,winter_EVI,winter_blue_ratio,winter_green_ratio,winter_red_ratio,winter_yellow_proxy,winter_valid_pixels_median,winter_valid_pixels_max,premonsoon_B2,premonsoon_B3,premonsoon_B4,premonsoon_B5,premonsoon_B6,premonsoon_B7,premonsoon_B8,premonsoon_B8A,premonsoon_B11,premonsoon_B12,premonsoon_NDVI,premonsoon_GNDVI,premonsoon_NDRE,premonsoon_NDMI,premonsoon_NBR,premonsoon_EVI,premonsoon_blue_ratio,premonsoon_green_ratio,premonsoon_red_ratio,premonsoon_yellow_proxy,premonsoon_valid_pixels_median,premonsoon_valid_pixels_max,monsoon_B2,monsoon_B3,monsoon_B4,monsoon_B5,monsoon_B6,monsoon_B7,monsoon_B8,monsoon_B8A,monsoon_B11,monsoon_B12,monsoon_NDVI,monsoon_GNDVI,monsoon_NDRE,monsoon_NDMI,monsoon_NBR,monsoon_EVI,monsoon_blue_ratio,monsoon_green_ratio,monsoon_red_ratio,monsoon_yellow_proxy,monsoon_valid_pixels_median,monsoon_valid_pixels_max,postmonsoon_B2,postmonsoon_B3,postmonsoon_B4,postmonsoon_B5,postmonsoon_B6,postmonsoon_B7,postmonsoon_B8,postmonsoon_B8A,postmonsoon_B11,postmonsoon_B12,postmonsoon_NDVI,postmonsoon_GNDVI,postmonsoon_NDRE,postmonsoon_NDMI,postmonsoon_NBR,postmonsoon_EVI,postmonsoon_blue_ratio,postmonsoon_green_ratio,postmonsoon_red_ratio,postmonsoon_yellow_proxy,postmonsoon_valid_pixels_median,postmonsoon_valid_pixels_max,NDVI_amp,GNDVI_amp,NDRE_amp,NDMI_amp,NBR_amp,EVI_amp,green_ratio_amp,red_ratio_amp,yellow_proxy_amp,stac_year,geometry_mode,buffer_meters,stac_item_count
A1:crown_0002,A1,A1_master.geojson,1,crown_0002,2,Neem,Neem,clean,,,,,77.19700822368193,28.54281687663997,1,0,0,0,0,0,0,0.1276000067591667,0.1505500003695488,0.1363999992609024,0.1728499978780746,0.2710499912500381,0.3049499988555908,0.2669500112533569,0.3172500133514404,0.2299499958753585,0.1729499995708465,0.3022562861442566,0.2878996580839157,0.2974900156259537,0.0558860450983047,0.1996484398841858,0.2502651363611221,0.3099653124809265,0.3476705998182297,0.3368166983127594,0.6900347173213959,9.0,9,0.1413000002503395,0.1679999977350235,0.1568499952554702,0.1973500028252601,0.2972999960184097,0.3267000019550323,0.3220999985933304,0.3438000082969665,0.2697499990463257,0.2016500011086464,0.3278619349002838,0.2930193841457367,0.2700354903936386,0.0964322481304407,0.2211802005767822,0.2971314042806625,0.3042392432689667,0.3552430719137192,0.3403908014297485,0.6957607865333557,9.0,9,0.1522000059485435,0.1859999969601631,0.1895000040531158,0.2190999984741211,0.3688500076532364,0.4219500124454498,0.3915999978780746,0.4385500103235245,0.3070500046014786,0.2275499999523162,0.3264857232570648,0.357850894331932,0.332722932100296,0.12846489995718,0.2748372852802276,0.3488470315933227,0.2933982163667679,0.3549471646547317,0.3455658555030823,0.7066017687320709,9.0,9,0.1619499996304512,0.1758999973535537,0.1589999943971634,0.1867500022053718,0.3252499997615814,0.3722999989986419,0.3571500033140182,0.3826500028371811,0.2545499950647354,0.1811000034213066,0.3423250466585159,0.3238685578107834,0.3449399024248123,0.1412127241492271,0.3065929263830185,0.3800576329231262,0.313025563955307,0.3513062298297882,0.3287168741226196,0.6869744062423706,9.0,9,0.0400687605142593,0.0699512362480163,0.0749044120311737,0.0853266790509224,0.1069444864988327,0.1297924965620041,0.0075724720954895,0.0168489813804626,0.0196273624897003,2023,buffer,10.0,16
A1:crown_0005,A1,A1_master.geojson,4,crown_0005,5,Pilkhan,Pilkhan,clean,,,,,77.19668391418416,28.54268926063228,2,1,0,0,0,0,0,0.1237250007688999,0.1469499990344047,0.1325250044465065,0.2036250010132789,0.3847000002861023,0.440850019454956,0.2814750075340271,0.4573750048875808,0.3042000085115433,0.2111499980092048,0.3808716237545013,0.3547146916389465,0.3887874484062195,-0.0498496331274509,0.1390387415885925,0.3330169916152954,0.3088614642620086,0.3570017218589782,0.3332294821739197,0.691138505935669,8.0,8,0.1417500078678131,0.1669000089168548,0.1653250008821487,0.2044249922037124,0.4359750002622604,0.5078999996185303,0.3073000013828277,0.5298500061035156,0.3319250047206878,0.2175249978899955,0.310727447271347,0.2990511208772659,0.4417654722929001,-0.0351884074043482,0.1701942682266235,0.2957346737384796,0.3009929060935974,0.351717934012413,0.3477166891098022,0.6990070939064026,8.0,8,0.1448000073432922,0.1840750053524971,0.1638249978423118,0.2427750080823898,0.4307249933481216,0.4892999976873398,0.4090000092983246,0.5139000117778778,0.3732749968767166,0.2599000036716461,0.4272335022687912,0.3856948465108871,0.3610520213842392,0.04870649240911,0.225543737411499,0.4600464105606079,0.2953485548496246,0.3685085326433182,0.3334307968616485,0.7046514451503754,8.0,8,0.1519249975681305,0.1712749972939491,0.1543500050902366,0.2164750024676323,0.3975500166416168,0.455700010061264,0.3556499928236007,0.4739250093698501,0.3276499956846237,0.2270500063896179,0.4110144525766372,0.3670527189970016,0.3843350708484649,0.0272342134267091,0.2114490941166877,0.4517497420310974,0.3145095407962799,0.3580769300460815,0.3268786668777466,0.6854904890060425,8.0,8,0.1165060549974441,0.0866437256336212,0.0807134509086608,0.098556125536561,0.0865049958229065,0.1643117368221283,0.0167905986309051,0.0208380222320556,0.0191609561443328,2023,buffer,10.0,16
A1:crown_0010,A1,A1_master.geojson,9,crown_0010,10,Sheesham,Sheesham,clean,,,,,77.19684235857616,28.54269840693636,2,1,0,0,0,0,0,0.137049987912178,0.1500249952077865,0.1470750048756599,0.1942000091075897,0.3557500094175339,0.4071250110864639,0.2579500079154968,0.4241000115871429,0.282600000500679,0.2005750015377998,0.2886000126600265,0.2841621041297912,0.3734891414642334,-0.0664087012410163,0.109642893075943,0.2510303854942322,0.3117706775665283,0.3464536815881729,0.3430251777172088,0.6882293224334717,8.0,8,0.1505249962210655,0.1760750040411949,0.1774749979376793,0.2022500038146972,0.3986750096082687,0.4610000103712082,0.3031499981880188,0.4821999967098236,0.3201000094413757,0.2160249948501587,0.2970236539840698,0.2928901016712188,0.4081250876188278,-0.0331612569279968,0.1644715517759323,0.2743103206157684,0.3034151643514633,0.3500254154205322,0.3510901033878326,0.6965848803520203,8.0,8,0.1765750050544738,0.2091500014066696,0.2128499969840049,0.2399250045418739,0.4174000024795532,0.4721999913454056,0.3903249949216842,0.4957500100135803,0.3585250079631805,0.2547250092029571,0.3085876703262329,0.3238124251365661,0.3522396236658096,0.0416348315775394,0.2107894867658615,0.3467466831207275,0.2952633798122406,0.3555846959352493,0.3474299013614654,0.7047366499900818,8.0,8,0.1788500025868415,0.201674997806549,0.1942499950528144,0.2089250013232231,0.3756499886512756,0.4311999976634979,0.3512249886989593,0.4476750046014786,0.3083500117063522,0.2174250036478042,0.2930718958377838,0.2720398306846618,0.375054582953453,0.059193056076765,0.2345515638589859,0.3173023462295532,0.3086555898189544,0.3501930385828018,0.3418531119823456,0.6913444399833679,8.0,8,0.0199876576662063,0.0517725944519043,0.0558854639530181,0.1256017573177814,0.1249086707830429,0.0957162976264953,0.0091310143470764,0.009236991405487,0.0165073275566101,2023,buffer,10.0,16
A1:crown_0013,A1,A1_master.geojson,12,crown_0013,13,Silk cotton,Semal,clean,,,,,77.1968528084812,28.54295000409686,2,1,0,0,0,1,1,0.1448500007390976,0.167600005865097,0.1678500026464462,0.182949997484684,0.2751999944448471,0.3089499920606613,0.3048499971628189,0.3242000043392181,0.2293500006198883,0.1731000021100044,0.310670867562294,0.3084942251443863,0.2949357181787491,0.1456582695245742,0.2745737731456756,0.2855265736579895,0.306901603937149,0.3497567623853683,0.3436639755964279,0.6930983662605286,7.0,7,0.1605999991297722,0.1899000033736229,0.1925999969244003,0.2017000019550323,0.3100499957799911,0.3403500020503998,0.3368000090122223,0.3581000119447708,0.2631499916315079,0.1977500021457672,0.2681823521852493,0.2825349867343902,0.2776961773633957,0.1198543459177017,0.264558307826519,0.2774874120950699,0.3033181428909302,0.3493322283029556,0.3505264520645141,0.6966818869113922,7.0,7,0.1755999997258186,0.2082000002264976,0.2067999988794326,0.2191000059247017,0.3856000006198883,0.4425500035285949,0.4052000045776367,0.4529500007629394,0.3048499971628189,0.2217999994754791,0.3265215456485748,0.3230139017105102,0.3519239872694015,0.1425549313426017,0.2922243177890777,0.3653439581394195,0.2977694422006607,0.3563806116580963,0.3463074564933777,0.7022306025028229,7.0,7,0.1669999957084655,0.1877499967813491,0.1801000013947487,0.193800002336502,0.3344500064849853,0.3832499980926513,0.369250014424324,0.3975500017404556,0.2546499967575073,0.1826499998569488,0.3359024375677109,0.3258938044309616,0.3454887866973877,0.1686704903841018,0.3278532177209854,0.3966018706560135,0.3147869110107422,0.3507823944091797,0.3370499759912491,0.6852131187915802,7.0,7,0.0677200853824615,0.0433588176965713,0.0742278099060058,0.0488161444664001,0.0632949098944664,0.1191144585609436,0.0070483833551406,0.013476476073265,0.0170174837112426,2023,buffer,10.0,16
A1:crown_0016,A1,A1_master.geojson,15,crown_0016,16,Bottlebrush,Bottlebrush,clean,,,,,77.1973804988312,28.543222019995163,0,0,0,0,0,0,0,0.1274999976158142,0.1462249904870987,0.1385000050067901,0.1755750030279159,0.2354000061750412,0.2477999925613403,0.2770749926567077,0.2546250075101852,0.1988750025629997,0.1700749993324279,0.3654296845197677,0.3414412587881088,0.1694898828864097,0.1610122621059417,0.2442256063222885,0.3246744126081466,0.3117082715034485,0.3539807498455047,0.3345004618167877,0.6882917582988739,8.0,8,0.14427500218153,0.1715750023722648,0.1640999987721443,0.1990999951958656,0.2700500190258026,0.2871250063180923,0.3216249942779541,0.2946500033140182,0.2402499988675117,0.1995999962091446,0.3342724591493606,0.3219770640134811,0.1749292984604835,0.141905803233385,0.2342260330915451,0.3412472903728485,0.3024929314851761,0.357449471950531,0.339160293340683,0.6975070834159851,8.0,8,0.1413500010967254,0.1798999905586242,0.1688500046730041,0.227974995970726,0.3414250016212463,0.369949996471405,0.4157000035047531,0.3842999935150146,0.282724991440773,0.2266750037670135,0.4282634407281875,0.4007501900196075,0.2543321251869201,0.1817509979009628,0.2998233735561371,0.4635591804981231,0.2880288511514663,0.3650800585746765,0.3461655378341675,0.71197110414505,8.0,8,0.1589999943971634,0.1774249970912933,0.16440000385046,0.1935000047087669,0.2951750010251999,0.3269249945878982,0.3779999911785126,0.3365499973297119,0.2263249978423118,0.182449996471405,0.3907584398984909,0.3617179989814758,0.2430890649557113,0.2393626123666763,0.3551373481750488,0.4664560258388519,0.3171485066413879,0.3564445823431015,0.3273180872201919,0.6828515231609344,8.0,8,0.0939909815788269,0.0787731260061264,0.0848422423005104,0.0974568091332912,0.1209113150835037,0.1417816132307052,0.0110993087291717,0.0188474506139755,0.0291195809841156,2023,buffer,10.0,16
A1:crown_0025,A1,A1_master.geojson,24,crown_0025,25,Bakain tree,Bakain,clean,,,,,77.19680258059178,28.54346390281649,2,1,0,0,0,0,0,0.1239000000059604,0.1418500021100044,0.1310000047087669,0.1695500016212463,0.2133000046014785,0.225150004029274,0.2850999981164932,0.2293499931693077,0.1973000019788742,0.1708999946713447,0.380299836397171,0.3492769449949264,0.1531978771090507,0.1808466911315918,0.2477497607469558,0.3371699452400207,0.3119803071022033,0.3511189669370651,0.3346955180168152,0.6880196928977966,7.0,7,0.1387000046670436,0.1636499986052513,0.155749998986721,0.1922499984502792,0.2499500066041946,0.2586499974131584,0.3261500000953674,0.2668999955058098,0.2314499989151954,0.1990500018000602,0.3414550125598907,0.3332448750734329,0.1691093519330024,0.1670668050646782,0.2497167736291885,0.3432247191667557,0.3013879358768463,0.3530562371015548,0.3421314656734466,0.6986120939254761,7.0,7,0.1392999961972236,0.1741499975323677,0.1620000004768371,0.2264499962329864,0.3100999891757965,0.3398000001907348,0.401199996471405,0.3503500074148178,0.2785499989986419,0.2342999950051307,0.4248327165842056,0.3983474224805832,0.2142315432429313,0.1749913766980171,0.2637241035699844,0.4525253027677536,0.2935319542884826,0.3633003234863281,0.3437073081731796,0.7064680755138397,7.0,7,0.1453000009059906,0.1661999970674514,0.1489999964833259,0.1966500058770179,0.2696500122547149,0.2942499965429306,0.3832499980926513,0.3027500063180923,0.2303499951958656,0.1877999976277351,0.4486674666404724,0.4051008224487304,0.2068729773163795,0.2431032136082649,0.3403349965810776,0.4977556616067886,0.3149345964193344,0.360605239868164,0.3243623077869415,0.6850654184818268,7.0,7,0.1072124540805816,0.0718559473752975,0.0610336661338806,0.0760364085435867,0.0925852358341217,0.1605857163667678,0.012181356549263,0.019345000386238,0.0214026570320129,2023,buffer,10.0,16
A1:crown_0026,A1,A1_master.geojson,25,crown_0026,26,Amaltas,Amaltas,clean,,,,,77.19675940233986,28.543644589850416,2,1,0,1,1,0,1,0.1224999986588954,0.1423999965190887,0.1269499957561493,0.1792500019073486,0.2206000015139579,0.2309499979019165,0.3205000013113022,0.2348000034689903,0.2067000046372413,0.1824000030755996,0.4224256426095962,0.3845793008804321,0.1406012997031211,0.2082276940345764,0.269233800470829,0.4000958949327469,0.3127569109201431,0.3598999083042145,0.3314943015575409,0.6872431039810181,9.0,9,0.135549996048212,0.1614999994635582,0.1507999971508979,0.1965499967336654,0.2307499945163726,0.2397500053048133,0.3570999950170517,0.248599998652935,0.2298500016331672,0.2020499929785728,0.4190365374088287,0.4004518240690231,0.1140324026346206,0.2198588252067566,0.2796279340982437,0.4190827012062073,0.3020239025354385,0.3598742038011551,0.33692167699337,0.6979761123657227,9.0,9,0.1347000002861023,0.1740999966859817,0.1647499948740005,0.2392999976873397,0.2897000014781952,0.3091000020503998,0.4152000099420547,0.319350004196167,0.2805500030517578,0.2413500025868415,0.4483948796987533,0.4231888502836227,0.1466109231114387,0.1914079338312149,0.2647175043821335,0.4712372720241546,0.2879720628261566,0.3658325225114822,0.3442694842815399,0.7120279669761658,9.0,9,0.1446500048041343,0.1620500013232231,0.1431499943137169,0.2119000032544136,0.2736500054597854,0.2907499969005584,0.4113999903202057,0.2961000055074692,0.2373499944806099,0.2001500055193901,0.4749242067337036,0.4388978183269501,0.1593764796853065,0.2641792148351669,0.3409296423196792,0.5615029633045197,0.3204265087842941,0.362207755446434,0.3180416375398636,0.6795734763145447,9.0,9,0.0558876693248748,0.0543185174465179,0.0453440770506858,0.072771281003952,0.0762121379375457,0.1614070683717727,0.0059583187103271,0.0262278467416763,0.032454490661621,2023,buffer,10.0,16
A1:crown_0029,A1,A1_master.geojson,28,crown_0029,29,Amaltas,Amaltas,clean,,,,,77.19732126636882,28.54349861846121,2,1,0,1,1,0,1,0.1237750016152858,0.1427499949932098,0.1320749968290329,0.1816999986767768,0.2133499979972839,0.2228249981999397,0.290800005197525,0.2235249951481819,0.2033750042319297,0.1788749992847442,0.3744418919086456,0.3495156466960907,0.1047213673591613,0.1888670399785041,0.2448167502880096,0.3422033935785293,0.3119727671146393,0.3535235077142715,0.3336149454116821,0.6880272328853607,8.0,8,0.1394249945878982,0.1634749993681907,0.1586499959230423,0.1944250017404556,0.2226750031113624,0.2312249988317489,0.3119000047445297,0.236299991607666,0.2225500047206878,0.1984750032424926,0.3228133618831634,0.3094120025634765,0.0931456610560417,0.1677645444869995,0.224479466676712,0.3123913407325744,0.3018379360437393,0.3539671301841736,0.343960240483284,0.6981620788574219,8.0,8,0.1438249945640564,0.1780999973416328,0.1627250015735626,0.2389749959111213,0.2914749979972839,0.3049999922513962,0.4217499941587448,0.3154250085353851,0.2787249982357025,0.2374249994754791,0.4488869607448578,0.4017013758420944,0.133629024028778,0.1993632167577743,0.2802595347166061,0.4850014001131058,0.2927830964326858,0.3703283667564392,0.3346572667360306,0.7072169482707977,8.0,8,0.1440500020980835,0.1617500036954879,0.1437499970197677,0.2086749970912933,0.2662500143051147,0.28125,0.3871999979019165,0.2811999917030334,0.2303249984979629,0.1964999958872795,0.4397218227386474,0.3929343074560165,0.1360898613929748,0.2447262853384018,0.3209944516420364,0.4876140803098678,0.319196954369545,0.3571971803903579,0.3221576511859894,0.6808030307292938,8.0,8,0.1260735988616943,0.0922893732786178,0.0429442003369331,0.0769617408514022,0.0965149849653244,0.1752227395772934,0.0168048590421676,0.0218025892972946,0.0264139175415039,2023,buffer,10.0,16
A1:crown_0036,A1,A1_master.geojson,35,crown_0036,36,Shisham,Sheesham,clean,,,,,77.19752098903945,28.542881925229945,2,1,0,0,0,0,0,0.1368499994277954,0.1530749946832656,0.1497000008821487,0.1728000044822693,0.2529749870300293,0.274399995803833,0.3156749904155731,0.2842749953269958,0.2136000022292137,0.1705249994993209,0.3707650601863861,0.348595380783081,0.2322014346718788,0.1900542676448822,0.2865712642669678,0.3644111901521683,0.309488981962204,0.3484916388988495,0.3401927798986435,0.6905109882354736,8.0,8,0.1504999995231628,0.1754000037908554,0.1751000061631202,0.2050749957561493,0.2761749923229217,0.2966749966144562,0.3094000071287155,0.3095000088214874,0.2499500066041946,0.202624998986721,0.2748624682426452,0.2736793011426925,0.2039115130901336,0.1070883646607399,0.2080861032009124,0.2617306709289551,0.3016404509544372,0.3480115383863449,0.350455641746521,0.6983596086502075,8.0,8,0.1536500006914138,0.1888999938964843,0.1790249943733215,0.2159000039100647,0.3574499934911728,0.4013250023126602,0.4047999978065491,0.4144250005483627,0.2916250079870224,0.2249750047922134,0.3876494020223617,0.3594465553760528,0.315873235464096,0.1664296686649322,0.2880521416664123,0.4219434708356857,0.2936510890722275,0.3610287606716156,0.3463575094938278,0.7063490152359009,8.0,8,0.1495749950408935,0.1688999980688095,0.1563249975442886,0.1899749934673309,0.3124249875545501,0.3512500077486038,0.3746249973773956,0.3613249957561493,0.2419000044465065,0.1814249977469444,0.4089488387107849,0.3720965534448623,0.3021423816680908,0.2183146104216575,0.3478672355413437,0.46360944211483,0.3164847195148468,0.3572136759757995,0.3267800360918045,0.6835153102874756,8.0,8,0.1340863704681396,0.0984172523021698,0.1119617223739624,0.1112262457609176,0.1397811323404312,0.2018787711858749,0.0130172222852706,0.0236756056547164,0.0228337049484252,2023,buffer,10.0,16
A1:crown_0037,A1,A1_master.geojson,36,crown_0037,37,Neem,Neem,clean,,,,,77.19769915085097,28.54297848044581,1,0,0,0,0,0,0,0.1292500048875808,0.1453999951481819,0.1363999992609024,0.1921499967575073,0.2612999975681305,0.2792999893426895,0.3314000070095062,0.287100002169609,0.2240500003099441,0.18469999730587,0.3960328847169876,0.3859197199344635,0.2057810649275779,0.2046790868043899,0.3018714338541031,0.3998121619224548,0.312677264213562,0.3530151546001434,0.3370150923728943,0.687322735786438,7.0,7,0.1410000026226043,0.165800005197525,0.161200001835823,0.2106999978423118,0.2812999933958053,0.2971500009298324,0.3194999992847442,0.3062999993562698,0.2526500001549721,0.2102999985218048,0.3405136466026306,0.3371028006076813,0.1908457353711128,0.1232064217329025,0.2170664966106414,0.3374593108892441,0.3010427802801132,0.34902024269104,0.3460396230220794,0.698957234621048,7.0,7,0.1471499949693679,0.1899999976158142,0.1757500022649765,0.2385499998927116,0.349250003695488,0.3853999972343445,0.416949987411499,0.3959499895572662,0.2979999929666519,0.2368000000715255,0.4111680686473846,0.3862829655408859,0.2411751672625541,0.1705315858125686,0.2802628874778747,0.4510115534067154,0.2907464504241943,0.3667917400598526,0.344295009970665,0.709253579378128,7.0,7,0.1440500020980835,0.1614999994635582,0.1459999978542328,0.2096500024199485,0.3240499943494797,0.3536999970674515,0.4202999919652939,0.3670500069856643,0.2529999911785126,0.2001499980688095,0.4585086107254028,0.4185969680547714,0.2709555178880691,0.2400543913245201,0.3438239097595215,0.5277351140975952,0.3168701231479645,0.3575327843427658,0.3259541541337967,0.6831298768520355,7.0,7,0.1179949641227722,0.0814941674470901,0.0801097825169563,0.1168479695916175,0.12675741314888,0.1902758032083511,0.0177714973688125,0.0200854688882827,0.0261237025260925,2023,buffer,10.0,16
