crown_uid,area,species_clean,species_raw,species_status,tree_type_raw,lon,lat,label_acacia,label_esd,label_deciduous,label_yellow_strict,label_yellow_broad,label_red_showy,label_showy_flower,winter_B2,winter_B3,winter_B4,winter_B5,winter_B6,winter_B7,winter_B8,winter_B8A,winter_B11,winter_B12,winter_NDVI,winter_GNDVI,winter_NDRE,winter_NDMI,winter_NBR,winter_EVI,winter_blue_ratio,winter_green_ratio,winter_red_ratio,winter_yellow_proxy,winter_valid_pixels_median,winter_valid_pixels_max,premonsoon_B2,premonsoon_B3,premonsoon_B4,premonsoon_B5,premonsoon_B6,premonsoon_B7,premonsoon_B8,premonsoon_B8A,premonsoon_B11,premonsoon_B12,premonsoon_NDVI,premonsoon_GNDVI,premonsoon_NDRE,premonsoon_NDMI,premonsoon_NBR,premonsoon_EVI,premonsoon_blue_ratio,premonsoon_green_ratio,premonsoon_red_ratio,premonsoon_yellow_proxy,premonsoon_valid_pixels_median,premonsoon_valid_pixels_max,monsoon_B2,monsoon_B3,monsoon_B4,monsoon_B5,monsoon_B6,monsoon_B7,monsoon_B8,monsoon_B8A,monsoon_B11,monsoon_B12,monsoon_NDVI,monsoon_GNDVI,monsoon_NDRE,monsoon_NDMI,monsoon_NBR,monsoon_EVI,monsoon_blue_ratio,monsoon_green_ratio,monsoon_red_ratio,monsoon_yellow_proxy,monsoon_valid_pixels_median,monsoon_valid_pixels_max,postmonsoon_B2,postmonsoon_B3,postmonsoon_B4,postmonsoon_B5,postmonsoon_B6,postmonsoon_B7,postmonsoon_B8,postmonsoon_B8A,postmonsoon_B11,postmonsoon_B12,postmonsoon_NDVI,postmonsoon_GNDVI,postmonsoon_NDRE,postmonsoon_NDMI,postmonsoon_NBR,postmonsoon_EVI,postmonsoon_blue_ratio,postmonsoon_green_ratio,postmonsoon_red_ratio,postmonsoon_yellow_proxy,postmonsoon_valid_pixels_median,postmonsoon_valid_pixels_max,NDVI_amp,GNDVI_amp,NDRE_amp,NDMI_amp,NBR_amp,EVI_amp,green_ratio_amp,red_ratio_amp,yellow_proxy_amp,stac_year,geometry_mode,buffer_meters,stac_item_count
SV_S1:crown_0001,SV_S1,Prosopis Juliflora,Prosopis Juliflora,clean,Acacia,77.17585423028552,28.532057397420136,1,-1,-1,-1,-1,-1,-1,0.12429999560117722,0.1389000043272972,0.12584999948740005,0.17499999701976776,0.249549999833107,0.2659499943256378,0.24379999935626984,0.28155000507831573,0.22585000097751617,0.1704000011086464,0.3007288873195648,0.26707859337329865,0.2385232076048851,0.02265735249966383,0.1716846525669098,0.2538475841283798,0.3170122802257538,0.35585319995880127,0.32870014011859894,0.6829876899719238,9.0,9,0.11730000004172325,0.14419999718666077,0.13449999690055847,0.19919999688863754,0.29694999754428864,0.32330000400543213,0.2927999943494797,0.3387500047683716,0.27445000410079956,0.20629999786615372,0.3796297013759613,0.34251484274864197,0.25841812789440155,0.04897840693593025,0.18244776874780655,0.33951999247074127,0.29893943667411804,0.36372825503349304,0.34122148156166077,0.7010605335235596,9.0,9,0.1319499984383583,0.1670999974012375,0.1626499965786934,0.22754999995231628,0.38875000178813934,0.43459999561309814,0.41290000081062317,0.4515500068664551,0.2964499890804291,0.2165999934077263,0.43974876403808594,0.4176625460386276,0.31905391812324524,0.16610956192016602,0.31784357130527496,0.45255084335803986,0.2873278111219406,0.36445295810699463,0.3454548865556717,0.7126721739768982,9.0,9,0.14015000313520432,0.15399999916553497,0.13254999369382858,0.18769999593496323,0.33469998836517334,0.38144999742507935,0.36830000579357147,0.39894999563694,0.2554500102996826,0.1708500012755394,0.4528440982103348,0.4013678729534149,0.35321052372455597,0.19427704066038132,0.37177328765392303,0.53841233253479,0.3315112292766571,0.3589245676994324,0.310603067278862,0.6684888005256653,9.0,9,0.15211521089076996,0.15058395266532898,0.11468731611967087,0.1716196881607175,0.20008863508701324,0.2845647484064102,0.00859975814819336,0.03485181927680969,0.04418337345123291,2022,buffer,10.0,16
SV_S1:crown_0002,SV_S1,Prosopis Juliflora,Prosopis Juliflora,clean,Acacia,77.17597511725991,28.53206116694076,1,-1,-1,-1,-1,-1,-1,0.12439999729394913,0.14190000295639038,0.1274999976158142,0.1765500009059906,0.2514500021934509,0.2691500037908554,0.26649999618530273,0.2854499965906143,0.23155000060796738,0.1720000058412552,0.3385128676891327,0.296142578125,0.24525944888591766,0.061882950365543365,0.1970759928226471,0.29387736320495605,0.31648023426532745,0.3564380705356598,0.32900141179561615,0.683519721031189,9.0,9,0.11969999969005585,0.14760000258684158,0.13499999791383743,0.19900000095367432,0.3009999990463257,0.33009999990463257,0.38660000264644623,0.34675000607967377,0.27549999952316284,0.20579999685287476,0.45817868411540985,0.4296475201845169,0.2684748098254204,0.16266661882400513,0.30194228887557983,0.4666481465101242,0.29710328578948975,0.36762094497680664,0.33782118558883667,0.7028967142105103,9.0,9,0.13224999979138374,0.17140000313520432,0.16269999742507935,0.22574999928474426,0.39479999244213104,0.4408000111579895,0.42720000445842743,0.4590499997138977,0.29649999737739563,0.2154499962925911,0.4544283151626587,0.42916417121887207,0.33101050555706024,0.18468156456947327,0.33495935797691345,0.48040546476840973,0.2883816957473755,0.3663731664419174,0.34309281408786774,0.7116183340549469,9.0,9,0.14029999822378159,0.15890000015497208,0.1340000033378601,0.18735000491142273,0.3362499922513962,0.3848999887704849,0.39570000767707825,0.4042000025510788,0.25984999537467957,0.17189999669790268,0.48344576358795166,0.4314561188220978,0.358511745929718,0.21632012724876404,0.39740602672100067,0.5652869343757629,0.3240614980459213,0.36364753544330597,0.3082261234521866,0.6759384870529175,9.0,9,0.14493289589881897,0.13531354069709778,0.11325229704380035,0.15443717688322067,0.20033003389835358,0.2714095711708069,0.01118287444114685,0.03486669063568115,0.03567984700202942,2022,buffer,10.0,16
SV_S1:crown_0003,SV_S1,,,missing,,77.17596269648199,28.532502853202793,1,-1,-1,-1,-1,-1,-1,0.12184999883174896,0.1384500041604042,0.12685000151395798,0.1676499992609024,0.23924999684095383,0.25984999537467957,0.29019999504089355,0.2792999893426895,0.2336999997496605,0.1761000007390976,0.3853720873594284,0.35299088060855865,0.2464030459523201,0.12140031903982162,0.2573763281106949,0.3364197909832001,0.31605206429958344,0.3556337207555771,0.3310119956731796,0.6839479207992554,9.0,9,0.11730000004172325,0.14559999853372574,0.13544999808073044,0.19920000433921814,0.3021000027656555,0.334199994802475,0.4139000028371811,0.351950004696846,0.28380000591278076,0.21344999969005585,0.4863221049308777,0.45572529733181,0.266189768910408,0.18630529195070267,0.32092270255088806,0.5077002495527267,0.2949647158384323,0.36719101667404175,0.33684834837913513,0.7050353288650513,9.0,9,0.13179999589920044,0.17060000449419022,0.15869999676942825,0.22909999638795853,0.38940000534057617,0.435699999332428,0.4635999947786331,0.451650008559227,0.30089999735355377,0.21790000051259995,0.49626728892326355,0.46202896535396576,0.3268096297979355,0.21628764271736145,0.3597373515367508,0.5480171144008636,0.2881684899330139,0.3725256621837616,0.33792252838611603,0.7118315398693085,9.0,9,0.1428000032901764,0.15564999729394913,0.1350499987602234,0.19474999606609344,0.3443499952554703,0.38990001380443573,0.3744499981403351,0.4091999977827072,0.2716500014066696,0.1777999997138977,0.44998204708099365,0.4032117873430252,0.3502109795808792,0.16194969415664673,0.35952840745449066,0.5351191163063049,0.32917506992816925,0.36045391857624054,0.31290772557258606,0.6708249151706696,9.0,9,0.11089520156383514,0.1090380847454071,0.10380793362855911,0.09488732367753983,0.10236102342605591,0.21159732341766357,0.01689194142818451,0.025014802813529968,0.041006624698638916,2022,buffer,10.0,16
SV_S1:crown_0004,SV_S1,,,missing,,77.17605027752465,28.531950778280105,1,-1,-1,-1,-1,-1,-1,0.12305000424385071,0.1396000012755394,0.12714999914169312,0.17740000039339066,0.25175000727176666,0.2707500010728836,0.27310000360012054,0.28824999928474426,0.2333500012755394,0.17509999871253967,0.35423366725444794,0.3154487609863281,0.2461169809103012,0.0717469360679388,0.2097146362066269,0.31052449345588684,0.3159167021512985,0.35839615762233734,0.32786086201667786,0.6840832531452179,9.0,9,0.11990000307559967,0.14685000479221344,0.13859999924898148,0.20054999738931656,0.3102000057697296,0.3376999944448471,0.3929000049829483,0.3549000024795532,0.27754999697208405,0.20764999836683273,0.4628082662820816,0.4342413544654846,0.2733444422483444,0.164856418967247,0.30326251685619354,0.4681834578514099,0.2970398962497711,0.36677636206150055,0.33783912658691406,0.7029601335525513,9.0,9,0.13224999979138374,0.17549999803304672,0.16155000030994415,0.22384999692440033,0.3971500098705292,0.45080000162124634,0.44599999487400055,0.4645500034093857,0.2981500029563904,0.21540000289678574,0.4709915667772293,0.436578705906868,0.33918511867523193,0.19863611459732056,0.35297247767448425,0.5097040832042694,0.2887350916862488,0.37412483990192413,0.33815668523311615,0.7112649381160736,9.0,9,0.1394999995827675,0.15879999846220016,0.1351500004529953,0.18585000187158585,0.33560000360012054,0.38189999759197235,0.4127500057220459,0.40185000002384186,0.25984999537467957,0.17409999668598175,0.4967753440141678,0.4377115070819855,0.3533492237329483,0.22841399908065796,0.40609110891819,0.5842777788639069,0.321426197886467,0.3650699406862259,0.3124267905950546,0.6785737574100494,9.0,9,0.14254167675971985,0.12226274609565735,0.1072322428226471,0.15666706301271915,0.1963764727115631,0.27375328540802,0.015728682279586792,0.025729894638061523,0.03269118070602417,2022,buffer,10.0,16
SV_S1:crown_0005,SV_S1,,,missing,,77.17625979344919,28.53191261246074,0,-1,-1,-1,-1,-1,-1,0.12040000036358833,0.13825000077486038,0.12400000169873238,0.1818000003695488,0.25600001215934753,0.27834999561309814,0.2833000123500824,0.29385000467300415,0.24125000089406967,0.18155000358819962,0.39076651632785797,0.34633950889110565,0.2451389878988266,0.06252817250788212,0.1991376206278801,0.3334081321954727,0.31367436051368713,0.3591320812702179,0.3273829221725464,0.6863255798816681,7.0,7,0.11840000003576279,0.14810000360012054,0.14225000143051147,0.21284999698400497,0.31119999289512634,0.3438500016927719,0.3805999904870987,0.3576500117778778,0.29159998893737793,0.2204499989748001,0.4449830800294876,0.4087824523448944,0.26008158922195435,0.12201064825057983,0.2554064244031906,0.44418029487133026,0.29348210990428925,0.3689572960138321,0.34129466116428375,0.706517904996872,7.0,7,0.13179999962449074,0.1761000007390976,0.16214999556541443,0.23189999908208847,0.40914998948574066,0.46115000545978546,0.44359999895095825,0.47609999775886536,0.3046499937772751,0.22019999474287033,0.46277961134910583,0.43091215193271637,0.33757032454013824,0.18556520342826843,0.3364497274160385,0.4905918091535568,0.2859170287847519,0.37549281120300293,0.3380275368690491,0.7140829861164093,7.0,7,0.13895000517368317,0.15390000492334366,0.1348000019788742,0.1863499954342842,0.3172999918460846,0.3755999952554703,0.39890000224113464,0.3857000023126602,0.2599499970674515,0.17675000429153442,0.48364557325839996,0.4324954003095627,0.3365873545408249,0.21347003430128098,0.3857466131448746,0.5588080286979675,0.324628621339798,0.35845302045345306,0.3156508356332779,0.675371378660202,7.0,7,0.09287905693054199,0.08615589141845703,0.09243133664131165,0.15094186179339886,0.18660899251699448,0.2253998965024948,0.017039790749549866,0.02564382553100586,0.038711607456207275,2022,buffer,10.0,16
SV_S1:crown_0006,SV_S1,,,missing,,77.17566411485164,28.532381072634674,0,-1,-1,-1,-1,-1,-1,0.1242000013589859,0.1420999988913536,0.12915000319480896,0.16774999350309372,0.23714999854564667,0.25495000183582306,0.3003000020980835,0.27355000376701355,0.22984999418258667,0.17715000361204147,0.4019625335931778,0.3723122775554657,0.24302823096513748,0.1180025227367878,0.25267934799194336,0.3619147092103958,0.31335167586803436,0.3589531034231186,0.32654574513435364,0.6866483390331268,7.0,7,0.11899999901652336,0.15039999783039093,0.15359999984502792,0.20284999907016754,0.28929999470710754,0.31790000200271606,0.34200000762939453,0.33455000817775726,0.2849999964237213,0.21755000203847885,0.3967193216085434,0.37733688950538635,0.2417103499174118,0.10467907413840294,0.2393515482544899,0.3610362410545349,0.29085633158683777,0.364170104265213,0.35006512701511383,0.7091436684131622,7.0,7,0.1294500045478344,0.17580000311136246,0.15799999982118607,0.23090000450611115,0.351950004696846,0.3870000094175339,0.49159999191761017,0.40664999186992645,0.3090500086545944,0.23070000112056732,0.510727047920227,0.46497033536434174,0.27675291895866394,0.22310148179531097,0.3580709248781204,0.5577831864356995,0.2834244668483734,0.38275834918022156,0.33659397065639496,0.716575562953949,7.0,7,0.13885000348091125,0.15439999848604202,0.13374999910593033,0.19130000472068787,0.3341500014066696,0.3857000023126602,0.4177500009536743,0.4041000008583069,0.2612999975681305,0.17454999685287476,0.4927227646112442,0.4451558142900467,0.35530951619148254,0.2249753326177597,0.4059262126684189,0.6028784215450287,0.3256511986255646,0.3598240166902542,0.31296661496162415,0.6743488311767578,7.0,7,0.11400772631168365,0.09265805780887604,0.11359916627407074,0.12029625847935677,0.16657466441392899,0.24184218049049377,0.023805245757102966,0.037098512053489685,0.04222673177719116,2022,buffer,10.0,16
SV_S1:crown_0007,SV_S1,,,missing,,77.17633432529188,28.5321887790325,1,-1,-1,-1,-1,-1,-1,0.12450000271201134,0.1429000049829483,0.12770000100135803,0.1708500012755394,0.2547750025987625,0.2774000018835068,0.30355000495910645,0.2973249852657318,0.2377999946475029,0.1710750013589859,0.4072053134441376,0.3664080798625946,0.27313145995140076,0.12466340884566307,0.2765932083129883,0.36827635765075684,0.31441792845726013,0.3611779808998108,0.32644757628440857,0.6855820417404175,8.0,8,0.12224999815225601,0.15782500803470612,0.1523750051856041,0.19539999961853027,0.2925500273704529,0.3186500072479248,0.380500003695488,0.3414749950170517,0.28235000371932983,0.20995000004768372,0.4323599189519882,0.4022778570652008,0.27345168590545654,0.14810915291309357,0.2886674702167511,0.4172891676425934,0.2929179221391678,0.3661046326160431,0.3451712429523468,0.7070820927619934,8.0,8,0.1359499953687191,0.18447500467300415,0.16772500425577164,0.22709999978542328,0.41897499561309814,0.476174995303154,0.45989999175071716,0.4883999824523926,0.3016500025987625,0.21454999595880508,0.4664734750986099,0.42667050659656525,0.3578750640153885,0.20626744627952576,0.3625461459159851,0.5034650266170502,0.2838015705347061,0.3780248761177063,0.3369206339120865,0.7161984443664551,8.0,8,0.14172500371932983,0.15839999914169312,0.13665001094341278,0.18759999424219131,0.3472999930381775,0.3995499908924103,0.43195000290870667,0.423225000500679,0.2690249979496002,0.17354999482631683,0.513836145401001,0.4625018984079361,0.3728061616420746,0.23445247113704681,0.42681965231895447,0.6222934424877167,0.32516273856163025,0.36319947242736816,0.3126707226037979,0.6748372316360474,8.0,8,0.1066308319568634,0.09609381854534149,0.09967470169067383,0.10978906229138374,0.1502264440059662,0.25401708483695984,0.016846895217895508,0.03250052034854889,0.041361212730407715,2022,buffer,10.0,16
SV_S1:crown_0008,SV_S1,,,missing,,77.17613758200513,28.532532784201305,1,-1,-1,-1,-1,-1,-1,0.12014999985694885,0.1313999965786934,0.12257499992847443,0.16877499967813492,0.24882499873638153,0.26672500371932983,0.23304999619722366,0.28562499582767487,0.2420250028371811,0.17680000513792038,0.32875877618789673,0.2966325432062149,0.26081179082393646,-0.024141211062669754,0.13596932590007782,0.25486254692077637,0.3218252509832382,0.35320845246315,0.3286912590265274,0.6781747937202454,8.0,8,0.11659999936819077,0.14315000176429749,0.1379999965429306,0.20339999347925186,0.29842501878738403,0.32854998111724854,0.35724999010562897,0.3488500118255615,0.2923250198364258,0.21892500668764114,0.41812002658843994,0.39874376356601715,0.2645722031593323,0.10200496017932892,0.24130109697580338,0.4092969596385956,0.29666030406951904,0.3626769632101059,0.3434085249900818,0.703339695930481,8.0,8,0.13054999709129333,0.17147499322891235,0.15987500548362732,0.2306250035762787,0.4023750126361847,0.44955000281333923,0.4416999965906143,0.4661000072956085,0.30525000393390656,0.2194249927997589,0.4716593027114868,0.44327598810195923,0.3312482386827469,0.1865941435098648,0.340572789311409,0.5072494149208069,0.2884291559457779,0.3730289191007614,0.33930210769176483,0.7115708887577057,8.0,8,0.14082500338554382,0.15424999594688416,0.1350499987602234,0.1951499953866005,0.3473750054836273,0.39659999310970306,0.3749000132083893,0.4175749868154526,0.2755749970674515,0.18039999902248383,0.4443957507610321,0.3970711827278137,0.3588574081659317,0.15098915249109268,0.3447674959897995,0.5182046592235565,0.32899685204029083,0.3594103157520294,0.31408578157424927,0.6710031628608704,8.0,8,0.1429005265235901,0.14664344489574432,0.09804561734199524,0.21073535457253456,0.20879817008972168,0.26334211230278015,0.01982046663761139,0.02932274341583252,0.04056772589683533,2022,buffer,10.0,16
SV_S1:crown_0009,SV_S1,,,missing,,77.1761025518063,28.532431975142792,0,-1,-1,-1,-1,-1,-1,0.12075000256299973,0.13580000400543213,0.1253499984741211,0.17020000517368317,0.24684999883174896,0.26500000059604645,0.24500000476837158,0.28220000863075256,0.23754999786615372,0.1757499948143959,0.31857264041900635,0.29864950478076935,0.25045236200094223,0.022602359298616648,0.16509556770324707,0.2563621997833252,0.3179021328687668,0.35341407358646393,0.33147312700748444,0.682097852230072,9.0,9,0.11775000020861626,0.14429999887943268,0.13544999808073044,0.2025500014424324,0.30550000071525574,0.3338499963283539,0.36339999735355377,0.3543500006198883,0.28485000133514404,0.21405000239610672,0.43452903628349304,0.41056279838085175,0.273075133562088,0.11403417214751244,0.2550370842218399,0.4345944970846176,0.2960175424814224,0.3635301887989044,0.3411547988653183,0.7039824426174164,9.0,9,0.13189999759197235,0.17145000398159027,0.1598000004887581,0.23065000027418137,0.4031499922275543,0.4507499933242798,0.43940000236034393,0.46629999577999115,0.3004999905824661,0.2166999951004982,0.46863721311092377,0.44388408958911896,0.33293190598487854,0.1844516322016716,0.340519443154335,0.49919353425502777,0.2877940386533737,0.3721342086791992,0.33792252838611603,0.7122059762477875,9.0,9,0.1405000016093254,0.15459999442100525,0.13359999656677246,0.1935499981045723,0.34755000472068787,0.3959999978542328,0.37434999644756317,0.41654999554157257,0.27045001089572906,0.17674999684095383,0.44895993173122406,0.3957778215408325,0.36081910133361816,0.15594425052404404,0.35307079553604126,0.5205121338367462,0.32761089503765106,0.36032064259052277,0.3125426024198532,0.6723891198635101,9.0,9,0.15006457269191742,0.1452345848083496,0.11036673933267593,0.16184927290305495,0.1879752278327942,0.264149934053421,0.01872013509273529,0.028612196445465088,0.039816856384277344,2022,buffer,10.0,16
SV_S1:crown_0010,SV_S1,,,missing,,77.17604460678523,28.53207729999476,1,-1,-1,-1,-1,-1,-1,0.12529999762773514,0.1421000063419342,0.12815000116825104,0.17659999430179596,0.25220000743865967,0.2716749906539917,0.2718000113964081,0.2892249971628189,0.2336750030517578,0.17362499982118607,0.3507959097623825,0.3118492513895035,0.24747112393379211,0.07210047543048859,0.2116985246539116,0.3017382323741913,0.3158823698759079,0.3586016744375229,0.32848553359508514,0.6841175556182861,8.0,8,0.12107499688863754,0.1499750018119812,0.13697499781847,0.19862500578165054,0.3105500191450119,0.33957500755786896,0.39339999854564667,0.3563250005245209,0.2765749990940094,0.20615000277757645,0.4599747359752655,0.4310569763183594,0.27286747843027115,0.16755324602127075,0.31040729582309723,0.47277581691741943,0.29583021998405457,0.3686111867427826,0.33811815083026886,0.7041698098182678,8.0,8,0.13357499986886978,0.17845000326633453,0.16219999641180038,0.22497500479221344,0.39649999141693115,0.4443250000476837,0.44519999623298645,0.4614749848842621,0.2983749955892563,0.215549997985363,0.4681660383939743,0.4339771717786789,0.3352694511413574,0.19944456964731216,0.3521491587162018,0.5040809810161591,0.28807511925697327,0.37491828203201294,0.3403003066778183,0.7119248807430267,8.0,8,0.14030000567436218,0.1614999920129776,0.13507500290870667,0.18732500076293945,0.33980000019073486,0.38895000517368317,0.4158249944448471,0.4086250066757202,0.26294998824596405,0.17419999837875366,0.501271516084671,0.4391104280948639,0.36270856857299805,0.23711033165454865,0.4157902002334595,0.5954538881778717,0.3210535794496536,0.3667566776275635,0.31180286407470703,0.6789463758468628,8.0,8,0.1504756063222885,0.1272611767053604,0.11523744463920593,0.16500985622406006,0.20409167557954788,0.2937156558036804,0.01631660759449005,0.028497442603111267,0.03297850489616394,2022,buffer,10.0,16
