crown_uid,area,source_file,source_index,orig_crown_id,crown_num,species_raw,species_clean,species_status,tree_type_raw,health_class,field_status,field_description,lon,lat,label_esd,label_deciduous,label_acacia,label_yellow_strict,label_yellow_broad,label_red_showy,label_showy_flower,winter_B2,winter_B3,winter_B4,winter_B5,winter_B6,winter_B7,winter_B8,winter_B8A,winter_B11,winter_B12,winter_NDVI,winter_GNDVI,winter_NDRE,winter_NDMI,winter_NBR,winter_EVI,winter_blue_ratio,winter_green_ratio,winter_red_ratio,winter_yellow_proxy,winter_valid_pixels_median,winter_valid_pixels_max,winter_fractional_coverage,premonsoon_B2,premonsoon_B3,premonsoon_B4,premonsoon_B5,premonsoon_B6,premonsoon_B7,premonsoon_B8,premonsoon_B8A,premonsoon_B11,premonsoon_B12,premonsoon_NDVI,premonsoon_GNDVI,premonsoon_NDRE,premonsoon_NDMI,premonsoon_NBR,premonsoon_EVI,premonsoon_blue_ratio,premonsoon_green_ratio,premonsoon_red_ratio,premonsoon_yellow_proxy,premonsoon_valid_pixels_median,premonsoon_valid_pixels_max,premonsoon_fractional_coverage,monsoon_B2,monsoon_B3,monsoon_B4,monsoon_B5,monsoon_B6,monsoon_B7,monsoon_B8,monsoon_B8A,monsoon_B11,monsoon_B12,monsoon_NDVI,monsoon_GNDVI,monsoon_NDRE,monsoon_NDMI,monsoon_NBR,monsoon_EVI,monsoon_blue_ratio,monsoon_green_ratio,monsoon_red_ratio,monsoon_yellow_proxy,monsoon_valid_pixels_median,monsoon_valid_pixels_max,monsoon_fractional_coverage,postmonsoon_B2,postmonsoon_B3,postmonsoon_B4,postmonsoon_B5,postmonsoon_B6,postmonsoon_B7,postmonsoon_B8,postmonsoon_B8A,postmonsoon_B11,postmonsoon_B12,postmonsoon_NDVI,postmonsoon_GNDVI,postmonsoon_NDRE,postmonsoon_NDMI,postmonsoon_NBR,postmonsoon_EVI,postmonsoon_blue_ratio,postmonsoon_green_ratio,postmonsoon_red_ratio,postmonsoon_yellow_proxy,postmonsoon_valid_pixels_median,postmonsoon_valid_pixels_max,postmonsoon_fractional_coverage,NDVI_amp,GNDVI_amp,NDRE_amp,NDMI_amp,NBR_amp,EVI_amp,green_ratio_amp,red_ratio_amp,yellow_proxy_amp,stac_year,geometry_mode,buffer_meters,stac_item_count
A1:crown_0002,A1,A1_master.geojson,1,crown_0002,2,Neem,Neem,clean,,,,,77.19700822368193,28.542816876639975,1,0,0,0,0,0,0,0.12938063591718674,0.14117228984832764,0.13833995163440704,0.17927886545658112,0.29908527433872223,0.3439830392599106,0.23565465956926346,0.36078011989593506,0.25269754230976105,0.1830667331814766,0.26618270576000214,0.2640760838985443,0.33652302622795105,-0.035639505833387375,0.1242159940302372,0.22182396054267883,0.3141024559736252,0.3458596467971802,0.34211304783821106,0.6858974993228912,6.0,6,1.0,0.14498645812273026,0.16935314238071442,0.16338003426790237,0.19866439700126648,0.33677810430526733,0.38066352903842926,0.29156360030174255,0.39628347754478455,0.2923762947320938,0.21038386970758438,0.28875841200351715,0.2673506885766983,0.3328327089548111,-0.0018532099202275276,0.16096163541078568,0.2702428102493286,0.3023093640804291,0.3568955212831497,0.3407667279243469,0.6976906061172485,6.0,6,1.0,0.16764675080776215,0.2020132839679718,0.20248790830373764,0.23154160380363464,0.3908049911260605,0.4446483254432678,0.38284341990947723,0.46547186374664307,0.3317555785179138,0.24254649877548218,0.31271976232528687,0.3152543604373932,0.33455587923526764,0.0722552239894867,0.22276832908391953,0.3324318826198578,0.29259850084781647,0.35254843533039093,0.3550664037466049,0.7074014544487,6.0,6,1.0,0.1685320809483528,0.18120895326137543,0.17967412620782852,0.1943608745932579,0.3393283635377884,0.39103028178215027,0.3306211680173874,0.41056011617183685,0.2765239328145981,0.19511687010526657,0.2941029667854309,0.28777366876602173,0.35635899007320404,0.08949979022145271,0.25808611512184143,0.3387468755245209,0.3216453641653061,0.34427323937416077,0.334893137216568,0.6783546209335327,6.0,6,1.0,0.04653705656528473,0.05117827653884888,0.023526281118392944,0.1251392960548401,0.13387012109160423,0.11692291498184204,0.012622281908988953,0.020173266530036926,0.029046833515167236,2023,fractional_crown,0,16
A1:crown_0005,A1,A1_master.geojson,4,crown_0005,5,Pilkhan,Pilkhan,clean,,,,,77.19668391418416,28.54268926063228,2,1,0,0,0,0,0,0.11863810569047928,0.13787756860256195,0.12819095700979233,0.20804796367883682,0.40087541937828064,0.4567261040210724,0.2830372154712677,0.4719841033220291,0.32385505735874176,0.22540389001369476,0.3789028227329254,0.34824152290821075,0.3880671411752701,-0.06638400629162788,0.11463528871536255,0.3337252140045166,0.3085506856441498,0.3582214266061783,0.3333560824394226,0.6914493441581726,4.0,4,1.0,0.1381499469280243,0.1613449677824974,0.15453597158193588,0.20256729423999786,0.46392887830734253,0.5439350008964539,0.29829397797584534,0.5646490454673767,0.34216777980327606,0.22067265212535858,0.31418928503990173,0.2968926578760147,0.4690546989440918,-0.06947157997637987,0.14820007979869843,0.2988693565130234,0.30323751270771027,0.3552887588739395,0.34147709608078003,0.6967625021934509,4.0,4,1.0,0.1393660232424736,0.17603978514671326,0.15832848846912384,0.2496284544467926,0.45272649824619293,0.5129347741603851,0.4040524661540985,0.5369091033935547,0.38792380690574646,0.26682475209236145,0.4363153427839279,0.3930508494377136,0.3648878186941147,0.020133838057518005,0.20426679402589798,0.4692971110343933,0.2943597137928009,0.3711172640323639,0.3343947231769562,0.7056402862071991,4.0,4,1.0,0.14623403549194336,0.1658136546611786,0.1492784097790718,0.2212841808795929,0.411484032869339,0.4704633951187134,0.36181509494781494,0.49108922481536865,0.3425165116786957,0.23686259984970093,0.41521450877189636,0.37092408537864685,0.3773573040962219,0.02337193675339222,0.20824024081230164,0.45946870744228363,0.316717267036438,0.35948751866817474,0.32379521429538727,0.683282732963562,4.0,4,1.0,0.12212605774402618,0.09615819156169891,0.10416688024997711,0.09284351672977209,0.09360495209693909,0.17042775452136993,0.015828505158424377,0.01768188178539276,0.022357553243637085,2023,fractional_crown,0,16
A1:crown_0010,A1,A1_master.geojson,9,crown_0010,10,Sheesham,Sheesham,clean,,,,,77.19684235857616,28.542698406936356,2,1,0,0,0,0,0,0.1435537189245224,0.15236114710569382,0.15369834005832672,0.20054735988378525,0.37448200583457947,0.4251193106174469,0.25070853531360626,0.4416309744119644,0.3000645041465759,0.21109046787023544,0.25791702419519424,0.2619195729494095,0.3756253123283386,-0.08584866672754288,0.0920242965221405,0.22642605751752853,0.31926044821739197,0.33911359310150146,0.34181568026542664,0.6807395815849304,2.0,2,1.0,0.16070391237735748,0.1897275149822235,0.19256170094013214,0.20286449790000916,0.43231238424777985,0.5026412904262543,0.30621767044067383,0.5261679291725159,0.33348092436790466,0.21987200528383255,0.22931167483329773,0.23368124663829803,0.44249020516872406,-0.042548087891191244,0.16414398699998856,0.22651182115077972,0.2943054884672165,0.35038186609745026,0.35495585203170776,0.7056945264339447,2.0,2,1.0,0.19742973148822784,0.23059290647506714,0.23550527542829514,0.24647191166877747,0.43272456526756287,0.48976707458496094,0.40677298605442047,0.5138834714889526,0.3737465590238571,0.26180414855480194,0.26799018681049347,0.27809126675128937,0.35152167081832886,0.042911507189273834,0.21535538882017136,0.32317306101322174,0.29847927391529083,0.3473406136035919,0.3541190177202225,0.7015207707881927,2.0,2,1.0,0.19070646911859512,0.20215249806642532,0.2005850225687027,0.21556033939123154,0.39132361114025116,0.4479907602071762,0.3349713087081909,0.4639476537704468,0.32530486583709717,0.22756724059581757,0.24529312551021576,0.24148540198802948,0.36892397701740265,0.008429700741544366,0.1873963326215744,0.29513774812221527,0.315414696931839,0.34086254239082336,0.3436390906572342,0.6845853328704834,2.0,2,1.0,0.03867851197719574,0.04441002011299133,0.0909685343503952,0.1287601739168167,0.12333109229803085,0.0967470034956932,0.011268272995948792,0.013140171766281128,0.024954944849014282,2023,fractional_crown,0,16
A1:crown_0013,A1,A1_master.geojson,12,crown_0013,13,Silk cotton,Semal,clean,,,,,77.1968528084812,28.54295000409686,2,1,0,0,0,1,1,0.1432412564754486,0.16554337739944458,0.16312187165021896,0.17953377962112427,0.30695822834968567,0.3428942859172821,0.3030714690685272,0.3614276796579361,0.24903346598148346,0.18030162155628204,0.3127571940422058,0.30562230944633484,0.3422977030277252,0.09453797340393066,0.2595916986465454,0.27918511629104614,0.30067551136016846,0.35104820132255554,0.35154618322849274,0.6993244886398315,2.0,2,1.0,0.15997524559497833,0.1876034513115883,0.1865999922156334,0.19889454543590546,0.3355715423822403,0.375604584813118,0.33847974240779877,0.3925462067127228,0.28275860846042633,0.197748564183712,0.28619351983070374,0.2839004397392273,0.32877878844738007,0.08582057803869247,0.2606421038508415,0.30025167763233185,0.29923342168331146,0.3514096736907959,0.3494711220264435,0.7007665634155273,2.0,2,1.0,0.17550045996904373,0.21208155900239944,0.19668318331241608,0.21861237287521362,0.3902619779109955,0.4453671723604202,0.4179988354444504,0.46733981370925903,0.3211279958486557,0.228616401553154,0.36059480905532837,0.3277588188648224,0.36200881004333496,0.12839726358652115,0.29261744022369385,0.4317803382873535,0.30029289424419403,0.3629533350467682,0.3364827334880829,0.6997070908546448,2.0,2,1.0,0.16154738515615463,0.18265842646360397,0.1776481717824936,0.19478166848421097,0.346251904964447,0.40379394590854645,0.3635125458240509,0.4155125617980957,0.27855341136455536,0.19131255149841309,0.3437527120113373,0.33098000288009644,0.3632792532444,0.13276474177837372,0.31058233976364136,0.3990328013896942,0.3116823136806488,0.35216841101646423,0.33507680892944336,0.6883177161216736,2.0,2,1.0,0.07440128922462463,0.04707956314086914,0.03450046479701996,0.046944163739681244,0.05099064111709595,0.15259522199630737,0.011905133724212646,0.016469374299049377,0.01244884729385376,2023,fractional_crown,0,16
A1:crown_0016,A1,A1_master.geojson,15,crown_0016,16,Bottlebrush,Bottlebrush,clean,,,,,77.1973804988312,28.543222019995163,0,0,0,0,0,0,0,0.11655567586421967,0.13922866433858871,0.1226562112569809,0.1882246658205986,0.2401314601302147,0.2530153840780258,0.2824036777019501,0.2608468532562256,0.2150595560669899,0.18095892667770386,0.39532312750816345,0.34859490394592285,0.16044538468122482,0.13458551466464996,0.21592523157596588,0.3489287793636322,0.30774714052677155,0.36872051656246185,0.3266274482011795,0.6922528445720673,4.0,4,1.0,0.13559306412935257,0.15592746436595917,0.14935150742530823,0.21505222469568253,0.27434223890304565,0.2913820445537567,0.3222438842058182,0.3000936061143875,0.2595716267824173,0.21668031066656113,0.3638206869363785,0.3446490317583084,0.16414227336645126,0.10624610632658005,0.19394749402999878,0.3643619865179062,0.3063305467367172,0.3542075753211975,0.33921322226524353,0.6936694383621216,4.0,4,1.0,0.1328979879617691,0.17032890766859055,0.15154767781496048,0.23202531784772873,0.3443463444709778,0.37750062346458435,0.42384158074855804,0.3890165090560913,0.2956160306930542,0.23471169918775558,0.47400689125061035,0.4264843910932541,0.2527278810739517,0.17665553838014603,0.2857096344232559,0.506959080696106,0.292007640004158,0.3754941374063492,0.3327457159757614,0.7079923450946808,4.0,4,1.0,0.14312542229890823,0.1655062884092331,0.154942087829113,0.2007177695631981,0.2975071370601654,0.327888548374176,0.3678131252527237,0.3361099064350128,0.23977280408143997,0.19445955753326416,0.413466140627861,0.38543781638145447,0.25040749460458755,0.2067081406712532,0.3052021712064743,0.442536324262619,0.30718666315078735,0.35584819316864014,0.3347068578004837,0.692813366651535,4.0,4,1.0,0.11018620431423187,0.08183535933494568,0.0922824963927269,0.10046203434467316,0.11125467717647552,0.15803030133247375,0.021286562085151672,0.012585774064064026,0.015739500522613525,2023,fractional_crown,0,16
A1:crown_0025,A1,A1_master.geojson,24,crown_0025,25,Bakain tree,Bakain,clean,,,,,77.19680258059178,28.543463902816494,2,1,0,0,0,0,0,0.12491229176521301,0.1405884325504303,0.1357608586549759,0.16950606554746628,0.22073392570018768,0.2350580245256424,0.285244345664978,0.2370900809764862,0.20054473727941513,0.1703696846961975,0.36086419224739075,0.3434237390756607,0.167425237596035,0.16970046609640121,0.24755741655826569,0.3253006041049957,0.3108025789260864,0.35153424739837646,0.3376631587743759,0.6891974210739136,4.0,4,1.0,0.143085315823555,0.16798651963472366,0.1671636998653412,0.19220450520515442,0.26960134506225586,0.28217874467372894,0.33531808853149414,0.29150569438934326,0.2400180846452713,0.19885678589344025,0.33701127767562866,0.3325913995504379,0.20337067544460297,0.16473287343978882,0.2543764263391495,0.3361686021089554,0.2989385426044464,0.35290729999542236,0.3486882746219635,0.7010615170001984,4.0,4,1.0,0.14206890016794205,0.175739586353302,0.16680675745010376,0.22173717617988586,0.3312418460845947,0.3664453476667404,0.4084845632314682,0.38054485619068146,0.28828638792037964,0.22976282984018326,0.41976769268512726,0.397489994764328,0.2635888457298279,0.1723533421754837,0.27956056594848633,0.4506897032260895,0.292961061000824,0.36253196001052856,0.34423306584358215,0.7070389986038208,4.0,4,1.0,0.1464526280760765,0.16787906736135483,0.15198050439357758,0.19124101102352142,0.27996307611465454,0.31313885748386383,0.39168164134025574,0.3262190520763397,0.23276270180940628,0.18559573590755463,0.44053927063941956,0.39876553416252136,0.24362923949956894,0.25163543224334717,0.3563789874315262,0.495660737156868,0.3134096711874008,0.3603496104478836,0.3262055963277817,0.6865903437137604,4.0,4,1.0,0.1035279929637909,0.06617413461208344,0.09616360813379288,0.08690255880355835,0.1088215708732605,0.17036013305187225,0.0109977126121521,0.022482678294181824,0.020448654890060425,2023,fractional_crown,0,16
A1:crown_0026,A1,A1_master.geojson,25,crown_0026,26,Amaltas,Amaltas,clean,,,,,77.19675940233986,28.543644589850416,2,1,0,1,1,0,1,0.11994468793272972,0.1306001842021942,0.1237134262919426,0.17769048362970352,0.20948711782693863,0.21806944906711578,0.3043447732925415,0.21896792948246002,0.2012730985879898,0.1805100440979004,0.4226049929857254,0.401373490691185,0.10357765853404999,0.20471011847257614,0.25749827921390533,0.38796232640743256,0.317829892039299,0.3499097377061844,0.3322603851556778,0.6821701228618622,9.0,9,1.0,0.1315736509859562,0.15597769618034363,0.14549367129802704,0.19659148156642914,0.23014838248491287,0.23999595642089844,0.3560992330312729,0.24731110781431198,0.22959893196821213,0.20068305730819702,0.4186556935310364,0.38993769884109497,0.11059752479195595,0.216073639690876,0.27788759768009186,0.4245671331882477,0.3033595681190491,0.36019815504550934,0.33644232153892517,0.6966404914855957,9.0,9,1.0,0.13212314993143082,0.16780328750610352,0.1582765430212021,0.23687472939491272,0.28713981807231903,0.30501629412174225,0.41946396231651306,0.3144758492708206,0.2795000672340393,0.24009039252996445,0.45293301343917847,0.42857782542705536,0.14159389585256577,0.19987180083990097,0.27231697738170624,0.47594353556632996,0.28797897696495056,0.36680352687835693,0.3452175259590149,0.7120210230350494,9.0,9,1.0,0.14432556182146072,0.16009308397769928,0.1402347907423973,0.21017152816057205,0.26503831148147583,0.2779208719730377,0.4115360528230667,0.28142645955085754,0.2327365279197693,0.1966157779097557,0.4909980595111847,0.4395122230052948,0.14706352353096008,0.27279530465602875,0.34711675345897675,0.5794980227947235,0.32372045516967773,0.3602987825870514,0.31598077714443207,0.6762795448303223,9.0,9,1.0,0.07234236598014832,0.04957452416419983,0.043485864996910095,0.07292350381612778,0.08961847424507141,0.19153569638729095,0.016893789172172546,0.029236748814582825,0.03574147820472717,2023,fractional_crown,0,16
A1:crown_0029,A1,A1_master.geojson,28,crown_0029,29,Amaltas,Amaltas,clean,,,,,77.19732126636882,28.543498618461214,2,1,0,1,1,0,1,0.12515410780906677,0.14112558215856552,0.13495633751153946,0.17680805921554565,0.2067463919520378,0.21374840289354324,0.2786843478679657,0.21808723360300064,0.1967325285077095,0.1727554202079773,0.35111919045448303,0.3305695652961731,0.10132016986608505,0.18034816533327103,0.24462653696537018,0.3097445219755173,0.3116648644208908,0.3517036437988281,0.3360520899295807,0.6883351504802704,4.0,4,1.0,0.13786045089364052,0.16171961277723312,0.1551436483860016,0.19178515672683716,0.2277451828122139,0.2377062290906906,0.31498192250728607,0.24193518608808517,0.2254592701792717,0.19715922325849533,0.33889541029930115,0.32025279104709625,0.11340542137622833,0.1640380322933197,0.22727032750844955,0.3302071988582611,0.3020973801612854,0.35587890446186066,0.34221218526363373,0.6979026198387146,4.0,4,1.0,0.14442820101976395,0.18369441479444504,0.1662212461233139,0.23352447152137756,0.29377739131450653,0.3099338263273239,0.42067307233810425,0.31719842553138733,0.2763180583715439,0.23194479197263718,0.43268637359142303,0.39154262840747833,0.15146902948617935,0.2052934169769287,0.28865504264831543,0.4736483097076416,0.2915813475847244,0.3719802051782608,0.3364384174346924,0.7084186673164368,4.0,4,1.0,0.14465133100748062,0.16505885124206543,0.14950215816497803,0.2040846049785614,0.25989529490470886,0.27419397234916687,0.3722001612186432,0.27516940236091614,0.22534393519163132,0.188255675137043,0.4198103994131088,0.38279998302459717,0.14131999760866165,0.24557789415121078,0.3335980176925659,0.46530549228191376,0.31844937801361084,0.35960015654563904,0.3256588280200958,0.6815506815910339,4.0,4,1.0,0.09379096329212189,0.07128983736038208,0.0501488596200943,0.08153986185789108,0.10632769018411636,0.16390378773212433,0.020276561379432678,0.016553357243537903,0.026867985725402832,2023,fractional_crown,0,16
A1:crown_0036,A1,A1_master.geojson,35,crown_0036,36,Shisham,Sheesham,clean,,,,,77.19752098903945,28.542881925229942,2,1,0,0,0,0,0,0.13682294636964798,0.156651571393013,0.14855381846427917,0.1726447194814682,0.2585604786872864,0.28275060653686523,0.30881989002227783,0.28880593180656433,0.21245376020669937,0.16831304877996445,0.3524840325117111,0.3351937532424927,0.24669547379016876,0.18520808219909668,0.2936873435974121,0.3419322669506073,0.30889275670051575,0.35505133867263794,0.33883121609687805,0.6911072731018066,4.0,4,1.0,0.15202821791172028,0.1752287819981575,0.17589695006608963,0.20513392239809036,0.27569547295570374,0.2958734333515167,0.2953115403652191,0.3097907155752182,0.24320749938488007,0.19591128081083298,0.2577349990606308,0.2603317052125931,0.2021537497639656,0.09395250305533409,0.19949840009212494,0.2454175502061844,0.30144110321998596,0.348278284072876,0.35041964054107666,0.698558896780014,4.0,4,1.0,0.1599661409854889,0.19466613978147507,0.1872246116399765,0.21697837114334106,0.3597145527601242,0.4067818373441696,0.39721672236919403,0.4176018387079239,0.28793565928936005,0.22177110612392426,0.35980793833732605,0.3436269462108612,0.31617581844329834,0.15981894731521606,0.2837012708187103,0.3959573358297348,0.294914186000824,0.3600090742111206,0.34582678973674774,0.7050859332084656,4.0,4,1.0,0.15337713062763214,0.17408861219882965,0.1575777605175972,0.19106531143188477,0.3119957894086838,0.3531683087348938,0.3719620406627655,0.36331306397914886,0.23894741386175156,0.17908572405576706,0.4086015969514847,0.36458490788936615,0.30799776315689087,0.2185174748301506,0.3475453853607178,0.46042484045028687,0.3158717453479767,0.35989534854888916,0.32454177737236023,0.6841282546520233,4.0,4,1.0,0.15086659789085388,0.10425320267677307,0.11402206867933273,0.12456497177481651,0.14804698526859283,0.21500729024410248,0.011730790138244629,0.02587786316871643,0.02095767855644226,2023,fractional_crown,0,16
A1:crown_0037,A1,A1_master.geojson,36,crown_0037,37,Neem,Neem,clean,,,,,77.19769915085097,28.542978480445818,1,0,0,0,0,0,0,0.13439404964447021,0.15212472528219223,0.1448318511247635,0.1927218660712242,0.2587955445051193,0.2781836837530136,0.3496847599744797,0.2877170890569687,0.2242797240614891,0.19059299677610397,0.4179438054561615,0.39979682862758636,0.19757754355669022,0.21725992113351822,0.3001416474580765,0.41002678871154785,0.3111841380596161,0.3535899221897125,0.33723293244838715,0.6888158917427063,4.0,4,1.0,0.14278117567300797,0.17164434492588043,0.16732662171125412,0.21447280049324036,0.2890959531068802,0.3064027428627014,0.3417581617832184,0.31851235032081604,0.2557348310947418,0.21428309381008148,0.33972272276878357,0.3301212191581726,0.19428524374961853,0.14119316637516022,0.22756727784872055,0.33998239040374756,0.2958361506462097,0.357331782579422,0.34588027000427246,0.7041637897491455,4.0,4,1.0,0.14542292058467865,0.1813279390335083,0.16997267305850983,0.24482013285160065,0.35450904071331024,0.3902677744626999,0.4188552796840668,0.4020337015390396,0.3007281571626663,0.24167084693908691,0.4231036901473999,0.39704249799251556,0.24245968461036682,0.1640733852982521,0.26846037805080414,0.461578905582428,0.2926280051469803,0.3649357408285141,0.3424497991800308,0.7073720395565033,4.0,4,1.0,0.1449451595544815,0.16647277772426605,0.1491691842675209,0.2119692787528038,0.3192829191684723,0.34816837310791016,0.4315311312675476,0.36005744338035583,0.2543729990720749,0.20422540605068207,0.4823862910270691,0.4381061792373657,0.25855500996112823,0.2561540901660919,0.35467518866062164,0.571212649345398,0.31430889666080475,0.3621160537004471,0.32245807349681854,0.6856910586357117,4.0,4,1.0,0.14266356825828552,0.10798496007919312,0.0642697662115097,0.1149609237909317,0.1271079108119011,0.2312302589416504,0.011345818638801575,0.02342219650745392,0.021680980920791626,2023,fractional_crown,0,16
