crown_uid,area,source_file,source_index,orig_crown_id,crown_num,species_raw,species_clean,species_status,tree_type_raw,health_class,field_status,field_description,lon,lat,label_esd,label_deciduous,label_acacia,label_yellow_strict,label_yellow_broad,label_red_showy,label_showy_flower,winter_B2,winter_B3,winter_B4,winter_B5,winter_B6,winter_B7,winter_B8,winter_B8A,winter_B11,winter_B12,winter_NDVI,winter_GNDVI,winter_NDRE,winter_NDMI,winter_NBR,winter_EVI,winter_blue_ratio,winter_green_ratio,winter_red_ratio,winter_yellow_proxy,winter_valid_pixels_median,winter_valid_pixels_max,premonsoon_B2,premonsoon_B3,premonsoon_B4,premonsoon_B5,premonsoon_B6,premonsoon_B7,premonsoon_B8,premonsoon_B8A,premonsoon_B11,premonsoon_B12,premonsoon_NDVI,premonsoon_GNDVI,premonsoon_NDRE,premonsoon_NDMI,premonsoon_NBR,premonsoon_EVI,premonsoon_blue_ratio,premonsoon_green_ratio,premonsoon_red_ratio,premonsoon_yellow_proxy,premonsoon_valid_pixels_median,premonsoon_valid_pixels_max,monsoon_B2,monsoon_B3,monsoon_B4,monsoon_B5,monsoon_B6,monsoon_B7,monsoon_B8,monsoon_B8A,monsoon_B11,monsoon_B12,monsoon_NDVI,monsoon_GNDVI,monsoon_NDRE,monsoon_NDMI,monsoon_NBR,monsoon_EVI,monsoon_blue_ratio,monsoon_green_ratio,monsoon_red_ratio,monsoon_yellow_proxy,monsoon_valid_pixels_median,monsoon_valid_pixels_max,postmonsoon_B2,postmonsoon_B3,postmonsoon_B4,postmonsoon_B5,postmonsoon_B6,postmonsoon_B7,postmonsoon_B8,postmonsoon_B8A,postmonsoon_B11,postmonsoon_B12,postmonsoon_NDVI,postmonsoon_GNDVI,postmonsoon_NDRE,postmonsoon_NDMI,postmonsoon_NBR,postmonsoon_EVI,postmonsoon_blue_ratio,postmonsoon_green_ratio,postmonsoon_red_ratio,postmonsoon_yellow_proxy,postmonsoon_valid_pixels_median,postmonsoon_valid_pixels_max,NDVI_amp,GNDVI_amp,NDRE_amp,NDMI_amp,NBR_amp,EVI_amp,green_ratio_amp,red_ratio_amp,yellow_proxy_amp,stac_year,geometry_mode,buffer_meters,stac_item_count
A1:crown_0002,A1,A1_master.geojson,1,crown_0002,2,Neem,Neem,clean,,,,,77.1970082236819,28.54281687663997,1,0,0,0,0,0,0,0.1546500027179718,0.1691000014543533,0.1708000004291534,0.1787000000476837,0.2566999942064285,0.2828000038862228,0.3005499988794327,0.2943999916315079,0.2241000011563301,0.1748499944806099,0.2700593918561935,0.2790964394807815,0.2509504035115242,0.1409320682287216,0.2702660858631134,0.2556765973567962,0.3094809949398041,0.3463428020477295,0.346319705247879,0.6905190050601959,23.0,23,0.157600000500679,0.1910500004887581,0.1989500001072883,0.2060000002384185,0.3027500063180923,0.3333999961614609,0.3500500023365021,0.3507999926805496,0.2699500024318695,0.2079499959945678,0.2913680821657181,0.3043596297502517,0.2799896895885467,0.1150359585881233,0.2567201256752014,0.2969930768013,0.298236221075058,0.3505741357803345,0.3525380641222,0.7017638385295868,23.0,23,0.1829999983310699,0.2196000069379806,0.209099993109703,0.2345999926328659,0.3422999978065491,0.3873000144958496,0.3855000138282776,0.4016999900341034,0.3100999891757965,0.2285999953746795,0.3206160068511963,0.2993552386760711,0.2907204329967499,0.1264179348945617,0.2795188426971435,0.3815867900848388,0.307124376296997,0.353305459022522,0.3351955413818359,0.6928755640983582,23.0,23,0.1490000039339065,0.1718999966979026,0.1673999950289726,0.1768000051379203,0.2766000032424927,0.3105000108480453,0.3356000036001205,0.3258000016212463,0.2413000017404556,0.1777499988675117,0.310214564204216,0.2967356741428375,0.2671266943216324,0.1628928706049919,0.2946039736270904,0.3333620429039001,0.3098091632127762,0.3512504696846008,0.3419999778270721,0.6901908218860626,23.0,23,0.0505566149950027,0.0252631902694702,0.0397700294852256,0.0478569120168685,0.037883847951889,0.1259101927280426,0.0069626569747924,0.017342522740364,0.0115730166435241,2025,buffer,20.0,16
A1:crown_0005,A1,A1_master.geojson,4,crown_0005,5,Pilkhan,Pilkhan,clean,,,,,77.19668391418418,28.542689260632287,2,1,0,0,0,0,0,0.1430749967694282,0.1605250015854835,0.1486750021576881,0.2070999965071678,0.3379750102758407,0.3780999928712845,0.2907250076532364,0.3965250104665756,0.2945500016212463,0.2036750018596649,0.3176535665988922,0.2932668328285217,0.3152919709682464,-0.0063529745675623,0.1702975779771804,0.3087339103221893,0.3107345849275589,0.3512211441993713,0.3373076319694519,0.6892654299736023,20.0,20,0.1372999995946884,0.1729749962687492,0.1752500012516975,0.2269250005483627,0.4084500074386596,0.4706500023603439,0.3331499993801117,0.4989249855279922,0.3567000031471252,0.2407499924302101,0.3235714137554168,0.315906822681427,0.3627519309520721,-0.018697511870414,0.172413945198059,0.29396653175354,0.2940170615911484,0.3523471802473068,0.3522616475820541,0.7059829831123352,20.0,20,0.1673499941825866,0.1935499906539917,0.1820999979972839,0.2410500049591064,0.3834500014781952,0.4476000070571899,0.3817000091075897,0.4712499976158142,0.3446999788284302,0.243599995970726,0.3740365505218506,0.3372829556465149,0.3155051171779632,0.0618095472455024,0.223878264427185,0.4243068993091583,0.3099444508552551,0.3583946824073791,0.3327187597751617,0.6900556087493896,20.0,20,0.1409250050783157,0.1599999964237213,0.1512750089168548,0.1982749998569488,0.3498999923467636,0.4010749906301498,0.3227249979972839,0.4234500080347061,0.3100499808788299,0.209925003349781,0.3279184103012085,0.2981060892343521,0.3584261238574981,0.0351832173764705,0.2169710397720337,0.3528145253658294,0.3111383467912674,0.3524167090654373,0.3340552151203155,0.6888616681098938,20.0,20,0.0563829839229583,0.0440161228179931,0.0474599599838256,0.0805070591159164,0.0535806864500045,0.1303403675556183,0.0071735382080078,0.0195428878068923,0.0171213150024414,2025,buffer,20.0,16
A1:crown_0010,A1,A1_master.geojson,9,crown_0010,10,Sheesham,Sheesham,clean,,,,,77.19684235857616,28.54269840693636,2,1,0,0,0,0,0,0.1441499963402748,0.1611000001430511,0.152149997651577,0.192450001835823,0.3079999983310699,0.3389500081539154,0.2845499962568283,0.3577000051736831,0.2683500051498413,0.190200001001358,0.3067328780889511,0.2901064306497574,0.3036917001008987,0.0191907105036079,0.1997799351811409,0.2817934155464172,0.3116344958543777,0.348108097910881,0.3391604721546173,0.6883654892444611,23.0,23,0.1429499983787536,0.1748000010848045,0.175649993121624,0.214649997651577,0.3550999909639358,0.4049500077962875,0.3446999937295913,0.432449996471405,0.3233000040054321,0.2271999940276146,0.325836569070816,0.3128011375665664,0.3420654684305191,0.0636247657239437,0.2304595336318016,0.3023881763219833,0.2950910329818725,0.3534926772117615,0.3519930243492126,0.7049089670181274,23.0,23,0.1730999946594238,0.2003999948501587,0.1889999955892563,0.2372000068426132,0.3634999990463257,0.4156999886035919,0.3833999931812286,0.4338999986648559,0.3255000114440918,0.2378000020980835,0.3719887137413025,0.3374111652374267,0.3238164782524109,0.0898731052875518,0.2701538503170013,0.4177230298519134,0.3064717054367065,0.3583566844463348,0.3338473737239837,0.6935283541679382,23.0,23,0.1420499980449676,0.1603999957442283,0.1563000008463859,0.186049997806549,0.3149999976158142,0.3581000119447708,0.3265499919652939,0.3794499933719635,0.2825500071048736,0.1955000013113021,0.3253291100263595,0.3000683784484863,0.3429614007472992,0.0816650912165641,0.2537177205085754,0.3487589657306671,0.3098688274621963,0.3513331264257431,0.3390261828899383,0.6901311576366425,23.0,23,0.0652558356523513,0.0473047345876693,0.0392697006464004,0.0706823947839438,0.0703739151358604,0.1359296143054962,0.0102485865354537,0.0181456506252288,0.0165434777736663,2025,buffer,20.0,16
A1:crown_0013,A1,A1_master.geojson,12,crown_0013,13,Silk cotton,Semal,clean,,,,,77.1968528084812,28.54295000409686,2,1,0,0,0,1,1,0.1535749956965446,0.170750007033348,0.1714750006794929,0.1866499930620193,0.255850002169609,0.2786249965429306,0.3030000030994415,0.2914250046014786,0.2285500019788742,0.1815000027418136,0.2864369750022888,0.2821728587150574,0.2399381101131439,0.1261183470487594,0.2527652978897095,0.2902498096227646,0.3109454661607742,0.3479774296283722,0.345291793346405,0.689054548740387,22.0,22,0.1601250022649765,0.1905499994754791,0.1983250007033348,0.2112249955534935,0.3109000027179718,0.3384250104427337,0.3411499857902527,0.3518000096082687,0.2700250148773193,0.2078999951481819,0.2752779573202133,0.2868929207324981,0.2789311856031418,0.1082064360380172,0.2503303289413452,0.2884049415588379,0.2968937158584595,0.3500378578901291,0.3524090051651001,0.7031062543392181,22.0,22,0.1805000007152557,0.2159000039100647,0.2069500088691711,0.2351999878883361,0.3511999845504761,0.3882499933242798,0.3849999904632568,0.4037500023841858,0.311299979686737,0.2294999957084655,0.3286749124526977,0.314625084400177,0.2950566411018371,0.1250173896551132,0.2760035991668701,0.3730249404907226,0.3054084181785583,0.3546468615531921,0.3408276736736297,0.6945915818214417,22.0,22,0.1491499990224838,0.1686500012874603,0.1687249988317489,0.183799996972084,0.2812749892473221,0.3131749927997589,0.3290499895811081,0.3263749927282333,0.2505999952554703,0.1830999925732612,0.2964905351400375,0.2921400070190429,0.2528196647763252,0.1360103413462638,0.2705707252025604,0.3243840932846069,0.3098419159650802,0.348701149225235,0.3428203016519546,0.6901580691337585,22.0,22,0.0533969551324844,0.0324522256851196,0.0551185309886932,0.0278039053082466,0.0256732702255249,0.0846199989318847,0.0066694319248199,0.0115813314914703,0.0140517055988311,2025,buffer,20.0,16
A1:crown_0016,A1,A1_master.geojson,15,crown_0016,16,Bottlebrush,Bottlebrush,clean,,,,,77.19738049883122,28.543222019995163,0,0,0,0,0,0,0,0.1504500061273574,0.1648000031709671,0.165750004351139,0.182449996471405,0.2354499995708465,0.2477000057697296,0.2879499942064285,0.2541500031948089,0.2036000043153762,0.1701500043272972,0.2453082054853439,0.2532168328762054,0.1637575626373291,0.1801455616950988,0.2626981437206268,0.2374659329652786,0.3116770535707474,0.3449360430240631,0.3448235988616943,0.6883229315280914,21.0,21,0.1543000042438507,0.1867500022053718,0.1935000047087669,0.2106999978423118,0.2728500068187713,0.2858999967575073,0.3595000058412552,0.3012499958276748,0.2506500035524368,0.2099500000476837,0.2762890160083771,0.2861609160900116,0.1865573450922966,0.1744173839688301,0.2580360993742943,0.2895283699035644,0.2920711785554886,0.350335881114006,0.3528370410203933,0.7079288065433502,21.0,21,0.1732999980449676,0.2047999948263168,0.2012999951839447,0.2314999997615814,0.3194000124931335,0.3474999964237213,0.3962000012397766,0.3583999872207641,0.2833999991416931,0.2295999974012375,0.3444581031799316,0.3158979117870331,0.2073833048343658,0.2123501300811767,0.3116379976272583,0.4079319536685943,0.3093050420284271,0.3569075763225555,0.3366948366165161,0.6906949281692505,21.0,21,0.1485999971628189,0.1666999980807304,0.1650499999523162,0.1873499974608421,0.2713999897241592,0.2933000028133392,0.3335500061511993,0.302150011062622,0.2340999990701675,0.1832000017166137,0.3026953786611557,0.2844672948122024,0.1718830540776252,0.1908342167735099,0.2963149100542068,0.3356839269399643,0.3078475892543793,0.35202057659626,0.3376309722661972,0.6921524703502655,21.0,21,0.0991498976945877,0.0626810789108276,0.0436257421970367,0.0379327461123466,0.053601898252964,0.1704660207033157,0.0119715332984924,0.0161422044038772,0.0196058750152587,2025,buffer,20.0,16
A1:crown_0025,A1,A1_master.geojson,24,crown_0025,25,Bakain tree,Bakain,clean,,,,,77.19680258059181,28.54346390281651,2,1,0,0,0,0,0,0.1407749950885772,0.1572999954223632,0.1494249999523162,0.1863499954342842,0.2294749915599823,0.2409250065684318,0.2950000017881393,0.2469500005245208,0.2106250002980232,0.18019999563694,0.3369390517473221,0.3143118768930435,0.141893208026886,0.1801643371582031,0.2557159960269928,0.3152182251214981,0.3124886155128479,0.3511394262313843,0.3389664590358734,0.6875113844871521,22.0,22,0.1291250027716159,0.1615249961614608,0.1590500026941299,0.2050249949097633,0.2553250193595886,0.2644750028848648,0.3415000140666961,0.2703749984502792,0.2493250072002411,0.2118749991059303,0.3710947930812835,0.3630085438489914,0.15565125644207,0.1591107472777366,0.2366403713822364,0.3556551188230514,0.2966849654912948,0.355572372674942,0.3480241596698761,0.703315019607544,22.0,22,0.1594499945640564,0.1853500008583068,0.169400006532669,0.2335499972105026,0.3025999963283539,0.3270999789237976,0.3761000037193298,0.3337999880313873,0.2856500148773193,0.2338500022888183,0.4010101556777954,0.3725622892379761,0.2031316608190536,0.1678825318813324,0.2713393867015838,0.4444732666015625,0.3070394992828369,0.3590582907199859,0.33428555727005,0.6929605603218079,22.0,22,0.1373249962925911,0.1582499966025352,0.1479000002145767,0.1952999979257583,0.2547249868512153,0.2712500095367431,0.3332000076770782,0.2779500037431717,0.2261499986052513,0.1925499886274337,0.3599198013544082,0.337106853723526,0.1571286991238594,0.1847161129117012,0.2703647762537002,0.3827325403690338,0.3077440857887268,0.3555507808923721,0.3348845839500427,0.6922559142112732,22.0,22,0.0640711039304733,0.0582504123449325,0.0612384527921676,0.0256053656339645,0.0346990153193473,0.1292550414800644,0.0079188644886016,0.013738602399826,0.0158036351203918,2025,buffer,20.0,16
A1:crown_0026,A1,A1_master.geojson,25,crown_0026,26,Amaltas,Amaltas,clean,,,,,77.19675940233984,28.543644589850416,2,1,0,1,1,0,1,0.1400000005960464,0.1556750014424324,0.1457500010728836,0.201724998652935,0.2504499927163124,0.2573250085115433,0.3194499909877777,0.2613000124692917,0.2213499993085861,0.1895250007510185,0.3675819337368011,0.3452417105436325,0.1213342249393463,0.1753199100494384,0.247133769094944,0.3452859818935394,0.3124897181987762,0.3514183163642883,0.3388489484786987,0.6875102818012238,22.0,22,0.1272749975323677,0.1617249920964241,0.1542999893426895,0.2194249927997589,0.2556000053882599,0.263724997639656,0.3819500058889389,0.2708750069141388,0.2512499988079071,0.2205999940633773,0.4512380063533783,0.4285429120063782,0.1001894660294056,0.1897392868995666,0.2481587529182434,0.4329668581485748,0.2970177680253982,0.3623186200857162,0.3431981205940246,0.7029822468757629,22.0,22,0.156700000166893,0.1826499998569488,0.1655499935150146,0.2347999960184097,0.2927500009536743,0.3066499829292297,0.3897500038146972,0.3227999806404114,0.2868500053882599,0.2388499975204467,0.4341319799423218,0.3960651755332947,0.1432464122772216,0.1933981031179428,0.2761206030845642,0.4842598438262939,0.3088182210922241,0.3611828684806824,0.3311840295791626,0.6911817789077759,22.0,22,0.1358499974012375,0.1559500098228454,0.1460249945521354,0.1960499957203865,0.2535749971866607,0.2694249898195267,0.3461499810218811,0.2755750119686126,0.227800004184246,0.1914749890565872,0.3909485638141632,0.3659922480583191,0.1251582950353622,0.2033355981111526,0.2864577323198318,0.4198242872953415,0.3086343854665756,0.3555283546447754,0.3345144093036651,0.6913656294345856,22.0,22,0.0836560726165771,0.0833012014627456,0.043056946247816,0.0280156880617141,0.0393239632248878,0.1389738619327545,0.0109003037214279,0.012014091014862,0.0154719650745391,2025,buffer,20.0,16
A1:crown_0029,A1,A1_master.geojson,28,crown_0029,29,Amaltas,Amaltas,clean,,,,,77.1973212663688,28.54349861846121,2,1,0,1,1,0,1,0.1430249959230423,0.1581750065088272,0.1502749994397163,0.1915499940514564,0.2247750014066696,0.2303000018000602,0.2962000072002411,0.2356500029563903,0.2082000002264976,0.1811750084161758,0.3135881274938583,0.2960102260112762,0.1061063930392265,0.176025740802288,0.2526948302984237,0.3104604929685592,0.3121669292449951,0.3490824699401855,0.3375348895788193,0.6878330409526825,20.0,20,0.1358750015497207,0.1680499985814094,0.1673999950289726,0.2117749974131584,0.242125004529953,0.2501500025391578,0.3182749897241592,0.2578250020742416,0.2438250109553337,0.2128250002861023,0.3059166073799133,0.3028273433446884,0.0972484797239303,0.1464156731963157,0.1964464113116264,0.2844296842813492,0.2953193038702011,0.3520385473966598,0.3509674966335296,0.7046806812286377,20.0,20,0.1422500014305114,0.1775999963283538,0.1620499938726425,0.2326999902725219,0.2853500247001648,0.2975000143051147,0.3866000175476074,0.3149499893188476,0.2785000205039978,0.2377499938011169,0.4147625565528869,0.3895852565765381,0.1403286457061767,0.1950851380825042,0.2795119881629944,0.4540193080902099,0.3003204762935638,0.3626512885093689,0.3336469829082489,0.6996794939041138,20.0,20,0.1385250017046928,0.1561499983072281,0.1468250006437301,0.1922249943017959,0.2362250015139579,0.2480750083923339,0.3273249864578247,0.2524500042200088,0.216725006699562,0.1838499903678894,0.348247766494751,0.327488511800766,0.1198324412107467,0.1955511197447776,0.2760602235794067,0.377436563372612,0.3117671012878418,0.3538027554750442,0.3340312391519546,0.6882329285144806,20.0,20,0.1088459491729736,0.0935750305652618,0.0430801659822464,0.0491354465484619,0.0830655768513679,0.1695896238088607,0.0135688185691833,0.0173205137252807,0.0168476402759552,2025,buffer,20.0,16
A1:crown_0036,A1,A1_master.geojson,35,crown_0036,36,Shisham,Sheesham,clean,,,,,77.19752098903943,28.54288192522995,2,1,0,0,0,0,0,0.14894999563694,0.1611500009894371,0.1608999967575073,0.1872000023722648,0.2536500096321106,0.2705999910831451,0.3070999979972839,0.2820499986410141,0.2220249995589256,0.1821749955415725,0.3151259273290634,0.3098564147949219,0.1887555047869682,0.1630178242921829,0.2694683670997619,0.3146243989467621,0.3128867745399475,0.3435814976692199,0.3438874036073684,0.6871132254600525,22.0,22,0.1431749984622001,0.1809499934315681,0.1850500032305717,0.214599996805191,0.2858499884605407,0.3025999963283539,0.323400005698204,0.3175249993801117,0.2667500078678131,0.2142000049352646,0.2961637675762176,0.3047607243061065,0.2004210278391838,0.11300815269351,0.2154219001531601,0.2782699018716812,0.2904306948184967,0.3484354019165039,0.3618675172328949,0.7095692753791809,22.0,22,0.1677500009536743,0.1998499929904937,0.1854999959468841,0.2396499961614608,0.3344500064849853,0.369700014591217,0.3849999904632568,0.3805500268936157,0.2979000210762024,0.2308000028133392,0.3749978244304657,0.3547793626785278,0.2520954608917236,0.1545773148536682,0.2933769226074219,0.4326050877571106,0.3012101650238037,0.3582968711853027,0.3355173468589782,0.6987898349761963,22.0,22,0.144349992275238,0.1633500009775161,0.1622000038623809,0.1943499967455864,0.2759499996900558,0.3012000024318695,0.3391999900341034,0.3128249943256378,0.2384500056505203,0.1910749971866607,0.3291361629962921,0.3193743824958801,0.1924259513616562,0.173318512737751,0.283655047416687,0.3662511557340622,0.306500494480133,0.3500678688287735,0.3422622680664062,0.6934994757175446,22.0,22,0.078834056854248,0.0500186383724212,0.0633399561047554,0.0603103600442409,0.0779550224542617,0.1543351858854293,0.0147153735160827,0.0263501703739166,0.0224560499191284,2025,buffer,20.0,16
A1:crown_0037,A1,A1_master.geojson,36,crown_0037,37,Neem,Neem,clean,,,,,77.19769915085098,28.54297848044581,1,0,0,0,0,0,0,0.1489500030875206,0.1645499914884567,0.1640750020742416,0.1923750042915344,0.2569499909877777,0.2728500068187713,0.3223999887704849,0.2820499986410141,0.2238999977707862,0.1832749992609024,0.3164116591215133,0.3198064714670181,0.1846227571368217,0.1759428307414055,0.2823015302419662,0.3099594712257385,0.3096645027399063,0.3464070558547973,0.3450144082307815,0.6903354823589325,22.0,22,0.1446500048041343,0.1816499978303909,0.185525007545948,0.21697498857975,0.2857749909162521,0.2995499968528747,0.3344250023365021,0.3146249949932098,0.2662500143051147,0.2170000076293945,0.2879997044801712,0.3155205547809601,0.1863061934709549,0.1306003406643867,0.2242385074496269,0.2731123864650726,0.2872634828090668,0.3476872444152832,0.3640905022621155,0.7127365171909332,22.0,22,0.1630499958992004,0.193800002336502,0.1889500021934509,0.2389000058174133,0.3305500149726867,0.3632999956607818,0.3899999856948852,0.3738999962806701,0.2970499992370605,0.2331999987363815,0.3792117238044739,0.3632750511169433,0.2336138933897018,0.1634875982999801,0.2761281728744507,0.4428986608982086,0.3016701638698578,0.3566431999206543,0.3373982608318329,0.6983298659324646,22.0,22,0.1441749930381775,0.1639750003814697,0.1602749973535537,0.1967999935150146,0.280349999666214,0.3032249957323074,0.354075014591217,0.3125250041484833,0.2391749992966652,0.1922750025987625,0.3389756828546524,0.3324058353900909,0.1957835257053375,0.1775057762861251,0.2875978201627731,0.3803406804800033,0.3061014115810394,0.3499269038438797,0.3378739804029464,0.6938985586166382,22.0,22,0.0912120193243026,0.0477544963359832,0.04899113625288,0.0469054356217384,0.0633593127131462,0.169786274433136,0.0102361440658569,0.0266922414302825,0.0224010348320007,2025,buffer,20.0,16
