crown_uid,area,source_file,source_index,orig_crown_id,crown_num,species_raw,species_clean,species_status,tree_type_raw,health_class,field_status,field_description,lon,lat,label_esd,label_deciduous,label_acacia,label_yellow_strict,label_yellow_broad,label_red_showy,label_showy_flower,winter_B2,winter_B3,winter_B4,winter_B5,winter_B6,winter_B7,winter_B8,winter_B8A,winter_B11,winter_B12,winter_NDVI,winter_GNDVI,winter_NDRE,winter_NDMI,winter_NBR,winter_EVI,winter_blue_ratio,winter_green_ratio,winter_red_ratio,winter_yellow_proxy,winter_valid_pixels_median,winter_valid_pixels_max,winter_fractional_coverage,premonsoon_B2,premonsoon_B3,premonsoon_B4,premonsoon_B5,premonsoon_B6,premonsoon_B7,premonsoon_B8,premonsoon_B8A,premonsoon_B11,premonsoon_B12,premonsoon_NDVI,premonsoon_GNDVI,premonsoon_NDRE,premonsoon_NDMI,premonsoon_NBR,premonsoon_EVI,premonsoon_blue_ratio,premonsoon_green_ratio,premonsoon_red_ratio,premonsoon_yellow_proxy,premonsoon_valid_pixels_median,premonsoon_valid_pixels_max,premonsoon_fractional_coverage,monsoon_B2,monsoon_B3,monsoon_B4,monsoon_B5,monsoon_B6,monsoon_B7,monsoon_B8,monsoon_B8A,monsoon_B11,monsoon_B12,monsoon_NDVI,monsoon_GNDVI,monsoon_NDRE,monsoon_NDMI,monsoon_NBR,monsoon_EVI,monsoon_blue_ratio,monsoon_green_ratio,monsoon_red_ratio,monsoon_yellow_proxy,monsoon_valid_pixels_median,monsoon_valid_pixels_max,monsoon_fractional_coverage,postmonsoon_B2,postmonsoon_B3,postmonsoon_B4,postmonsoon_B5,postmonsoon_B6,postmonsoon_B7,postmonsoon_B8,postmonsoon_B8A,postmonsoon_B11,postmonsoon_B12,postmonsoon_NDVI,postmonsoon_GNDVI,postmonsoon_NDRE,postmonsoon_NDMI,postmonsoon_NBR,postmonsoon_EVI,postmonsoon_blue_ratio,postmonsoon_green_ratio,postmonsoon_red_ratio,postmonsoon_yellow_proxy,postmonsoon_valid_pixels_median,postmonsoon_valid_pixels_max,postmonsoon_fractional_coverage,NDVI_amp,GNDVI_amp,NDRE_amp,NDMI_amp,NBR_amp,EVI_amp,green_ratio_amp,red_ratio_amp,yellow_proxy_amp,stac_year,geometry_mode,buffer_meters,stac_item_count
A1:crown_0002,A1,A1_master.geojson,1,crown_0002,2,Neem,Neem,clean,,,,,77.19700822368193,28.542816876639975,1,0,0,0,0,0,0,0.151986226439476,0.17266473919153214,0.16218944638967514,0.17483341693878174,0.29666684567928314,0.3264845609664917,0.27809378504753113,0.3482368141412735,0.2435406893491745,0.17599181830883026,0.2633092850446701,0.23203910142183304,0.33111290633678436,0.05988087318837643,0.22133877128362656,0.2587522193789482,0.31184230744838715,0.3555986285209656,0.33314360678195953,0.6881576478481293,6.0,6,1.0,0.16501792520284653,0.19528713822364807,0.2034575566649437,0.22289929538965225,0.3586834669113159,0.40543727576732635,0.3532467633485794,0.4256128519773483,0.33056071400642395,0.24503527581691742,0.2715347856283188,0.2871128022670746,0.30175240337848663,0.027407393790781498,0.16519833356142044,0.2807842046022415,0.29467475414276123,0.3473312705755234,0.35777547955513,0.7053252160549164,6.0,6,1.0,0.17941226810216904,0.21752788126468658,0.2194349393248558,0.23797572404146194,0.3844681978225708,0.4395693838596344,0.36119528114795685,0.45849624276161194,0.3390421122312546,0.24671205878257751,0.2508059963583946,0.2514425665140152,0.31524117290973663,0.03102451842278242,0.18756989389657974,0.27008624374866486,0.2913469523191452,0.35424908995628357,0.35440392792224884,0.708653062582016,3.0,6,1.0,0.14511559903621674,0.16742952167987823,0.16134873777627945,0.17762339115142822,0.26538950204849243,0.2956096827983856,0.283488392829895,0.3146543651819229,0.2619444280862808,0.19363345950841904,0.26963360607624054,0.2744884341955185,0.2870590388774872,0.07361816801130772,0.20961293578147888,0.24467743933200836,0.30493783950805664,0.3487280011177063,0.34363187849521637,0.695062130689621,6.0,6,1.0,0.020728789269924164,0.05507370084524155,0.04405386745929718,0.04621077422052622,0.056140437722206116,0.036106765270233154,0.0082673579454422,0.02463187277317047,0.02049541473388672,2024,fractional_crown,0,16
A1:crown_0005,A1,A1_master.geojson,4,crown_0005,5,Pilkhan,Pilkhan,clean,,,,,77.19668391418416,28.54268926063228,2,1,0,0,0,0,0,0.1395726501941681,0.15736927837133408,0.1418260931968689,0.2071588635444641,0.33879613876342773,0.37740767002105713,0.3023892045021057,0.39763684570789337,0.3219659775495529,0.23265092074871063,0.35705193877220154,0.31084415316581726,0.3131934851408005,-0.03632178995758295,0.12854523211717606,0.3603105843067169,0.31803877651691437,0.3586060553789139,0.3233615756034851,0.6819612383842468,4.0,4,1.0,0.13646435737609863,0.16452862322330475,0.15950068086385727,0.22615163028240204,0.4340536743402481,0.5013822019100189,0.36548343300819397,0.5306349396705627,0.3849060535430908,0.26261866092681885,0.377226322889328,0.3683202713727951,0.4032696932554245,-0.03138658590614796,0.14604467153549194,0.3832886517047882,0.29665644466876984,0.3573969006538391,0.3422752916812897,0.7033435106277466,4.0,4,1.0,0.13932785391807556,0.1792927235364914,0.16480067372322083,0.22903373837471008,0.48008760809898376,0.5657076239585876,0.39062631130218506,0.5888463258743286,0.3705483078956604,0.2484246790409088,0.40652164816856384,0.37109167873859406,0.43928253650665283,0.026237990707159042,0.22231237590312958,0.4233117252588272,0.2882726341485977,0.37069740891456604,0.3410300016403198,0.7117274403572083,2.0,4,1.0,0.12295809760689735,0.1524476781487465,0.13923054933547974,0.21636314690113068,0.34142568707466125,0.37664349377155304,0.2974921315908432,0.398784875869751,0.33023326098918915,0.23154228925704956,0.3683892786502838,0.33984407782554626,0.29052959382534027,-0.04016808979213238,0.12673764675855637,0.333601251244545,0.2982642203569412,0.3647572845220566,0.3359559625387192,0.7017357647418976,4.0,4,1.0,0.049469709396362305,0.060247525572776794,0.14875294268131256,0.06640608049929142,0.09557472914457321,0.08971047401428223,0.013300508260726929,0.018913716077804565,0.029766201972961426,2024,fractional_crown,0,16
A1:crown_0010,A1,A1_master.geojson,9,crown_0010,10,Sheesham,Sheesham,clean,,,,,77.19684235857616,28.542698406936356,2,1,0,0,0,0,0,0.16247180849313736,0.18585435301065445,0.17707234621047974,0.19648286700248718,0.3248257488012314,0.3631938695907593,0.2890150249004364,0.3810930550098419,0.2948076128959656,0.21319522708654404,0.24409926682710648,0.22051742672920227,0.3170418441295624,-0.009425763157196343,0.15340283513069153,0.2505388855934143,0.31219175457954407,0.3525562882423401,0.33525800704956055,0.6878082156181335,2.0,2,1.0,0.1946963518857956,0.23104360699653625,0.23563416302204132,0.22460345178842545,0.40886907279491425,0.4720067083835602,0.3780514597892761,0.5010108649730682,0.3738924115896225,0.2581322565674782,0.2189226672053337,0.2478933036327362,0.3853543549776077,0.005863067228347063,0.17489290237426758,0.2473369911313057,0.29600100219249725,0.3456626534461975,0.36265598237514496,0.7039990425109863,2.0,2,1.0,0.1925269067287445,0.23287507146596909,0.2429065853357315,0.2285088449716568,0.459724560379982,0.5454452335834503,0.401038259267807,0.5611795485019684,0.3675369322299957,0.2505204826593399,0.2458980306982994,0.26549842953681946,0.4206443130970001,0.04331475682556629,0.23068268597126007,0.2806642949581146,0.28810708224773407,0.3485259711742401,0.363366961479187,0.7118929326534271,1.0,2,1.0,0.17478394508361816,0.18957167118787766,0.20017866045236588,0.20667464286088943,0.30887579917907715,0.3464745730161667,0.31188730895519257,0.36597855389118195,0.30936989188194275,0.22231855988502502,0.20371312648057938,0.22944588959217072,0.28898049890995026,0.023994548246264458,0.1802937611937523,0.214651420712471,0.2989696115255356,0.3401084244251251,0.3573145270347595,0.7010304033756256,2.0,2,1.0,0.04218490421772003,0.04498100280761719,0.13166381418704987,0.052740519982762635,0.07727985084056854,0.06601287424564362,0.012447863817214966,0.028108954429626465,0.02408471703529358,2024,fractional_crown,0,16
A1:crown_0013,A1,A1_master.geojson,12,crown_0013,13,Silk cotton,Semal,clean,,,,,77.1968528084812,28.54295000409686,2,1,0,0,0,1,1,0.15173472464084625,0.17108339071273804,0.16266199201345444,0.17608033120632172,0.2902669608592987,0.32254795730113983,0.31833551824092865,0.3427017033100128,0.2456631287932396,0.1749698519706726,0.32390905916690826,0.3012063801288605,0.32079972326755524,0.1292186826467514,0.29001326858997345,0.33597682416439056,0.31268398463726044,0.3528048098087311,0.3351500332355499,0.6873160600662231,2.0,2,1.0,0.16961361467838287,0.1966121718287468,0.2005331814289093,0.21631209552288055,0.37086427211761475,0.42083796858787537,0.384227991104126,0.4417830854654312,0.3173403739929199,0.2258436605334282,0.31243249773979187,0.3211413621902466,0.3298393189907074,0.10212039947509766,0.2557390332221985,0.3508356809616089,0.3016328811645508,0.3464760482311249,0.353660985827446,0.6983670890331268,2.0,2,1.0,0.18235064297914505,0.21660052984952927,0.22146734595298767,0.2243635430932045,0.38747549057006836,0.4376966953277588,0.38867270946502686,0.45170359313488007,0.314422145485878,0.22447820752859116,0.2742388993501663,0.2853381335735321,0.3355812579393387,0.10551177710294724,0.26749563217163086,0.3108522742986679,0.29354818165302277,0.3488874286413193,0.35756438970565796,0.7064517736434937,1.0,2,1.0,0.1482049748301506,0.1716194599866867,0.16650602221488953,0.17804549634456635,0.26729854941368103,0.3008488267660141,0.33021561801433563,0.31404194235801697,0.2560707926750183,0.18612782657146454,0.31695161759853363,0.3107472360134125,0.2742266058921814,0.1333496794104576,0.27147457003593445,0.3221595585346222,0.30503663420677185,0.35283635556697845,0.34273485839366913,0.6949633657932281,2.0,2,1.0,0.04967015981674194,0.03580322861671448,0.06135465204715729,0.031229279935359955,0.03427423536777496,0.03998340666294098,0.006360307335853577,0.022414356470108032,0.019135713577270508,2024,fractional_crown,0,16
A1:crown_0016,A1,A1_master.geojson,15,crown_0016,16,Bottlebrush,Bottlebrush,clean,,,,,77.1973804988312,28.543222019995163,0,0,0,0,0,0,0,0.144887275993824,0.15461425483226776,0.14655233174562454,0.1827845573425293,0.2486676573753357,0.2674146145582199,0.3224373608827591,0.27548906207084656,0.21398017555475235,0.1743551641702652,0.3773457854986191,0.3536599725484848,0.2021859884262085,0.204991415143013,0.3002808690071106,0.39478878676891327,0.32536910474300385,0.34548768401145935,0.3290725499391556,0.6746309399604797,4.0,4,1.0,0.14140619337558746,0.17429669201374054,0.16257932782173157,0.2320704311132431,0.308157816529274,0.3308478593826294,0.3856717348098755,0.3419589549303055,0.29339948296546936,0.24239279329776764,0.4129980206489563,0.38098733127117157,0.19403531402349472,0.14341402798891068,0.23152779787778854,0.45247119665145874,0.30071160197257996,0.3646804988384247,0.3341670483350754,0.6992883682250977,4.0,4,1.0,0.13585419952869415,0.16762115061283112,0.16597478091716766,0.24875089526176453,0.3159409165382385,0.33859090507030487,0.39566169679164886,0.3502853810787201,0.2987532466650009,0.24658814817667007,0.4122546911239624,0.4079873412847519,0.16957702487707138,0.1395735815167427,0.23217949271202087,0.4180760830640793,0.28841638565063477,0.3577006161212921,0.35388296842575073,0.7115835845470428,2.0,4,1.0,0.12659482657909393,0.14871148765087128,0.13964862376451492,0.18087611347436905,0.24970539659261703,0.26890307664871216,0.3109397292137146,0.2791846841573715,0.22990308701992035,0.18841543793678284,0.3859456479549408,0.37862882018089294,0.2135305106639862,0.17355848103761673,0.2747536450624466,0.3587920665740967,0.3100564628839493,0.3516790419816971,0.3313828110694885,0.6899435222148895,4.0,4,1.0,0.03565223515033722,0.05432736873626709,0.043953485786914825,0.0654178336262703,0.06875307112932205,0.09367913007736206,0.019192814826965332,0.024810418486595154,0.03695264458656311,2024,fractional_crown,0,16
A1:crown_0025,A1,A1_master.geojson,24,crown_0025,25,Bakain tree,Bakain,clean,,,,,77.19680258059178,28.543463902816494,2,1,0,0,0,0,0,0.14905057847499847,0.16813358664512634,0.15282662212848663,0.17159796506166458,0.23544803261756897,0.25090017914772034,0.3347822278738022,0.2551294416189194,0.19870196282863617,0.16205228865146637,0.3730476051568985,0.3295847922563553,0.1946425437927246,0.251931332051754,0.34507618844509125,0.4018471837043762,0.31684838235378265,0.3583962023258209,0.32524561882019043,0.6831516623497009,4.0,4,1.0,0.14593605697155,0.1800496056675911,0.17509358376264572,0.212050199508667,0.293164387345314,0.31686410307884216,0.3789720982313156,0.328374907374382,0.2797274887561798,0.2286200225353241,0.36903344094753265,0.3565596342086792,0.20569853484630585,0.15153122693300247,0.246903657913208,0.38130803406238556,0.29449544847011566,0.35673269629478455,0.3470366895198822,0.7055045366287231,4.0,4,1.0,0.15037451684474945,0.18525948375463486,0.18085848540067673,0.23000063002109528,0.29906679689884186,0.3178510069847107,0.3737609088420868,0.3325752466917038,0.28319256007671356,0.23316211253404617,0.347952663898468,0.3372993767261505,0.1822439208626747,0.13774900883436203,0.23164984583854675,0.36273708939552307,0.29112520813941956,0.35877513885498047,0.3500996530056,0.7088748216629028,2.0,4,1.0,0.12947944551706314,0.15723538398742676,0.14936882257461548,0.1788429096341133,0.24194766581058502,0.25742484629154205,0.35496312379837036,0.2654033452272415,0.21976633369922638,0.1806938275694847,0.412857249379158,0.3904367685317993,0.19977301359176636,0.23720207065343857,0.3286310285329819,0.40898674726486206,0.29826828837394714,0.3596673607826233,0.33767038583755493,0.7017317414283752,4.0,4,1.0,0.06490458548069,0.06085197627544403,0.023454613983631134,0.11418232321739197,0.1134263426065445,0.04624965786933899,0.002934664487838745,0.024854034185409546,0.025723159313201904,2024,fractional_crown,0,16
A1:crown_0026,A1,A1_master.geojson,25,crown_0026,26,Amaltas,Amaltas,clean,,,,,77.19675940233986,28.543644589850416,2,1,0,1,1,0,1,0.14679627865552902,0.1633179858326912,0.14518054574728012,0.18963512778282166,0.22737977653741837,0.23810573667287827,0.3347364664077759,0.2394888773560524,0.20712518692016602,0.17824328690767288,0.3939124345779419,0.3445853441953659,0.11607743799686432,0.2363157868385315,0.3057294636964798,0.4271070808172226,0.3226376473903656,0.3582751005887985,0.3191945105791092,0.6773623824119568,9.0,9,1.0,0.13310514390468597,0.1646549105644226,0.15601243823766708,0.2282717600464821,0.26021039485931396,0.27268682420253754,0.38362032175064087,0.27653372287750244,0.27362506091594696,0.24154166132211685,0.41889844834804535,0.3961804211139679,0.09864781051874161,0.1634773090481758,0.22310807555913925,0.4387252628803253,0.2988617867231369,0.3629629909992218,0.3374118506908417,0.7011382579803467,9.0,9,1.0,0.13214118778705597,0.1699771285057068,0.15549390017986298,0.23327528685331345,0.2599298059940338,0.27378928661346436,0.3911711424589157,0.2833367735147476,0.2733984887599945,0.24195583909749985,0.42963267862796783,0.39303867518901825,0.09644802659749985,0.17577266693115234,0.23420213907957077,0.44224339723587036,0.2887353003025055,0.37144555151462555,0.33981917798519135,0.7112647593021393,4.5,9,1.0,0.12010638788342476,0.14389647543430328,0.1317431926727295,0.2035435512661934,0.24147900193929672,0.25277676433324814,0.3458098769187927,0.25534670054912567,0.22258410602808,0.19313335418701172,0.43556278944015503,0.402120977640152,0.11241922155022621,0.2069912627339363,0.2730235457420349,0.4269741177558899,0.3035646229982376,0.3618818670511246,0.3328921049833298,0.696435421705246,9.0,9,1.0,0.041650354862213135,0.05753563344478607,0.01962941139936447,0.07283847779035568,0.08262138813734055,0.015269279479980469,0.013170450925827026,0.020624667406082153,0.033902376890182495,2024,fractional_crown,0,16
A1:crown_0029,A1,A1_master.geojson,28,crown_0029,29,Amaltas,Amaltas,clean,,,,,77.19732126636882,28.543498618461214,2,1,0,1,1,0,1,0.14332342147827148,0.15941757708787918,0.14702869206666946,0.1888778880238533,0.22517016530036926,0.23386623710393906,0.3080613762140274,0.23783691972494125,0.201942540705204,0.1729125902056694,0.35592901706695557,0.3197334557771683,0.1148580051958561,0.2086406871676445,0.2811194807291031,0.3607654869556427,0.31946125626564026,0.3547486513853073,0.32623350620269775,0.6805387139320374,4.0,4,1.0,0.14538701623678207,0.17398221790790558,0.16637082397937775,0.22219714522361755,0.2622586041688919,0.2769804894924164,0.3610650599002838,0.2848043441772461,0.2708361744880676,0.23480680584907532,0.3650290071964264,0.35971929132938385,0.11617741733789444,0.1593887284398079,0.2255135402083397,0.3734213411808014,0.29995492100715637,0.3579537719488144,0.3404943346977234,0.7000450789928436,4.0,4,1.0,0.14851490408182144,0.18739832937717438,0.17591366171836853,0.23028571158647537,0.265259712934494,0.27877239882946014,0.3869718164205551,0.2842276692390442,0.27050456404685974,0.23361772298812866,0.37785251438617706,0.34909534454345703,0.1044003777205944,0.17667878419160843,0.2466379627585411,0.39707475900650024,0.28985951840877533,0.3672237694263458,0.34291671216487885,0.7101404964923859,2.0,4,1.0,0.12048057094216347,0.1445513442158699,0.13567742705345154,0.182984858751297,0.21415527909994125,0.22442793101072311,0.308883935213089,0.22904983162879944,0.20537155121564865,0.17663349956274033,0.37722568213939667,0.35461853444576263,0.11353525891900063,0.1978844255208969,0.26574476063251495,0.34140077233314514,0.3038614094257355,0.36074382066726685,0.33652299642562866,0.6961385905742645,4.0,4,1.0,0.021923497319221497,0.039985835552215576,0.011777039617300034,0.04925195872783661,0.0556059405207634,0.0556739866733551,0.012475118041038513,0.01668320596218109,0.02960178256034851,2024,fractional_crown,0,16
A1:crown_0036,A1,A1_master.geojson,35,crown_0036,36,Shisham,Sheesham,clean,,,,,77.19752098903945,28.542881925229942,2,1,0,0,0,0,0,0.14577914774417877,0.16406070441007614,0.15420621633529663,0.172014057636261,0.25799183547496796,0.2879108786582947,0.3319997042417526,0.29513509571552277,0.21196818351745605,0.16693485528230667,0.36803244054317474,0.34071530401706696,0.2611919939517975,0.21970675885677338,0.33003371953964233,0.38435523211956024,0.3144367188215256,0.3535219132900238,0.3320414125919342,0.6855633556842804,4.0,4,1.0,0.15412115305662155,0.17999612540006638,0.1796695962548256,0.212166890501976,0.3265697807073593,0.36059466004371643,0.36343228816986084,0.3724585026502609,0.2816557437181473,0.2216525599360466,0.3382701277732849,0.3308353126049042,0.26824359595775604,0.12669352814555168,0.24184757471084595,0.35212449729442596,0.30028006434440613,0.3521314710378647,0.3502863049507141,0.6997199058532715,4.0,4,1.0,0.15142328292131424,0.1858377531170845,0.1820864975452423,0.22782371938228607,0.33238717913627625,0.3658430278301239,0.3839006572961807,0.37908053398132324,0.2862607389688492,0.2251267358660698,0.35823245346546173,0.3489594906568527,0.24928288161754608,0.14562099426984787,0.2607360780239105,0.3763166666030884,0.2912687361240387,0.35822322964668274,0.35050810873508453,0.7087313532829285,2.0,4,1.0,0.1315968558192253,0.15202771127223969,0.146587572991848,0.18389461189508438,0.26131173968315125,0.2879166305065155,0.3172447234392166,0.2998816519975662,0.23063519597053528,0.18107614666223526,0.3600226789712906,0.35408905148506165,0.24308384209871292,0.16106632351875305,0.2740097790956497,0.3485516309738159,0.30868202447891235,0.3528667539358139,0.3372099995613098,0.6913179457187653,4.0,4,1.0,0.02976231276988983,0.02325373888015747,0.02515975385904312,0.0930132307112217,0.08818614482879639,0.035803601145744324,0.006091758608818054,0.01846669614315033,0.02316799759864807,2024,fractional_crown,0,16
A1:crown_0037,A1,A1_master.geojson,36,crown_0037,37,Neem,Neem,clean,,,,,77.19769915085097,28.542978480445818,1,0,0,0,0,0,0,0.1388939768075943,0.16199864447116852,0.14979135245084763,0.19555440545082092,0.2735067456960678,0.2928204983472824,0.3667156994342804,0.2988731116056442,0.22672386467456818,0.19218076020479202,0.41536465287208557,0.38298366963863373,0.20926780253648758,0.23204988986253738,0.3099360316991806,0.4378301650285721,0.30816318094730377,0.35968053340911865,0.33286312222480774,0.6918368339538574,4.0,4,1.0,0.14459766447544098,0.18136519938707352,0.18034936487674713,0.2272547259926796,0.3145415186882019,0.34187252819538116,0.38639310002326965,0.35352928936481476,0.29031267762184143,0.24512453377246857,0.3792004883289337,0.37422698736190796,0.20247410237789154,0.1458682119846344,0.22394445538520813,0.3934345245361328,0.2935374975204468,0.3564637750387192,0.35016757249832153,0.7064624428749084,4.0,4,1.0,0.1461130902171135,0.1843576729297638,0.18038300424814224,0.2407742515206337,0.3218014985322952,0.3498290777206421,0.38059039413928986,0.3584293723106384,0.2973874360322952,0.2512083575129509,0.3606244772672653,0.34762369096279144,0.19632945954799652,0.12271662801504135,0.20486999303102493,0.37195196747779846,0.2866888493299484,0.36237120628356934,0.35093992948532104,0.7133111655712128,2.0,4,1.0,0.12303479760885239,0.1581788882613182,0.1422615721821785,0.19890208542346954,0.28071045875549316,0.29585501551628113,0.3593425005674362,0.3087577819824219,0.2426144927740097,0.20198602974414825,0.4066242128610611,0.3886682093143463,0.21992462873458862,0.1921594887971878,0.27859780192375183,0.41577786207199097,0.2975584417581558,0.36082378029823303,0.33759547770023346,0.7024415731430054,4.0,4,1.0,0.05474017560482025,0.04104451835155487,0.023595169186592102,0.10933326184749603,0.10506603866815567,0.06587819755077362,0.005907431244850159,0.018076807260513306,0.021474331617355347,2024,fractional_crown,0,16
