crown_uid,area,source_file,source_index,orig_crown_id,crown_num,species_raw,species_clean,species_status,tree_type_raw,health_class,field_status,field_description,lon,lat,label_esd,label_deciduous,label_acacia,label_yellow_strict,label_yellow_broad,label_red_showy,label_showy_flower,winter_B2,winter_B3,winter_B4,winter_B5,winter_B6,winter_B7,winter_B8,winter_B8A,winter_B11,winter_B12,winter_NDVI,winter_GNDVI,winter_NDRE,winter_NDMI,winter_NBR,winter_EVI,winter_blue_ratio,winter_green_ratio,winter_red_ratio,winter_yellow_proxy,winter_valid_pixels_median,winter_valid_pixels_max,winter_fractional_coverage,premonsoon_B2,premonsoon_B3,premonsoon_B4,premonsoon_B5,premonsoon_B6,premonsoon_B7,premonsoon_B8,premonsoon_B8A,premonsoon_B11,premonsoon_B12,premonsoon_NDVI,premonsoon_GNDVI,premonsoon_NDRE,premonsoon_NDMI,premonsoon_NBR,premonsoon_EVI,premonsoon_blue_ratio,premonsoon_green_ratio,premonsoon_red_ratio,premonsoon_yellow_proxy,premonsoon_valid_pixels_median,premonsoon_valid_pixels_max,premonsoon_fractional_coverage,monsoon_B2,monsoon_B3,monsoon_B4,monsoon_B5,monsoon_B6,monsoon_B7,monsoon_B8,monsoon_B8A,monsoon_B11,monsoon_B12,monsoon_NDVI,monsoon_GNDVI,monsoon_NDRE,monsoon_NDMI,monsoon_NBR,monsoon_EVI,monsoon_blue_ratio,monsoon_green_ratio,monsoon_red_ratio,monsoon_yellow_proxy,monsoon_valid_pixels_median,monsoon_valid_pixels_max,monsoon_fractional_coverage,postmonsoon_B2,postmonsoon_B3,postmonsoon_B4,postmonsoon_B5,postmonsoon_B6,postmonsoon_B7,postmonsoon_B8,postmonsoon_B8A,postmonsoon_B11,postmonsoon_B12,postmonsoon_NDVI,postmonsoon_GNDVI,postmonsoon_NDRE,postmonsoon_NDMI,postmonsoon_NBR,postmonsoon_EVI,postmonsoon_blue_ratio,postmonsoon_green_ratio,postmonsoon_red_ratio,postmonsoon_yellow_proxy,postmonsoon_valid_pixels_median,postmonsoon_valid_pixels_max,postmonsoon_fractional_coverage,NDVI_amp,GNDVI_amp,NDRE_amp,NDMI_amp,NBR_amp,EVI_amp,green_ratio_amp,red_ratio_amp,yellow_proxy_amp,stac_year,geometry_mode,buffer_meters,stac_item_count
A1:crown_0002,A1,A1_master.geojson,1,crown_0002,2,Neem,Neem,clean,,,,,77.19700822368193,28.542816876639975,1,0,0,0,0,0,0,0.13939210027456284,0.14809201657772064,0.1476043164730072,0.18845287710428238,0.31639502942562103,0.3462633639574051,0.24956783652305603,0.3616222143173218,0.2602381557226181,0.19320011138916016,0.2615676820278168,0.2547207772731781,0.31722281873226166,-0.012424036394804716,0.1349281743168831,0.23177143931388855,0.31607335805892944,0.3448362648487091,0.3394019454717636,0.6839265525341034,6.0,6,1.0,0.1448228806257248,0.17972581088542938,0.18831607699394226,0.2186405509710312,0.3571898341178894,0.40491577982902527,0.32363198697566986,0.4211997091770172,0.31376247107982635,0.23177669197320938,0.27295638620853424,0.27181023359298706,0.32821840047836304,0.014009996317327023,0.1619059517979622,0.2592986598610878,0.2945166677236557,0.35280488431453705,0.35339175164699554,0.7054832875728607,6.0,6,1.0,0.1720685437321663,0.20937912166118622,0.21080967783927917,0.24923664331436157,0.4010031819343567,0.4520702511072159,0.397564172744751,0.46753162145614624,0.34055204689502716,0.2561531662940979,0.31472186744213104,0.3027433007955551,0.30105066299438477,0.0793403647840023,0.21881229430437088,0.33076171576976776,0.28718172013759613,0.35683925449848175,0.35597898066043854,0.7128182053565979,6.0,6,1.0,0.14479486644268036,0.16528024524450302,0.15622290968894958,0.18846917152404785,0.2969735115766525,0.342964231967926,0.31874100863933563,0.36184579133987427,0.2700379490852356,0.2023235559463501,0.30504991114139557,0.27918173372745514,0.31100551784038544,0.06931407563388348,0.20863274484872818,0.34184764325618744,0.3134672939777374,0.35290300846099854,0.3281712234020233,0.6865327060222626,6.0,6,1.0,0.05315418541431427,0.048022523522377014,0.02716773748397827,0.09176440117880702,0.08388411998748779,0.11007620394229889,0.012002989649772644,0.027807757258415222,0.028891652822494507,2022,fractional_crown,0,16
A1:crown_0005,A1,A1_master.geojson,4,crown_0005,5,Pilkhan,Pilkhan,clean,,,,,77.19668391418416,28.54268926063228,2,1,0,0,0,0,0,0.13079844415187836,0.1463763266801834,0.1321842446923256,0.21099350601434708,0.41915759444236755,0.47140933573246,0.2669031023979187,0.4927203506231308,0.32485173642635345,0.2229667231440544,0.34701259434223175,0.30935265123844147,0.3879309743642807,-0.09345202147960663,0.08734731376171112,0.3056587725877762,0.31758734583854675,0.357547864317894,0.327333465218544,0.6824126839637756,4.0,4,1.0,0.12880045920610428,0.16094110161066055,0.1659124568104744,0.21456211805343628,0.46002197265625,0.5419972240924835,0.3347051590681076,0.5607263445854187,0.3567091077566147,0.24025853723287582,0.34424370527267456,0.32899706065654755,0.445934534072876,-0.03436419367790222,0.15003714337944984,0.31750448048114777,0.2895043045282364,0.36095641553401947,0.35546591877937317,0.7104957103729248,4.0,4,1.0,0.1452207788825035,0.18796751648187637,0.18115583062171936,0.26001715660095215,0.44383108615875244,0.499636247754097,0.4266114681959152,0.513902336359024,0.3844418376684189,0.2807391881942749,0.4025888592004776,0.3812170773744583,0.3208157569169998,0.057447630912065506,0.21101044863462448,0.41994063556194305,0.28423552215099335,0.36955758929252625,0.34891021251678467,0.7157645225524902,4.0,4,1.0,0.13544026017189026,0.15467919409275055,0.14311151951551437,0.2304411679506302,0.32620422542095184,0.35925789177417755,0.34599918127059937,0.3808833509683609,0.34938374161720276,0.26712457835674286,0.3833726644515991,0.3500867336988449,0.23818950355052948,-0.012222258606925607,0.12898097932338715,0.4342128336429596,0.3143393099308014,0.3569942116737366,0.3259619325399399,0.6856606602668762,4.0,4,1.0,0.05834515392780304,0.07186442613601685,0.2077450305223465,0.15089965239167213,0.12366313487291336,0.1285540610551834,0.012563377618789673,0.02950398623943329,0.0333518385887146,2022,fractional_crown,0,16
A1:crown_0010,A1,A1_master.geojson,9,crown_0010,10,Sheesham,Sheesham,clean,,,,,77.19684235857616,28.542698406936356,2,1,0,0,0,0,0,0.15209410339593887,0.16354957222938538,0.1681375727057457,0.2028212919831276,0.3911334276199341,0.4373849332332611,0.2567547857761383,0.45756909251213074,0.3023829609155655,0.2114192694425583,0.21392600238323212,0.21984931826591492,0.3762560784816742,-0.07637588679790497,0.09474394097924232,0.20069298148155212,0.3069183677434921,0.34017710387706757,0.34524431824684143,0.6930816471576691,2.0,2,1.0,0.1693115234375,0.1977432444691658,0.19751495867967606,0.21436449140310287,0.4384603351354599,0.5099856108427048,0.32946527004241943,0.5265711843967438,0.3461395651102066,0.23831573128700256,0.2561502456665039,0.243131585419178,0.42083829641342163,-0.03349638823419809,0.15731940045952797,0.26770826429128647,0.3023267239332199,0.3531539589166641,0.34739576280117035,0.6976733505725861,2.0,2,1.0,0.18874748796224594,0.22931312024593353,0.22200604528188705,0.2586286962032318,0.43232516944408417,0.4856045991182327,0.40810321271419525,0.49980466067790985,0.37510548532009125,0.27649788558483124,0.2987695783376694,0.2866150438785553,0.3095971643924713,0.0483766533434391,0.19546888768672943,0.3595925271511078,0.29530973732471466,0.3579116761684418,0.34739020466804504,0.7046902477741241,2.0,2,1.0,0.15616875141859055,0.16927554458379745,0.16891123354434967,0.21526581794023514,0.31683994829654694,0.35046955943107605,0.30153410136699677,0.3732728958129883,0.3246816247701645,0.24889938533306122,0.2535044699907303,0.2525624707341194,0.2536277174949646,-0.040084075182676315,0.10135047510266304,0.2813296318054199,0.3187609612941742,0.34455135464668274,0.33966299891471863,0.6812390387058258,2.0,2,1.0,0.08484357595443726,0.06676572561264038,0.16721057891845703,0.12475254014134407,0.1007249467074871,0.15889954566955566,0.017734572291374207,0.007732763886451721,0.02345120906829834,2022,fractional_crown,0,16
A1:crown_0013,A1,A1_master.geojson,12,crown_0013,13,Silk cotton,Semal,clean,,,,,77.1968528084812,28.54295000409686,2,1,0,0,0,1,1,0.1574806049466133,0.174563430249691,0.17776621878147125,0.1869017258286476,0.3170481324195862,0.35724937915802,0.2898685336112976,0.3768385946750641,0.252799391746521,0.18002581596374512,0.24830245971679688,0.25531479716300964,0.335605263710022,0.06241502799093723,0.22767220437526703,0.2378889098763466,0.30874156951904297,0.34442244470119476,0.34894363582134247,0.6912584900856018,2.0,2,1.0,0.15630680322647095,0.19569164514541626,0.20077715069055557,0.21277590841054916,0.3616962283849716,0.4031514823436737,0.3678419142961502,0.42228153347969055,0.3028867393732071,0.21825239807367325,0.2886708378791809,0.2944474071264267,0.3363601863384247,0.10372231900691986,0.2666368931531906,0.306537389755249,0.2862314432859421,0.3547724783420563,0.35899609327316284,0.7137685418128967,2.0,2,1.0,0.17579375207424164,0.21089806407690048,0.21365948021411896,0.2447376400232315,0.4097764790058136,0.4595295339822769,0.41747136414051056,0.47914057970046997,0.331253245472908,0.2462330088019371,0.32085105776786804,0.31756487488746643,0.32347357273101807,0.1092376634478569,0.25382207334041595,0.36349982023239136,0.2980925738811493,0.3525523543357849,0.3502073884010315,0.7019074857234955,2.0,2,1.0,0.1597936525940895,0.1778295561671257,0.17703089118003845,0.1918964460492134,0.3092208057641983,0.35358262062072754,0.3546082526445389,0.3755967319011688,0.26818692684173584,0.19630497694015503,0.3133525103330612,0.313571959733963,0.32196593284606934,0.12968220189213753,0.27701760828495026,0.3708725720643997,0.3126753270626068,0.3473104238510132,0.33930304646492004,0.6873246729373932,2.0,2,1.0,0.07254859805107117,0.06225007772445679,0.014394253492355347,0.0672671739012003,0.04934540390968323,0.13298366218805313,0.010350033640861511,0.019693046808242798,0.02644386887550354,2022,fractional_crown,0,16
A1:crown_0016,A1,A1_master.geojson,15,crown_0016,16,Bottlebrush,Bottlebrush,clean,,,,,77.1973804988312,28.543222019995163,0,0,0,0,0,0,0,0.1284702681005001,0.14332113415002823,0.1330004632472992,0.1914578080177307,0.24110601097345352,0.25205422937870026,0.282840833067894,0.2577368766069412,0.22306548058986664,0.18984446674585342,0.37066709995269775,0.3331102132797241,0.15514054894447327,0.11950322613120079,0.19570805877447128,0.3318973779678345,0.31447701156139374,0.3591151684522629,0.3302730917930603,0.6855230033397675,4.0,4,1.0,0.1308026984333992,0.1600780040025711,0.16133470833301544,0.23273412883281708,0.30629515647888184,0.32341647148132324,0.36442625522613525,0.33286574482917786,0.28442463278770447,0.2361513152718544,0.38458168506622314,0.3695668876171112,0.18109136074781418,0.13205533102154732,0.2162196934223175,0.37671898305416107,0.29595376551151276,0.35732506215572357,0.3467210829257965,0.7040461599826813,4.0,4,1.0,0.14726415276527405,0.18546916544437408,0.18151165544986725,0.26555320620536804,0.3634995073080063,0.39428502321243286,0.42894981801509857,0.40346723794937134,0.31580038368701935,0.2548315152525902,0.40309157967567444,0.3932371139526367,0.1987539753317833,0.1486726626753807,0.24846920371055603,0.4269622266292572,0.2897474318742752,0.36212415993213654,0.34812837839126587,0.7102525532245636,4.0,4,1.0,0.13572994619607925,0.15205515176057816,0.14237849414348602,0.1900213062763214,0.27245624363422394,0.29916270077228546,0.3447659909725189,0.31280921399593353,0.23339992761611938,0.18645064532756805,0.3805009573698044,0.3514549136161804,0.22467003762722015,0.19232608377933502,0.2977494150400162,0.4323843717575073,0.3188818395137787,0.3563605844974518,0.3260813504457474,0.6811181604862213,4.0,4,1.0,0.032424479722976685,0.0601269006729126,0.06952948868274689,0.07282285764813423,0.10204135626554489,0.10048699378967285,0.005763575434684753,0.022047027945518494,0.029134392738342285,2022,fractional_crown,0,16
A1:crown_0025,A1,A1_master.geojson,24,crown_0025,25,Bakain tree,Bakain,clean,,,,,77.19680258059178,28.543463902816494,2,1,0,0,0,0,0,0.13336442410945892,0.14809522777795792,0.1428437903523445,0.1767367422580719,0.2226991504430771,0.2352306768298149,0.26256492733955383,0.24012291431427002,0.2084285020828247,0.17880067229270935,0.3041384518146515,0.2897929549217224,0.15703514218330383,0.11720763891935349,0.19099945574998856,0.271756112575531,0.31422796845436096,0.34930190443992615,0.3389945328235626,0.6857720613479614,4.0,4,1.0,0.13453948497772217,0.16431394964456558,0.16495834290981293,0.20753813534975052,0.2785003036260605,0.3038109689950943,0.3393424302339554,0.31201449036598206,0.2645179331302643,0.21996891498565674,0.33279040455818176,0.3257144093513489,0.18957072496414185,0.12711744755506516,0.21123655885457993,0.3176662027835846,0.29510498046875,0.35522253811359406,0.3509403020143509,0.7048950493335724,4.0,4,1.0,0.14703156054019928,0.18379391729831696,0.1899574100971222,0.24404595792293549,0.34615054726600647,0.3784372955560684,0.39391660690307617,0.38713690638542175,0.30549806356430054,0.24738231301307678,0.35175222158432007,0.3626072406768799,0.22778187692165375,0.12616727128624916,0.22944802790880203,0.35878080129623413,0.2847944647073746,0.3543391674757004,0.36060410737991333,0.7152055501937866,4.0,4,1.0,0.13971394300460815,0.15436355024576187,0.1469457969069481,0.18072033673524857,0.2611861526966095,0.2951432019472122,0.3499521017074585,0.3032670170068741,0.22992733865976334,0.18512282520532608,0.3787209391593933,0.3613189309835434,0.2163359299302101,0.20551566779613495,0.30428095161914825,0.42208728194236755,0.3173407316207886,0.3518281430006027,0.3319205939769745,0.6826593279838562,4.0,4,1.0,0.07458248734474182,0.07281428575515747,0.07074673473834991,0.08830802887678146,0.1132814958691597,0.15033116936683655,0.005920633673667908,0.028683513402938843,0.03254622220993042,2022,fractional_crown,0,16
A1:crown_0026,A1,A1_master.geojson,25,crown_0026,26,Amaltas,Amaltas,clean,,,,,77.19675940233986,28.543644589850416,2,1,0,1,1,0,1,0.12659812718629837,0.13735569268465042,0.12740588188171387,0.19784566015005112,0.22312289476394653,0.22820979356765747,0.3034903556108475,0.2328474521636963,0.21504433453083038,0.1940273717045784,0.41387759149074554,0.3830709904432297,0.08489503711462021,0.16866573691368103,0.22104918211698532,0.3799549490213394,0.31943945586681366,0.3520156890153885,0.32854484021663666,0.6805605292320251,9.0,9,1.0,0.12386461719870567,0.15352126955986023,0.14977184683084488,0.2079361453652382,0.2366711124777794,0.25379400700330734,0.38047510385513306,0.2593213766813278,0.25095029920339584,0.21790310740470886,0.41010767221450806,0.39130768179893494,0.10726800188422203,0.20100585371255875,0.26808953285217285,0.4172160178422928,0.2912326753139496,0.3622674494981766,0.346663162112236,0.7087673842906952,9.0,9,1.0,0.13814538717269897,0.17969288676977158,0.1772570013999939,0.24677824974060059,0.2972129285335541,0.31849974393844604,0.4268885999917984,0.3277144730091095,0.29371511936187744,0.24870681017637253,0.40663477778434753,0.4005839377641678,0.13987139612436295,0.17802370339632034,0.2545424923300743,0.4090885818004608,0.2822428345680237,0.3672359734773636,0.35163620114326477,0.7177571654319763,9.0,9,1.0,0.13645435124635696,0.14978160709142685,0.13938963413238525,0.20121466368436813,0.2455245554447174,0.26614485681056976,0.3762841373682022,0.269421711564064,0.23174116015434265,0.19998149573802948,0.42700494825839996,0.40312664210796356,0.12661204487085342,0.24151591956615448,0.30525223910808563,0.4946727305650711,0.322176456451416,0.35356128215789795,0.32426227629184723,0.677823543548584,9.0,9,1.0,0.02037017047405243,0.020055651664733887,0.05497635900974274,0.07285018265247345,0.08420305699110031,0.11471778154373169,0.015220284461975098,0.02737392485141754,0.039933621883392334,2022,fractional_crown,0,16
A1:crown_0029,A1,A1_master.geojson,28,crown_0029,29,Amaltas,Amaltas,clean,,,,,77.19732126636882,28.543498618461214,2,1,0,1,1,0,1,0.13490364700555801,0.14960525184869766,0.13941015303134918,0.20011316984891891,0.22559649497270584,0.23178452998399734,0.2769704610109329,0.23606859147548676,0.21685025095939636,0.19150067120790482,0.33463549613952637,0.3045484721660614,0.08489465340971947,0.1276043877005577,0.17742183059453964,0.3035534918308258,0.3177575320005417,0.35390494763851166,0.3303249627351761,0.6822425127029419,4.0,4,1.0,0.13576237112283707,0.16515572369098663,0.17266937345266342,0.20724381506443024,0.2477238029241562,0.25926028192043304,0.34336236119270325,0.26828697323799133,0.2511500343680382,0.2165711373090744,0.32746422290802,0.3260417580604553,0.12136248499155045,0.15304115414619446,0.22505678981542587,0.3193453699350357,0.29372240602970123,0.3534201681613922,0.35322481393814087,0.7062775790691376,4.0,4,1.0,0.15066858381032944,0.1932729110121727,0.18613498657941818,0.2412276417016983,0.29860758781433105,0.318522572517395,0.42627933621406555,0.3309618830680847,0.2884613126516342,0.24221352487802505,0.39674700796604156,0.37579771876335144,0.15209879726171494,0.19780178368091583,0.2797986567020416,0.41894370317459106,0.28315888345241547,0.370954230427742,0.34653663635253906,0.7168411314487457,4.0,4,1.0,0.13396447896957397,0.14972928911447525,0.14262158423662186,0.1971777230501175,0.24925819784402847,0.2592071443796158,0.3424834609031677,0.2641424387693405,0.22566891461610794,0.19478563219308853,0.3802349418401718,0.35941846668720245,0.1252269744873047,0.20920421928167343,0.2779984325170517,0.4392997473478317,0.3208935409784317,0.35225723683834076,0.3261251449584961,0.6791064739227295,4.0,4,1.0,0.06928278505802155,0.07124924659729004,0.06720414385199547,0.08159983158111572,0.10237682610750198,0.13574625551700592,0.018696993589401245,0.027099668979644775,0.037734657526016235,2022,fractional_crown,0,16
A1:crown_0036,A1,A1_master.geojson,35,crown_0036,36,Shisham,Sheesham,clean,,,,,77.19752098903945,28.542881925229942,2,1,0,0,0,0,0,0.14064177870750427,0.15640080720186234,0.15208766609430313,0.17603199183940887,0.25348371267318726,0.270035982131958,0.2721146196126938,0.28123414516448975,0.2129553183913231,0.17077632248401642,0.2936451882123947,0.28988924622535706,0.2399696707725525,0.12032121792435646,0.22722022980451584,0.2675354778766632,0.31186798214912415,0.35068468749523163,0.33908966183662415,0.6881320178508759,4.0,4,1.0,0.14852870255708694,0.1871938556432724,0.19402024149894714,0.21293116360902786,0.30114394426345825,0.3264315724372864,0.33172908425331116,0.3377343863248825,0.26993632316589355,0.2178831323981285,0.27643659710884094,0.29185351729393005,0.24860619753599167,0.12672671675682068,0.23940526694059372,0.26365847885608673,0.2921091765165329,0.3484449237585068,0.3599833846092224,0.7078908681869507,4.0,4,1.0,0.16050932556390762,0.20178865641355515,0.20640215277671814,0.24224846065044403,0.37848322093486786,0.4194612503051758,0.40907829999923706,0.4310570955276489,0.30433180928230286,0.23887795954942703,0.33333930373191833,0.3323645293712616,0.27741558849811554,0.14757177233695984,0.2649693936109543,0.3466339260339737,0.28348158299922943,0.36073750257492065,0.3565445691347122,0.7165184020996094,4.0,4,1.0,0.14321725815534592,0.16266387701034546,0.157069593667984,0.17982062697410583,0.2809406965970993,0.32130077481269836,0.3568950593471527,0.33711594343185425,0.2342512458562851,0.1766732931137085,0.3630969673395157,0.33752216398715973,0.2724626287817955,0.20716339349746704,0.33727601170539856,0.42683008313179016,0.3177313655614853,0.35127998888492584,0.3307178020477295,0.6822686195373535,4.0,4,1.0,0.08666037023067474,0.04763291776180267,0.03744591772556305,0.08684217557311058,0.11005578190088272,0.16317160427570343,0.01229257881641388,0.02926558256149292,0.03424978256225586,2022,fractional_crown,0,16
A1:crown_0037,A1,A1_master.geojson,36,crown_0037,37,Neem,Neem,clean,,,,,77.19769915085097,28.542978480445818,1,0,0,0,0,0,0,0.13844777643680573,0.15896067023277283,0.1488824039697647,0.19713376462459564,0.25804851949214935,0.2723276913166046,0.31629666686058044,0.28065750002861023,0.22615154087543488,0.19230785965919495,0.35801731050014496,0.34033922851085663,0.17043350636959076,0.16442282497882843,0.23854555189609528,0.34338247776031494,0.30871088802814484,0.3534315526485443,0.33809205889701843,0.691289097070694,4.0,4,1.0,0.13958735018968582,0.1755543053150177,0.18079926818609238,0.23503878712654114,0.30852897465229034,0.3278827965259552,0.3675447255373001,0.33814626932144165,0.28205619752407074,0.23629216849803925,0.3528798222541809,0.34658412635326385,0.18583620339632034,0.14533010125160217,0.2357964739203453,0.34867924451828003,0.28758762776851654,0.3563469499349594,0.35606542229652405,0.712412416934967,4.0,4,1.0,0.14889053255319595,0.19067183136940002,0.18931728601455688,0.2625085264444351,0.3701903969049454,0.4037666618824005,0.45130474865436554,0.41597630083560944,0.3156231939792633,0.25695760548114777,0.4071573466062546,0.4018417000770569,0.2254953384399414,0.174833282828331,0.27293357253074646,0.42691199481487274,0.278671532869339,0.36405982077121735,0.3594774454832077,0.7213284075260162,4.0,4,1.0,0.1354367658495903,0.15699485689401627,0.15040423721075058,0.19716935604810715,0.2913542687892914,0.32630540430545807,0.4071052223443985,0.33831787109375,0.2465616688132286,0.1984165832400322,0.44210726022720337,0.4244712144136429,0.2374008446931839,0.24156895279884338,0.337131068110466,0.5246042609214783,0.310469850897789,0.35413165390491486,0.32855042815208435,0.6895301938056946,4.0,4,1.0,0.08922743797302246,0.08413198590278625,0.06696733832359314,0.09623885154724121,0.1013345941901207,0.18122178316116333,0.010628268122673035,0.030927017331123352,0.031798213720321655,2022,fractional_crown,0,16
