feature,importance
postmonsoon_EVI,0.08413227605823496
postmonsoon_NDVI,0.07835046629838067
postmonsoon_green_ratio,0.07276691977910978
postmonsoon_GNDVI,0.059414404257537516
monsoon_EVI,0.04464715132237198
winter_GNDVI,0.042232633667610944
postmonsoon_NDRE,0.03934772800896436
winter_NDVI,0.030399029482468684
NDRE_amp,0.029794275605997914
monsoon_red_ratio,0.02836839377341165
winter_EVI,0.028284511141089756
EVI_amp,0.02619362589666195
winter_green_ratio,0.02600238682996943
postmonsoon_B8A,0.025646713607035434
postmonsoon_red_ratio,0.023700933300908462
monsoon_B4,0.02267215665639851
postmonsoon_B2,0.01740028973695097
postmonsoon_B7,0.017180928056917424
postmonsoon_NBR,0.015233922540725519
monsoon_NDVI,0.013462050958554333
winter_B2,0.013407365896783728
NBR_amp,0.01291728152205365
postmonsoon_B8,0.011257964412618228
monsoon_NBR,0.010423175744553415
NDVI_amp,0.009154688814743154
monsoon_B5,0.008003544387880849
monsoon_green_ratio,0.007284688512030627
postmonsoon_B4,0.007259404887117119
monsoon_NDRE,0.006969679518114207
monsoon_B8,0.006364531417375067
postmonsoon_B6,0.006206549003760672
winter_B4,0.005944052557241556
GNDVI_amp,0.00567097235763126
monsoon_B7,0.005667686239573108
premonsoon_GNDVI,0.005096083080349181
monsoon_B12,0.004920128707098169
monsoon_B3,0.004907092781832492
monsoon_blue_ratio,0.0046746668211138966
premonsoon_NDRE,0.004589748371768043
premonsoon_blue_ratio,0.004529498157687964
monsoon_B6,0.00424358876145713
monsoon_yellow_proxy,0.004157386014094643
postmonsoon_B3,0.004080107445271988
winter_blue_ratio,0.004015935918202335
yellow_proxy_amp,0.003918364436601912
premonsoon_yellow_proxy,0.0037758305532269052
postmonsoon_NDMI,0.0036291777364212134
monsoon_B2,0.0036168367083683553
monsoon_B11,0.0035525486899667825
premonsoon_B7,0.003548965639300639
premonsoon_B8A,0.0034196470476986467
monsoon_B8A,0.003322010624461868
red_ratio_amp,0.003281142296376772
postmonsoon_yellow_proxy,0.0032066203118153915
winter_B8A,0.003116916516429738
winter_B11,0.002992588572524383
monsoon_GNDVI,0.0029435900127751154
premonsoon_B2,0.002919812352421841
winter_NDRE,0.0027971434760317975
premonsoon_B5,0.0027268848852146192
winter_NDMI,0.002705863129924595
premonsoon_B11,0.0027016318947161583
winter_B8,0.002639983797697852
monsoon_NDMI,0.002604978319076102
postmonsoon_blue_ratio,0.002591684935478681
premonsoon_B3,0.002462032807475674
NDMI_amp,0.0024466935442995943
winter_B5,0.002402549221135827
premonsoon_red_ratio,0.0022825224171847706
winter_B7,0.002263886641158952
winter_B12,0.002162059511469647
green_ratio_amp,0.002064398766098142
winter_B3,0.0020589840844814815
winter_B6,0.0019937045425264316
premonsoon_green_ratio,0.0019672567918036787
winter_NBR,0.001945725511034362
premonsoon_EVI,0.001898536239324059
premonsoon_B8,0.0018625952357957914
winter_yellow_proxy,0.0018269273401092501
premonsoon_NBR,0.0018100764193512804
postmonsoon_B5,0.0018025331760484634
premonsoon_NDVI,0.0017788900744865452
premonsoon_NDMI,0.0017671880037228025
winter_red_ratio,0.001722838062224041
premonsoon_B6,0.0015240902096019646
postmonsoon_B11,0.001500606202745971
premonsoon_B4,0.0014872617491627038
postmonsoon_B12,0.0014199282134754788
premonsoon_B12,0.001291731992759766
monsoon_valid_pixels_max,0.0002735022060888856
premonsoon_valid_pixels_max,0.0001950430529621905
postmonsoon_valid_pixels_max,0.00017686495107500298
premonsoon_valid_pixels_median,0.00015843134667250567
winter_valid_pixels_max,0.00014577677205836054
winter_valid_pixels_median,0.00014516138689032527
monsoon_valid_pixels_median,0.00011298745436899707
postmonsoon_valid_pixels_median,6.0375826225043186e-05
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
