feature,importance
postmonsoon_EVI,0.08566451112469245
postmonsoon_NDVI,0.07895717698529561
postmonsoon_green_ratio,0.06344005660545785
postmonsoon_GNDVI,0.05893751379226934
postmonsoon_NDRE,0.05522376871697959
winter_GNDVI,0.044374554823589894
postmonsoon_B7,0.04420962290661212
postmonsoon_B8A,0.04380717373760381
postmonsoon_B8,0.04294049164088606
monsoon_B4,0.042521046451943594
winter_EVI,0.03393661902947435
postmonsoon_B6,0.03126947660923179
monsoon_EVI,0.028948978982034336
monsoon_B8A,0.022250827675171565
monsoon_NDVI,0.02220551724153168
winter_NDVI,0.01908197812077054
monsoon_B7,0.017624369572988803
postmonsoon_red_ratio,0.013793956108899674
EVI_amp,0.013480659082786468
monsoon_red_ratio,0.012862958136244293
winter_green_ratio,0.012426373656460259
NDVI_amp,0.010513536671837962
premonsoon_GNDVI,0.009510306453062492
postmonsoon_B2,0.008134453545402992
postmonsoon_B4,0.00811374904889288
winter_blue_ratio,0.007998571050692353
monsoon_B6,0.007813003439100548
NDRE_amp,0.007694673118078998
monsoon_NDRE,0.0076153565586658135
winter_B2,0.007604104640948458
winter_yellow_proxy,0.006602666418756616
premonsoon_B6,0.005790750090511548
monsoon_green_ratio,0.005504311254581398
monsoon_B5,0.005109507003408548
monsoon_GNDVI,0.0044137764527019206
monsoon_NBR,0.0037794459255803834
postmonsoon_NDMI,0.0037782913373869582
winter_B11,0.003745408040257551
winter_NBR,0.003614719494382796
postmonsoon_NBR,0.0035392499519243136
monsoon_B12,0.0033431139890408926
monsoon_B2,0.0032375463246006745
premonsoon_B5,0.002781472700194637
winter_NDRE,0.002628913993033223
winter_B4,0.0025959229288236014
winter_B5,0.002546116389375065
monsoon_B3,0.00252500447854037
premonsoon_B8,0.0024690547537624626
winter_NDMI,0.002442772892681353
premonsoon_B11,0.0023939522255133064
monsoon_B11,0.0023619157688338664
monsoon_B8,0.002280845150138419
postmonsoon_B3,0.0022786257939307617
NDMI_amp,0.0022316521353926387
winter_B8A,0.0022031427194048555
premonsoon_EVI,0.0021610842911467883
GNDVI_amp,0.002154279925374217
winter_B8,0.0021182053324281863
yellow_proxy_amp,0.0020909985486222333
premonsoon_B7,0.0020161767313107773
winter_B12,0.001947048938514795
red_ratio_amp,0.0019226931411289918
premonsoon_yellow_proxy,0.001885519752175634
winter_red_ratio,0.001883864432867715
green_ratio_amp,0.0018365749373505525
premonsoon_B8A,0.001810885756537755
premonsoon_B12,0.0018076319376985595
premonsoon_NDRE,0.0017718288638196797
premonsoon_green_ratio,0.0016553648864462524
postmonsoon_B11,0.0016484818411791986
postmonsoon_B5,0.001639201155997722
premonsoon_blue_ratio,0.0016282224644919025
winter_B3,0.0016107408151455323
monsoon_yellow_proxy,0.0015568781812883615
monsoon_NDMI,0.0015303481803242444
premonsoon_red_ratio,0.0014847483346368954
premonsoon_NBR,0.0014506338455276178
postmonsoon_B12,0.0013705507411012677
premonsoon_NDMI,0.0013076948742833101
monsoon_blue_ratio,0.00125450658233454
NBR_amp,0.0011673025578617195
winter_B7,0.0010528152940722905
postmonsoon_blue_ratio,0.00104697454012734
premonsoon_NDVI,0.0010443975946874324
winter_B6,0.0009687677460816329
premonsoon_B2,0.0008374941072154844
postmonsoon_yellow_proxy,0.0007101052755324915
premonsoon_B4,0.0006013993598832541
premonsoon_B3,0.0005734358805100888
premonsoon_valid_pixels_median,0.0003305354172623366
monsoon_valid_pixels_median,0.00020149181882542932
winter_valid_pixels_median,0.00019464646289884277
winter_valid_pixels_max,0.00019055102418931866
premonsoon_valid_pixels_max,0.00013421555555383154
postmonsoon_valid_pixels_max,0.00012882423203020707
postmonsoon_valid_pixels_median,8.810662910657517e-05
monsoon_valid_pixels_max,3.120827206438575e-05
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
