feature,importance
GNDVI_amp,0.046442554912376914
NDRE_amp,0.03972266928594505
NDVI_amp,0.022839630246937966
winter_B8,0.020084727786128683
postmonsoon_blue_ratio,0.02003215381548805
winter_yellow_proxy,0.019805501789883898
yellow_proxy_amp,0.019673479504588424
postmonsoon_B8,0.019328065710949104
premonsoon_B11,0.01835616742973906
postmonsoon_yellow_proxy,0.018142743486641928
winter_blue_ratio,0.016727393767601392
monsoon_blue_ratio,0.015801666101219605
monsoon_yellow_proxy,0.015542584009604525
NDMI_amp,0.015190834957320567
monsoon_B5,0.015010655425021998
premonsoon_NDVI,0.014865943003513363
premonsoon_B8,0.0144101235107257
monsoon_B12,0.014239758280794435
NBR_amp,0.013424948073802304
postmonsoon_EVI,0.013231820947285823
premonsoon_red_ratio,0.013083094603575884
monsoon_NDMI,0.012898201732271682
premonsoon_green_ratio,0.012861131798904368
monsoon_B11,0.012702011711818341
monsoon_B3,0.012346685985051663
monsoon_B8,0.01226429513141354
postmonsoon_NBR,0.01182574173003314
premonsoon_B5,0.011768938291923155
monsoon_NDRE,0.011478862545244927
monsoon_B2,0.011343773676826504
postmonsoon_B7,0.01121521696802191
premonsoon_B6,0.010748642942556114
postmonsoon_NDMI,0.010700555724465363
winter_B12,0.010671357335898015
postmonsoon_NDVI,0.01057494472737105
premonsoon_B8A,0.010470042435394141
premonsoon_B3,0.010146741696382598
red_ratio_amp,0.010120181564195323
premonsoon_blue_ratio,0.0095760474204083
premonsoon_NDMI,0.009554772305085519
postmonsoon_B11,0.009504912067524447
premonsoon_NBR,0.009363169203494073
winter_B7,0.009359050907066586
postmonsoon_NDRE,0.00933024592681259
winter_B8A,0.009197919622617451
premonsoon_B12,0.009182239889811258
monsoon_B4,0.009165896606598676
postmonsoon_B6,0.00910268490135486
monsoon_B7,0.009088888982468936
premonsoon_EVI,0.009086912901832146
postmonsoon_B8A,0.008827253438132756
winter_NBR,0.008771705955085092
winter_B11,0.008666659348223063
premonsoon_GNDVI,0.008656549696116086
winter_B6,0.008369985471945014
premonsoon_NDRE,0.008349552093500976
winter_NDMI,0.00798366779419429
monsoon_NBR,0.00797449315191462
winter_green_ratio,0.00793046214474009
monsoon_GNDVI,0.007907564489639479
green_ratio_amp,0.0075920936910168265
postmonsoon_B5,0.007454003233085587
winter_B5,0.007426501140297042
premonsoon_B7,0.007410910677683412
postmonsoon_B3,0.007388468857448182
EVI_amp,0.007305001204964276
winter_NDRE,0.00728555145627226
postmonsoon_B12,0.0071684815610570975
monsoon_NDVI,0.00712644134807278
premonsoon_B4,0.007115556781722944
postmonsoon_green_ratio,0.007011867968356283
premonsoon_yellow_proxy,0.006917890272527306
monsoon_B6,0.006824379683582941
winter_red_ratio,0.006663598332917359
winter_B3,0.006628887015642395
premonsoon_B2,0.00656910015959037
monsoon_EVI,0.006471687532443931
winter_B2,0.00636796962146411
monsoon_B8A,0.00619223148420401
monsoon_green_ratio,0.006033463599227737
postmonsoon_red_ratio,0.006001375048980054
postmonsoon_B4,0.005978975203951873
postmonsoon_B2,0.0059628269709307334
postmonsoon_GNDVI,0.0056785941077297395
monsoon_red_ratio,0.005612103936436943
winter_GNDVI,0.005413024333293911
winter_EVI,0.004818055955214798
winter_NDVI,0.004233144008411054
winter_B4,0.0036325177499080467
premonsoon_valid_pixels_max,0.0031986109066131697
premonsoon_valid_pixels_median,0.002808962975199054
monsoon_valid_pixels_max,0.0025254516555951374
postmonsoon_valid_pixels_max,0.0024148597452470825
monsoon_valid_pixels_median,0.0021568548142502776
winter_valid_pixels_median,0.0021380428203662595
winter_valid_pixels_max,0.002073667708746425
postmonsoon_valid_pixels_median,0.0013543694720658988
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
