feature,importance
monsoon_yellow_proxy,0.027166214121001783
monsoon_blue_ratio,0.025358854951506762
postmonsoon_B8,0.024299672109861024
postmonsoon_EVI,0.02423100376865783
NDRE_amp,0.01859578586988597
postmonsoon_NDVI,0.018076470298914835
postmonsoon_B7,0.017919982646023933
postmonsoon_B8A,0.017150557917651403
NBR_amp,0.017014993672879765
postmonsoon_GNDVI,0.016811279128094343
monsoon_B8,0.015985150311628494
GNDVI_amp,0.015448655258858444
premonsoon_B8,0.015298931006294524
postmonsoon_green_ratio,0.015166421128121497
NDVI_amp,0.015134242596141639
monsoon_B7,0.015091030191761884
postmonsoon_blue_ratio,0.014362172477710466
premonsoon_B8A,0.014198284445300411
premonsoon_B7,0.014060104520951704
monsoon_NDRE,0.013819754643543179
premonsoon_B6,0.013396108364797807
postmonsoon_NDRE,0.012850204096341557
monsoon_B3,0.012646880990877565
postmonsoon_yellow_proxy,0.012571362350482198
monsoon_B6,0.01249581844656412
postmonsoon_B6,0.01223681517597189
monsoon_B8A,0.01202339457615573
NDMI_amp,0.012020161121742607
EVI_amp,0.011959271860643212
premonsoon_blue_ratio,0.011613713283866187
winter_B8,0.011211476170444826
winter_yellow_proxy,0.011066872203514308
winter_blue_ratio,0.011011303504993115
winter_NDRE,0.010963165564837887
postmonsoon_NBR,0.010917096214934299
yellow_proxy_amp,0.01076579645202783
premonsoon_yellow_proxy,0.010636751184068347
premonsoon_red_ratio,0.010427385552118145
postmonsoon_B11,0.010313183229691388
premonsoon_NDMI,0.01017611682802655
monsoon_B4,0.010136940726063906
winter_GNDVI,0.010030237259041641
premonsoon_B11,0.010010530292534474
monsoon_red_ratio,0.009748382725134825
red_ratio_amp,0.00954813600915674
winter_B12,0.009444281346574854
green_ratio_amp,0.009149133543016622
winter_B11,0.008898568184295259
monsoon_B12,0.008886097591957973
monsoon_B2,0.008866906605853427
winter_green_ratio,0.008860126969237467
premonsoon_NBR,0.008771070872077449
monsoon_NDVI,0.008764639747865354
monsoon_B5,0.008741811283800244
monsoon_B11,0.008739375907685804
postmonsoon_B12,0.00870072595353312
monsoon_green_ratio,0.008564287531505165
winter_B8A,0.008555619957825345
premonsoon_B5,0.008546740233979786
postmonsoon_B3,0.00854435887432222
premonsoon_B4,0.008475549663143612
premonsoon_GNDVI,0.008390174594729394
winter_B6,0.00835026277735815
monsoon_NBR,0.008112154649601853
winter_B7,0.008058483877689614
winter_B3,0.008023040006851709
winter_EVI,0.007941410147531712
winter_B2,0.007874567032377456
winter_NDMI,0.007850443572537833
premonsoon_NDRE,0.007825099222407891
monsoon_GNDVI,0.007761017059903636
postmonsoon_NDMI,0.007727862276000264
winter_B5,0.007719277364434798
premonsoon_green_ratio,0.0077165887346037345
premonsoon_EVI,0.007334075853966254
winter_NBR,0.0073027321563071505
postmonsoon_B5,0.007233571671413253
premonsoon_B3,0.00721912234791605
premonsoon_B12,0.007077738563810556
winter_red_ratio,0.00667229846938867
postmonsoon_red_ratio,0.0066352544974736015
postmonsoon_B4,0.006572159287455518
premonsoon_B2,0.006442446779079144
winter_B4,0.006303126414103927
monsoon_NDMI,0.006235279887678622
premonsoon_NDVI,0.006207075547134349
postmonsoon_B2,0.006171047563469352
winter_NDVI,0.005965310670419093
monsoon_EVI,0.005515737854467321
monsoon_valid_pixels_max,0.003044976965792688
premonsoon_valid_pixels_max,0.002898151588304738
monsoon_valid_pixels_median,0.0028954236486671593
postmonsoon_valid_pixels_median,0.002672701333537845
winter_valid_pixels_median,0.002631251638351188
premonsoon_valid_pixels_median,0.002605510288967111
postmonsoon_valid_pixels_max,0.002276607928432429
winter_valid_pixels_max,0.0022620582123413406
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
