feature,importance
postmonsoon_EVI,0.018666201428023402
postmonsoon_green_ratio,0.016948008218677126
monsoon_blue_ratio,0.01671562331025065
postmonsoon_NDVI,0.016053320212061295
EVI_amp,0.01588809544919967
monsoon_red_ratio,0.015749109523019562
postmonsoon_GNDVI,0.015719461498111743
monsoon_B8,0.01561080419333482
monsoon_yellow_proxy,0.015362991519254162
NBR_amp,0.015263436989756825
NDRE_amp,0.013901217444630288
premonsoon_red_ratio,0.013861212509061329
postmonsoon_B8,0.013532262709372364
winter_green_ratio,0.013513805452027695
NDMI_amp,0.013404789576374612
premonsoon_NDMI,0.013360315006306593
winter_GNDVI,0.013077553824495365
postmonsoon_blue_ratio,0.012927754812530766
winter_NDMI,0.012772860857260584
premonsoon_NBR,0.012270317593881723
premonsoon_B8,0.012236403898829329
postmonsoon_yellow_proxy,0.012110953102484726
winter_B8,0.011891487541040155
premonsoon_blue_ratio,0.011806818314025755
GNDVI_amp,0.011716128828639117
premonsoon_B11,0.011557144935567257
winter_NBR,0.011550916619379658
monsoon_B8A,0.011536327014486304
winter_NDRE,0.011497315591778034
winter_B3,0.011455686802780474
winter_B2,0.011404081707883066
yellow_proxy_amp,0.011326929871010754
postmonsoon_NBR,0.011280481419920291
premonsoon_B6,0.011255367563890237
monsoon_B3,0.01120435505841905
postmonsoon_red_ratio,0.01106039352385136
monsoon_NDVI,0.011049442580870894
winter_B11,0.011015002637877226
monsoon_B6,0.010855443844735597
postmonsoon_B8A,0.01073664954158078
winter_yellow_proxy,0.010648808983964354
premonsoon_B4,0.010550350550348017
premonsoon_B7,0.010532688889049398
premonsoon_B3,0.01052580984536003
winter_EVI,0.010488175742787454
postmonsoon_NDMI,0.010487730762389656
monsoon_B2,0.010449786998228862
NDVI_amp,0.010418657772814604
premonsoon_NDVI,0.010385228777072524
red_ratio_amp,0.010334116546155622
monsoon_B4,0.010227256937520132
postmonsoon_B3,0.010196122553337985
monsoon_EVI,0.010172021871953086
postmonsoon_B2,0.010088416205767404
winter_red_ratio,0.010007864543099
premonsoon_yellow_proxy,0.009880176230050856
premonsoon_B8A,0.009875654333514922
green_ratio_amp,0.00985528874583821
monsoon_NDRE,0.009827030174125366
postmonsoon_B7,0.009741241635269805
winter_blue_ratio,0.009617095057724238
premonsoon_green_ratio,0.009587524788179255
winter_B6,0.009464147436864936
winter_B5,0.009450299579915427
winter_NDVI,0.009405410054555943
winter_B4,0.00908494425187929
postmonsoon_NDRE,0.008887467567979566
winter_B8A,0.008773313931569486
monsoon_NDMI,0.008773157924654157
postmonsoon_B11,0.00876860721939325
monsoon_NBR,0.008735108850033542
premonsoon_EVI,0.008589420143250245
postmonsoon_B12,0.008581491972866456
postmonsoon_B4,0.008578310516538292
monsoon_B5,0.008535098877272473
monsoon_B7,0.008534530057541392
monsoon_GNDVI,0.008356012943408745
winter_B7,0.008343444971152506
premonsoon_B2,0.008340637694240195
monsoon_green_ratio,0.008333934350357999
premonsoon_GNDVI,0.008137830251841506
premonsoon_B5,0.008124803486296248
premonsoon_NDRE,0.007938003495298563
winter_B12,0.007937617655235629
monsoon_B12,0.007704326879126541
premonsoon_B12,0.007428682004571592
postmonsoon_B5,0.007157396410473521
monsoon_B11,0.007152672706602541
postmonsoon_B6,0.007040697180639343
postmonsoon_valid_pixels_max,0.003666926169164369
monsoon_valid_pixels_max,0.003467307340804265
premonsoon_valid_pixels_median,0.0034255508225615253
monsoon_valid_pixels_median,0.003418199341903136
postmonsoon_valid_pixels_median,0.003408715484809575
winter_valid_pixels_median,0.0032841687402167022
winter_valid_pixels_max,0.0031251752558833627
premonsoon_valid_pixels_max,0.003003067959866282
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
