feature,importance
postmonsoon_EVI,0.024579990917004774
postmonsoon_GNDVI,0.02174363276325716
monsoon_yellow_proxy,0.01955989922276632
postmonsoon_NDVI,0.018751247716791472
winter_GNDVI,0.01700880041665817
NDRE_amp,0.0168169106830451
monsoon_blue_ratio,0.016552743173529103
winter_B3,0.016198883055681134
winter_NDMI,0.016152899782538165
postmonsoon_green_ratio,0.015382564646499895
postmonsoon_B7,0.015034831495126352
EVI_amp,0.01476639831353693
monsoon_red_ratio,0.014661046506741594
postmonsoon_B8,0.01448982100466767
monsoon_B4,0.014210250083537233
postmonsoon_NDMI,0.014163434888432452
winter_EVI,0.014047841166262296
winter_B2,0.01398536405128317
NBR_amp,0.01387967350375711
postmonsoon_blue_ratio,0.01341113014457204
winter_blue_ratio,0.013293879621892156
NDVI_amp,0.013209410352147394
winter_NDVI,0.012623468832295405
monsoon_B8,0.012563888662786736
postmonsoon_yellow_proxy,0.012540810388665424
premonsoon_B8,0.012467831056757483
premonsoon_NDMI,0.012125355733204175
postmonsoon_NBR,0.011940952311970416
winter_yellow_proxy,0.011792419012222584
postmonsoon_B8A,0.011608192972291783
GNDVI_amp,0.011189202237770746
monsoon_NDMI,0.010987895073019772
premonsoon_blue_ratio,0.010932997558918398
premonsoon_B7,0.010905758469620943
NDMI_amp,0.010877784665243296
monsoon_B6,0.010768726864333455
winter_NBR,0.010656522746214283
winter_B11,0.010644261809223933
winter_B12,0.010576380292016225
premonsoon_B11,0.01055021416158526
premonsoon_yellow_proxy,0.01040489001595579
postmonsoon_red_ratio,0.010357532711916037
winter_B8,0.010291836638684692
monsoon_B3,0.010190745184265092
monsoon_B8A,0.010001361442066222
winter_green_ratio,0.00988060230149509
winter_NDRE,0.009877348550205308
premonsoon_EVI,0.009877077517662754
premonsoon_B4,0.009816384450211418
premonsoon_B3,0.009768887521942087
postmonsoon_NDRE,0.00968100438548933
monsoon_B2,0.009606228303084642
premonsoon_B2,0.009594816513365353
monsoon_GNDVI,0.00950313733984087
winter_B6,0.009346845132129585
postmonsoon_B6,0.009272333281811049
premonsoon_B8A,0.009195360338087535
monsoon_NDRE,0.00917069164823307
winter_B5,0.009050657450389691
monsoon_NDVI,0.008930746989901091
postmonsoon_B3,0.008914763500616422
premonsoon_NBR,0.008677661616752892
winter_B4,0.008622291119701305
green_ratio_amp,0.008589290853032358
premonsoon_NDVI,0.008588395965315193
premonsoon_red_ratio,0.00847631747249538
yellow_proxy_amp,0.008409309378896621
premonsoon_B6,0.00840612952860155
red_ratio_amp,0.00828658514596978
monsoon_NBR,0.008247740333567791
monsoon_B11,0.00820190001869725
postmonsoon_B2,0.008166207886948008
monsoon_EVI,0.008160625300651796
winter_red_ratio,0.007798682763325182
premonsoon_NDRE,0.007705104514064489
premonsoon_green_ratio,0.007592876796240141
monsoon_B12,0.007391357058672571
postmonsoon_B11,0.0073869954457308155
premonsoon_B5,0.0073579486854356115
postmonsoon_B4,0.007337250719053808
monsoon_B7,0.007310196650478435
monsoon_green_ratio,0.007277509081544561
winter_B7,0.007154494138820164
postmonsoon_B12,0.007100433020095989
winter_B8A,0.0070696756770196965
premonsoon_GNDVI,0.006802550207009495
premonsoon_B12,0.006630965936654133
monsoon_B5,0.006372922808132172
postmonsoon_B5,0.005950967818292915
postmonsoon_valid_pixels_median,0.003889181618377611
winter_valid_pixels_max,0.003515184041755336
monsoon_valid_pixels_median,0.0031437024768580612
monsoon_valid_pixels_max,0.0030407343817219277
winter_valid_pixels_median,0.0028696859561473027
premonsoon_valid_pixels_median,0.002854528556186138
premonsoon_valid_pixels_max,0.002824219528142165
postmonsoon_valid_pixels_max,0.0024038099243901927
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
