feature,importance
NDRE_amp,0.020246173775163037
postmonsoon_green_ratio,0.017470948994475
NDMI_amp,0.017453198237966674
NBR_amp,0.017073417253917388
monsoon_B8,0.015891276472710283
winter_yellow_proxy,0.015297419064336345
postmonsoon_B8,0.014953605131097192
winter_blue_ratio,0.014536714872350604
postmonsoon_blue_ratio,0.014289491830229385
premonsoon_B8,0.014160395008384275
NDVI_amp,0.014122970359803002
premonsoon_B3,0.0140157817489826
monsoon_yellow_proxy,0.014013706818767546
postmonsoon_NBR,0.013723536431860316
premonsoon_red_ratio,0.013523242472733635
postmonsoon_NDVI,0.013206972816697863
monsoon_blue_ratio,0.012556233582881118
postmonsoon_yellow_proxy,0.01255544386204872
winter_green_ratio,0.012544890654986733
postmonsoon_GNDVI,0.012530341476856846
winter_B8,0.012463709859907147
monsoon_B3,0.012344443922043594
premonsoon_B5,0.012063794199741358
winter_B12,0.011779142618877313
winter_B2,0.011652749699914549
premonsoon_B4,0.011637113594117265
winter_B5,0.011588973725724065
premonsoon_GNDVI,0.011569314469658117
winter_NDRE,0.011546791144352819
monsoon_B2,0.011511534567374571
monsoon_B4,0.011455307494439966
premonsoon_NDMI,0.011267492536134509
premonsoon_EVI,0.011213957747775342
monsoon_red_ratio,0.011190707738699556
premonsoon_NDVI,0.011144256398506198
monsoon_B5,0.011143479608039668
premonsoon_blue_ratio,0.01114181481949882
winter_NBR,0.010846254156484538
premonsoon_yellow_proxy,0.01081267500047407
yellow_proxy_amp,0.010783985287041675
postmonsoon_red_ratio,0.010782834568444522
premonsoon_green_ratio,0.010750484072493445
monsoon_B12,0.010708381380784431
EVI_amp,0.010706494363431619
monsoon_NDMI,0.01063472440515938
GNDVI_amp,0.010559357723660531
postmonsoon_B2,0.010543934934108108
postmonsoon_NDRE,0.010389866585743146
winter_GNDVI,0.01027690087956266
postmonsoon_EVI,0.01024240986707194
red_ratio_amp,0.010229007706082156
monsoon_B8A,0.010216518223000232
monsoon_B6,0.010183279151064291
monsoon_NDVI,0.009979289013526538
postmonsoon_B3,0.00990343940736898
winter_EVI,0.009895453285575893
premonsoon_B8A,0.009879435350504876
winter_NDMI,0.009775308055786792
green_ratio_amp,0.009676703236071262
postmonsoon_NDMI,0.009673834646182166
monsoon_NDRE,0.009639403700330977
winter_B3,0.009586340688091294
winter_B4,0.009524087804658214
postmonsoon_B11,0.009521802134819585
premonsoon_NBR,0.009475040220581253
premonsoon_B2,0.009452802316387704
premonsoon_B6,0.009409394540430042
postmonsoon_B8A,0.00918940035025557
winter_B11,0.009174023265581097
monsoon_B7,0.009149437414137106
postmonsoon_B4,0.009004667830458111
monsoon_GNDVI,0.008990127405480369
monsoon_NBR,0.008889167582942878
monsoon_green_ratio,0.008781341886738219
postmonsoon_B12,0.008754762728972585
premonsoon_B12,0.008579258432164099
premonsoon_B7,0.008490975381863698
monsoon_EVI,0.008488543634295763
postmonsoon_B5,0.008383672156233545
premonsoon_B11,0.008315031173484361
winter_B6,0.008234995078512332
winter_B7,0.007737489724161382
winter_NDVI,0.007637947243488326
premonsoon_NDRE,0.007293782307390622
winter_B8A,0.0072898951633977565
postmonsoon_B6,0.007240800995167365
monsoon_B11,0.007194749934389639
winter_red_ratio,0.007085352528983427
postmonsoon_B7,0.006826232275955761
winter_valid_pixels_max,0.004186764127606072
monsoon_valid_pixels_median,0.0037175410653232676
postmonsoon_valid_pixels_median,0.00337208009220693
monsoon_valid_pixels_max,0.0031473317197238605
postmonsoon_valid_pixels_max,0.0029953373353626906
premonsoon_valid_pixels_max,0.002558294900169001
premonsoon_valid_pixels_median,0.0024498083153878317
winter_valid_pixels_median,0.00190140023419059
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
