feature,importance
postmonsoon_blue_ratio,0.036573831443617935
postmonsoon_yellow_proxy,0.03534342164744745
winter_B8,0.02839262739193886
yellow_proxy_amp,0.023153047408868404
monsoon_NDMI,0.02054659332090211
premonsoon_blue_ratio,0.020258365303635666
premonsoon_yellow_proxy,0.019882121757001346
winter_yellow_proxy,0.01896558603151814
winter_B3,0.018933992860015226
postmonsoon_B6,0.018489315146535762
winter_blue_ratio,0.018450418223191222
postmonsoon_B8,0.016774463794992367
winter_NDMI,0.01577658595695933
premonsoon_B11,0.015705459809214294
postmonsoon_B7,0.013956067286971612
winter_B4,0.013840499510064231
NDRE_amp,0.013462900295263246
premonsoon_B8,0.013191660914351084
monsoon_B5,0.013104559368918297
winter_B12,0.013074229403667705
postmonsoon_NDMI,0.012779239703666467
monsoon_GNDVI,0.012457155258902203
monsoon_B2,0.012366824512944968
monsoon_B4,0.012306054188264812
postmonsoon_green_ratio,0.011861956591250184
premonsoon_red_ratio,0.01147961574516233
monsoon_B8,0.010725119715930194
GNDVI_amp,0.010703395607068752
postmonsoon_EVI,0.01056997002971928
postmonsoon_B5,0.010509905604697762
monsoon_B6,0.010465173343914776
winter_red_ratio,0.010320514581219449
winter_NBR,0.01027502981485364
monsoon_B11,0.010221461684869825
monsoon_yellow_proxy,0.01021167382110559
monsoon_B12,0.010207136747457338
monsoon_blue_ratio,0.009914121277896117
winter_green_ratio,0.009726429509543137
monsoon_B7,0.009696909229236552
winter_EVI,0.009453242851239689
winter_B2,0.009391741924721354
monsoon_EVI,0.009386459795150825
monsoon_NDRE,0.009333197853647527
postmonsoon_B3,0.00920858038606586
winter_B11,0.00916467528876913
green_ratio_amp,0.00897635059790488
premonsoon_B6,0.008945829592081043
premonsoon_NDRE,0.008940100992249138
postmonsoon_B4,0.008786505989585722
monsoon_red_ratio,0.0087786053852671
premonsoon_B12,0.008689285698405862
EVI_amp,0.008625480694524125
premonsoon_B7,0.008587884650469889
premonsoon_NBR,0.008507972808247706
winter_B8A,0.008376837767185273
winter_B5,0.008298549784840096
premonsoon_GNDVI,0.008191618794991036
winter_NDRE,0.008017591232155426
red_ratio_amp,0.007840123967542382
NDVI_amp,0.0078020257200065975
postmonsoon_B2,0.007760621827492167
premonsoon_EVI,0.0077420537092010855
premonsoon_NDMI,0.007711042011066704
winter_NDVI,0.0077024856519735665
postmonsoon_B8A,0.007563978405496001
postmonsoon_NDVI,0.007544675073229959
monsoon_B8A,0.007452314779316364
monsoon_green_ratio,0.007261859888552548
monsoon_NDVI,0.007081726498668297
postmonsoon_red_ratio,0.007020893650226094
monsoon_valid_pixels_max,0.006986137095071453
winter_GNDVI,0.006932594400615575
premonsoon_NDVI,0.006830019320142243
monsoon_NBR,0.006817026443357175
premonsoon_green_ratio,0.006739537205106429
premonsoon_valid_pixels_max,0.0066056880147064645
postmonsoon_GNDVI,0.006490575654751561
monsoon_B3,0.0064741605522686445
winter_B7,0.00635321242088152
postmonsoon_NBR,0.006232636184861679
winter_valid_pixels_median,0.006196354528201937
premonsoon_B5,0.006109497996134325
NBR_amp,0.006021477195891134
postmonsoon_B12,0.0059758956523993274
postmonsoon_valid_pixels_median,0.005912593449636441
premonsoon_B8A,0.0058755344781771125
postmonsoon_B11,0.005746775683599177
postmonsoon_NDRE,0.005714929734398502
premonsoon_B3,0.005283151975080016
monsoon_valid_pixels_median,0.004530793821186429
NDMI_amp,0.004262757008371718
winter_B6,0.004023183173000797
premonsoon_valid_pixels_median,0.003694370180817905
winter_valid_pixels_max,0.003492247158910266
postmonsoon_valid_pixels_max,0.0031975678402526185
premonsoon_B4,0.0024097088998224223
premonsoon_B2,0.0022738268193061
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
