feature,importance
postmonsoon_B8,0.027474792480135908
NDRE_amp,0.027238732678063763
postmonsoon_EVI,0.024968463992573884
NBR_amp,0.02464611749249262
premonsoon_B8,0.02432579065827289
monsoon_B3,0.022077544768669202
postmonsoon_green_ratio,0.021508626784674884
NDMI_amp,0.018364014041917846
winter_blue_ratio,0.01801252350510945
postmonsoon_NDVI,0.01658978117129967
monsoon_B4,0.015677291565320467
monsoon_B8,0.015590172280566328
winter_yellow_proxy,0.015505433813778849
monsoon_yellow_proxy,0.014903548991645574
winter_B8,0.013492606897452223
premonsoon_GNDVI,0.01349097716266992
premonsoon_blue_ratio,0.01299822048058212
winter_NDRE,0.012971799489321133
postmonsoon_yellow_proxy,0.012486617229753543
monsoon_blue_ratio,0.012424906210577652
premonsoon_yellow_proxy,0.012168387350095667
premonsoon_EVI,0.012066288136916263
postmonsoon_GNDVI,0.012007349139722616
postmonsoon_B8A,0.011994799239654299
postmonsoon_blue_ratio,0.011735763047645184
GNDVI_amp,0.011210663102654318
premonsoon_NDMI,0.011118082798585815
premonsoon_B3,0.010884990378822386
premonsoon_red_ratio,0.010764497671683054
winter_B5,0.010735965626182026
yellow_proxy_amp,0.010728909631546782
winter_B12,0.010650134561456664
premonsoon_B8A,0.010438866597991467
postmonsoon_B7,0.01043078445452922
NDVI_amp,0.010063859070220085
postmonsoon_NBR,0.010031214967306308
monsoon_B2,0.009978057701684893
premonsoon_B11,0.009889314595012572
red_ratio_amp,0.009869318242148982
winter_green_ratio,0.009815317472847487
winter_GNDVI,0.009788382216934892
premonsoon_B5,0.009673414182926927
premonsoon_B6,0.009659265668970244
monsoon_NBR,0.009489428968655109
premonsoon_green_ratio,0.009411094440303885
premonsoon_NDVI,0.009352237804416911
premonsoon_NBR,0.009333850214611503
postmonsoon_B6,0.009321612045678735
monsoon_NDRE,0.009210393640457226
EVI_amp,0.00917366127054419
monsoon_red_ratio,0.009101759139735861
postmonsoon_B3,0.009077515028640308
premonsoon_B4,0.009018374926014787
winter_B3,0.008917780185295059
postmonsoon_B12,0.00884297932013996
monsoon_green_ratio,0.008836242404322322
monsoon_NDMI,0.008794217623353235
monsoon_NDVI,0.008515260579468682
winter_B4,0.008435984919821784
premonsoon_NDRE,0.008359877913850136
winter_EVI,0.00821732130384456
monsoon_B12,0.008207284157530807
premonsoon_B7,0.008200361657158766
monsoon_B5,0.008164159339210927
postmonsoon_NDRE,0.008092421510938195
premonsoon_B2,0.008031659463462197
postmonsoon_B5,0.00798768486608045
postmonsoon_red_ratio,0.00792786147150878
winter_B2,0.00788287486891618
winter_B11,0.007564948958865081
winter_NDMI,0.007420426428817299
green_ratio_amp,0.007379322702762833
winter_NBR,0.007319898074503197
winter_B6,0.007095948314088944
monsoon_B7,0.006995208792750576
postmonsoon_B11,0.00696310822634516
postmonsoon_B2,0.006809464562891448
premonsoon_B12,0.006799807855211496
postmonsoon_B4,0.006720875774435609
winter_B8A,0.006684727560386065
monsoon_B6,0.0066342830192490905
winter_red_ratio,0.006491258812397126
winter_B7,0.006426658019417478
monsoon_GNDVI,0.006404102888069465
monsoon_B8A,0.006241222898844721
postmonsoon_NDMI,0.00607469661744001
monsoon_EVI,0.005818528815726316
winter_NDVI,0.005723922152852891
monsoon_B11,0.005257052184475575
postmonsoon_valid_pixels_median,0.004659847327633651
winter_valid_pixels_max,0.004521576325280137
premonsoon_valid_pixels_median,0.004426449259589562
premonsoon_valid_pixels_max,0.004123080242289342
monsoon_valid_pixels_max,0.003652194859243762
monsoon_valid_pixels_median,0.00336010615352253
postmonsoon_valid_pixels_max,0.003310313613071856
winter_valid_pixels_median,0.0027654829454620768
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
