feature,importance
postmonsoon_EVI,0.0905293212394808
postmonsoon_NDVI,0.07588763520058672
postmonsoon_B8A,0.0663637597503423
postmonsoon_GNDVI,0.06219760126416787
postmonsoon_green_ratio,0.0580528253843793
postmonsoon_B8,0.05000663191735264
postmonsoon_B7,0.04970230701309029
postmonsoon_NDRE,0.04302926940978733
postmonsoon_B6,0.04211900281862264
winter_GNDVI,0.04117778415831735
winter_EVI,0.040809393880586735
monsoon_B4,0.036386879137121284
monsoon_B8A,0.032984215656454687
monsoon_EVI,0.025250276133114303
monsoon_B7,0.02047445322039076
monsoon_red_ratio,0.017202711263808897
monsoon_NDVI,0.016756033419271402
monsoon_B6,0.015998728833249588
winter_blue_ratio,0.014650327148631494
EVI_amp,0.013411727257898111
postmonsoon_red_ratio,0.013119883987612862
winter_green_ratio,0.011908955263083408
winter_NDVI,0.01031070006859831
premonsoon_GNDVI,0.01011149210225329
NDVI_amp,0.009067808588909931
postmonsoon_B2,0.008446106534441711
postmonsoon_NBR,0.007563279607720623
winter_yellow_proxy,0.006827571631187036
postmonsoon_B4,0.005610210513858456
monsoon_B5,0.005014034489997304
premonsoon_B7,0.004826057782070512
winter_B2,0.0042592776830061565
NDRE_amp,0.004019982648034814
monsoon_green_ratio,0.003947152269351117
premonsoon_B6,0.003508916197454562
winter_B8A,0.0033472417840483995
premonsoon_NDRE,0.003316550734719464
premonsoon_B8A,0.0029866124143905952
premonsoon_B5,0.0024026288266962327
winter_B8,0.002375376447301169
winter_B5,0.002237663865368599
monsoon_NDRE,0.0022304899351424106
winter_B11,0.0022047472714922
winter_NDMI,0.002202218267028367
premonsoon_B8,0.002181648730930786
monsoon_B2,0.002155640641249145
GNDVI_amp,0.0020605510656516958
monsoon_B3,0.0019279726428078313
monsoon_B8,0.001926849962020122
postmonsoon_NDMI,0.0018543501907620306
monsoon_NBR,0.001810150706456814
monsoon_B12,0.0017922575944657082
winter_NDRE,0.0017901705723288057
winter_B3,0.0017224360745400412
premonsoon_EVI,0.0017105391913356683
monsoon_NDMI,0.00162986862397569
NDMI_amp,0.0015492820891949155
premonsoon_red_ratio,0.0015338344045952767
monsoon_GNDVI,0.0015002823027549586
red_ratio_amp,0.0014861166117988989
postmonsoon_B5,0.0014725346042250126
premonsoon_B11,0.0013984074069364261
green_ratio_amp,0.001321665654397879
postmonsoon_B11,0.001286806691297014
premonsoon_green_ratio,0.0012678739348746298
postmonsoon_B12,0.001099922237832424
winter_B12,0.0010542005302095767
premonsoon_NDVI,0.0010310285956932426
postmonsoon_yellow_proxy,0.001025816597274984
winter_red_ratio,0.0010116425622597864
monsoon_blue_ratio,0.0009960601876200183
monsoon_B11,0.000994045313159323
winter_NBR,0.0009899712537939128
postmonsoon_B3,0.0009476859449383979
yellow_proxy_amp,0.000878851779228311
premonsoon_B3,0.0008436375036900868
NBR_amp,0.0008396099931766173
monsoon_yellow_proxy,0.0008301984413587715
premonsoon_B2,0.000824450865577761
winter_B6,0.0007823633425998141
premonsoon_blue_ratio,0.0007625605962362248
premonsoon_yellow_proxy,0.0007199016082176444
premonsoon_B12,0.0006917529016910626
winter_B4,0.0006305758986673613
premonsoon_NDMI,0.0005946876650826189
winter_B7,0.0005749674703965645
postmonsoon_blue_ratio,0.0004797259805520018
premonsoon_NBR,0.0003722790010972018
premonsoon_B4,0.0002898799801869881
postmonsoon_valid_pixels_max,0.00011132484625490454
premonsoon_valid_pixels_max,0.00010815676337309126
monsoon_valid_pixels_max,7.546423908647185e-05
postmonsoon_valid_pixels_median,6.52572250634825e-05
monsoon_valid_pixels_median,6.063940333454884e-05
premonsoon_valid_pixels_median,5.565739607547232e-05
winter_valid_pixels_median,3.766297929474888e-05
winter_valid_pixels_max,4.938179955269917e-06
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
