feature,importance
NDRE_amp,0.03582964392562242
postmonsoon_B8,0.02633446166981685
postmonsoon_green_ratio,0.02452025735349609
postmonsoon_EVI,0.021891115155255315
winter_B8,0.01954058915561313
monsoon_B3,0.018880169591777317
monsoon_B8,0.018286976778522524
winter_yellow_proxy,0.017165458312352683
premonsoon_red_ratio,0.016393544794048708
monsoon_B4,0.01582036031923362
winter_blue_ratio,0.015104737568349548
NDMI_amp,0.013037462741714688
winter_B5,0.012990190339238683
postmonsoon_NDVI,0.012800713975615632
NBR_amp,0.012564675509299697
winter_NBR,0.012425416772460866
postmonsoon_NBR,0.01235416325332811
NDVI_amp,0.01231186683240501
postmonsoon_GNDVI,0.012059224696557557
monsoon_B2,0.011912202516672292
winter_B6,0.011875618713533128
premonsoon_EVI,0.011690009212866321
postmonsoon_blue_ratio,0.011655330293886374
postmonsoon_B8A,0.011631616268154095
premonsoon_NDVI,0.011497107569390362
postmonsoon_B2,0.011444008567562397
monsoon_B12,0.011422130012276098
winter_NDRE,0.011376637652525804
premonsoon_B8A,0.01107905276629528
premonsoon_B8,0.011046277890747793
monsoon_B5,0.011008861947063246
premonsoon_B3,0.010934006952363276
monsoon_yellow_proxy,0.010628111918546677
winter_B2,0.010348487731882286
monsoon_NDVI,0.010326695100964529
EVI_amp,0.010320180570879594
monsoon_NBR,0.010299537242317266
postmonsoon_B4,0.010182562376042025
premonsoon_blue_ratio,0.010130838654430988
premonsoon_B6,0.01012196842765063
premonsoon_B7,0.01011263092294382
monsoon_NDRE,0.009997515887281165
postmonsoon_B6,0.009956954038909326
premonsoon_B5,0.009892928209838937
premonsoon_NDRE,0.009878223194562687
winter_B3,0.009788918524417128
winter_NDMI,0.009784718487691154
postmonsoon_yellow_proxy,0.009740261701264056
postmonsoon_B7,0.00964181100747604
postmonsoon_B3,0.009603410076891632
premonsoon_B4,0.00951370744326218
winter_B8A,0.009433066512831594
monsoon_blue_ratio,0.009403963085127238
monsoon_red_ratio,0.009371605114784798
premonsoon_green_ratio,0.009338188111484326
yellow_proxy_amp,0.009189405312094322
postmonsoon_red_ratio,0.009147840369317012
red_ratio_amp,0.00911494899719968
postmonsoon_NDMI,0.009096999982338318
monsoon_GNDVI,0.008809584058479591
premonsoon_B11,0.008745446494001666
GNDVI_amp,0.008543941944265299
monsoon_EVI,0.008519043294041123
winter_GNDVI,0.008480726442524096
winter_B4,0.008405600884518725
green_ratio_amp,0.008381592679994219
premonsoon_NBR,0.008374839224236433
winter_red_ratio,0.008286508092522054
premonsoon_NDMI,0.008270065719248994
premonsoon_GNDVI,0.008198148777073496
winter_EVI,0.008034116719361092
postmonsoon_NDRE,0.00801065621335257
monsoon_B8A,0.008004468687125081
monsoon_NDMI,0.007912121999415983
premonsoon_yellow_proxy,0.00782152263647331
monsoon_B6,0.007760426328673566
monsoon_green_ratio,0.007734203951261646
winter_B12,0.007721277282883998
winter_B11,0.007697253496948723
postmonsoon_B12,0.00764531823005171
premonsoon_B12,0.007584855022547882
monsoon_B11,0.007497497431536555
premonsoon_B2,0.007452029912947577
winter_B7,0.007163794149708189
winter_NDVI,0.00715558855704175
postmonsoon_B11,0.006989129385072113
winter_green_ratio,0.006811681672228899
monsoon_B7,0.0066576752511437395
postmonsoon_B5,0.006481972140270268
monsoon_valid_pixels_max,0.0032347512013984826
premonsoon_valid_pixels_max,0.0031374463393321235
premonsoon_valid_pixels_median,0.0030223603164301624
winter_valid_pixels_median,0.0028765135711974724
winter_valid_pixels_max,0.0024313145301891213
postmonsoon_valid_pixels_max,0.0024160517055577617
monsoon_valid_pixels_median,0.002414921055923731
postmonsoon_valid_pixels_median,0.002066186490546458
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
