feature,importance
postmonsoon_EVI,0.08440384220626673
postmonsoon_GNDVI,0.07597966162537283
postmonsoon_NDVI,0.07580714823385672
postmonsoon_B8A,0.06462570642709586
postmonsoon_green_ratio,0.058203740642964415
postmonsoon_B7,0.049448797712126256
winter_GNDVI,0.04910676884740218
postmonsoon_NDRE,0.046057930309986256
postmonsoon_B8,0.04600543778093096
monsoon_B4,0.03923910990182998
winter_EVI,0.03759708565854591
postmonsoon_B6,0.034701803160436785
monsoon_B8A,0.027457106864846925
monsoon_EVI,0.024280594987355446
monsoon_NDVI,0.021308138993395676
postmonsoon_red_ratio,0.0211821323142388
monsoon_B7,0.019769838634467973
winter_NDVI,0.01689852189454232
winter_green_ratio,0.012880426028355403
EVI_amp,0.011309584217709993
monsoon_red_ratio,0.011274483620480323
monsoon_NDRE,0.008942986190617121
premonsoon_GNDVI,0.008756574913000503
monsoon_B6,0.008442949481146616
monsoon_B5,0.007693934135594843
NDRE_amp,0.006918544380319627
NDVI_amp,0.006832524647920791
postmonsoon_B4,0.006723153975920967
postmonsoon_NBR,0.00669298748817143
postmonsoon_B2,0.005840345892744367
winter_blue_ratio,0.005205210960381135
monsoon_green_ratio,0.005033436383587759
premonsoon_B6,0.004769166026324086
winter_yellow_proxy,0.004038445818927258
premonsoon_B7,0.0036832340518064537
monsoon_GNDVI,0.0033003196981170554
premonsoon_red_ratio,0.002906985516382552
premonsoon_B8A,0.0026818195084402936
postmonsoon_NDMI,0.0025813566978946517
monsoon_B12,0.002563175436939961
winter_B2,0.002440370790907592
premonsoon_NDRE,0.0023855279716592536
monsoon_NBR,0.0022909615464346564
winter_B7,0.0022758342526168775
winter_B8A,0.002268199222728731
GNDVI_amp,0.0022340576112000175
monsoon_B2,0.0021232772449337805
winter_B11,0.0020877322132583547
premonsoon_B5,0.0020421325295855094
monsoon_B3,0.00202085874558975
NBR_amp,0.001992812837903926
monsoon_B8,0.0018930495751935978
winter_B4,0.0018742724106247258
NDMI_amp,0.0018361931275058978
premonsoon_EVI,0.001758854898365459
premonsoon_B8,0.0016655401460608484
yellow_proxy_amp,0.001629191217097149
monsoon_blue_ratio,0.0015964669470554418
winter_B12,0.0015765479739718435
winter_B5,0.0014900296178801558
monsoon_NDMI,0.0014367306255938152
monsoon_B11,0.0014102187639560505
winter_NDMI,0.00135705219390549
winter_red_ratio,0.0013529951095990565
winter_NBR,0.0013367024640055048
green_ratio_amp,0.0012983883778208904
premonsoon_blue_ratio,0.0012678345503558993
premonsoon_green_ratio,0.0012461279615557834
winter_NDRE,0.0012021019172226864
premonsoon_NDVI,0.0011959568983812814
postmonsoon_B11,0.0011624565662144224
premonsoon_B11,0.0011132383995441362
postmonsoon_yellow_proxy,0.0011060244461774352
postmonsoon_B5,0.0010926380810212426
red_ratio_amp,0.0010313555342357534
winter_B3,0.000984074615497647
premonsoon_yellow_proxy,0.000905644643480676
postmonsoon_blue_ratio,0.0008964658855364373
premonsoon_NDMI,0.0008733738456804055
premonsoon_NBR,0.0007807342801688095
winter_B6,0.0007495066506339116
monsoon_yellow_proxy,0.000719596225259308
postmonsoon_B12,0.0006902865989584092
postmonsoon_B3,0.000634457454670603
premonsoon_B12,0.0006274708652353961
premonsoon_B2,0.0006141967787357167
winter_B8,0.0005391233806238005
premonsoon_B4,0.0005334867409470751
premonsoon_B3,0.0004968861822206932
premonsoon_valid_pixels_median,0.0001225820509801834
premonsoon_valid_pixels_max,0.00011924021094270852
postmonsoon_valid_pixels_median,0.00011729750205564906
winter_valid_pixels_median,0.00010902691175913339
postmonsoon_valid_pixels_max,0.00010681261061286152
monsoon_valid_pixels_max,0.00010488863596742164
monsoon_valid_pixels_median,3.769726462918677e-05
winter_valid_pixels_max,4.0662879572463584e-07
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
