feature,importance
postmonsoon_EVI,0.08334241723649431
postmonsoon_NDVI,0.07424309609867619
postmonsoon_green_ratio,0.06800789295756468
postmonsoon_GNDVI,0.06410219660091535
monsoon_B4,0.04705046119343838
monsoon_EVI,0.04189884162601605
winter_GNDVI,0.039360417547084366
postmonsoon_NDRE,0.037858962538286134
postmonsoon_red_ratio,0.03619391260671381
winter_EVI,0.033063691388458986
winter_NDVI,0.029140700866368597
winter_green_ratio,0.025193941856982396
monsoon_red_ratio,0.024672113726692667
NDRE_amp,0.022939814589171232
monsoon_NDVI,0.02284053137973369
postmonsoon_B7,0.020702283039155323
postmonsoon_B8A,0.017118051590622598
postmonsoon_B2,0.0145253208866002
postmonsoon_NBR,0.013821707771293075
EVI_amp,0.013690673934197655
monsoon_B8A,0.01362562066205398
postmonsoon_B8,0.012986790652108825
monsoon_B5,0.01173413948429449
monsoon_NDRE,0.010256918415072386
postmonsoon_B6,0.010224814407944316
NBR_amp,0.00956095420356776
winter_B2,0.008222654699117241
NDVI_amp,0.007703807418917776
premonsoon_GNDVI,0.00750348304293008
premonsoon_NDRE,0.007138776815668477
postmonsoon_B4,0.006816609820267755
monsoon_B6,0.006659817556837632
monsoon_GNDVI,0.006157637886043544
monsoon_NBR,0.00545020990934645
winter_B8,0.005392205899219064
monsoon_B3,0.005068986266250615
premonsoon_EVI,0.004908687872294196
monsoon_B8,0.0048969392646820405
monsoon_B12,0.004794113901079781
monsoon_green_ratio,0.004597779440131169
monsoon_B7,0.004344544327982867
premonsoon_B6,0.004105437704828722
monsoon_yellow_proxy,0.0039057357268000832
monsoon_B2,0.003807081163362658
premonsoon_B7,0.0038055006199622385
winter_B4,0.003786194040390394
monsoon_blue_ratio,0.0036045016736430987
premonsoon_B8A,0.0033741394383986043
premonsoon_B2,0.0033685881592294496
postmonsoon_NDMI,0.003326632064921616
GNDVI_amp,0.003236135259316018
premonsoon_blue_ratio,0.003103684311730644
winter_NDRE,0.0030661859146877204
premonsoon_yellow_proxy,0.0029087287801695277
red_ratio_amp,0.002812337785570718
winter_B5,0.00276789740348984
yellow_proxy_amp,0.002711310427203104
NDMI_amp,0.002626758529291481
winter_B12,0.002617126226343857
winter_B11,0.00258548329525928
postmonsoon_B3,0.0025422518514616795
premonsoon_B5,0.0023539020400280843
winter_blue_ratio,0.002241321926206383
monsoon_B11,0.002191298795494906
winter_yellow_proxy,0.002179414315310919
green_ratio_amp,0.0020913659584341207
winter_B8A,0.0019998352850661536
premonsoon_NDMI,0.0019974079267640133
monsoon_NDMI,0.001988810011645635
premonsoon_B4,0.0019099213797004917
winter_NBR,0.0018961124917531648
winter_NDMI,0.0018748137605220318
premonsoon_B3,0.0018365465470227547
winter_B3,0.001811296475343782
winter_B7,0.001790933025073005
postmonsoon_B5,0.0016951434607781544
winter_B6,0.0016151977161054964
postmonsoon_blue_ratio,0.001597882263044176
postmonsoon_B11,0.0015333827539094505
winter_red_ratio,0.0014427905750719419
premonsoon_B11,0.0014344367405346686
premonsoon_B8,0.0013837701127075626
premonsoon_B12,0.0013574509359869445
premonsoon_red_ratio,0.0013383584295022465
postmonsoon_yellow_proxy,0.001288680466634645
premonsoon_NBR,0.0012067883500441667
premonsoon_NDVI,0.0011216021579674774
premonsoon_green_ratio,0.0010874108775428138
postmonsoon_B12,0.0010569161250578185
premonsoon_valid_pixels_max,0.00020184320580432969
winter_valid_pixels_median,0.0001333156287230833
monsoon_valid_pixels_median,0.00012093757091578234
postmonsoon_valid_pixels_max,0.00011899375605854913
premonsoon_valid_pixels_median,8.171908109931144e-05
monsoon_valid_pixels_max,7.44417649522069e-05
winter_valid_pixels_max,7.17263328569589e-05
postmonsoon_valid_pixels_median,2.502140914236878e-18
stac_year,0.0
buffer_meters,0.0
stac_item_count,0.0
