model,decision,csv,label,split,holdout,n_train,n_test,train_counts,test_counts,accuracy,balanced_accuracy,macro_f1,confusion_matrix,labels,threshold
logistic_l2,default,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.7272727272727273,0.7,0.6857142857142857,"[[6, 0], [3, 2]]","[0, 1]",
svc_rbf,threshold_cv,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.7272727272727273,0.7,0.6857142857142857,"[[6, 0], [3, 2]]","[0, 1]",0.1
rf_deeper,threshold_cv,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.6363636363636364,0.6166666666666667,0.6071428571428572,"[[5, 1], [3, 2]]","[0, 1]",0.1
logistic_l2,threshold_cv,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.6363636363636364,0.6166666666666667,0.6071428571428572,"[[5, 1], [3, 2]]","[0, 1]",0.1
rf_balanced,default,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.5454545454545454,0.5,0.35294117647058826,"[[6, 0], [5, 0]]","[0, 1]",
rf_balanced,threshold_cv,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.5454545454545454,0.5,0.35294117647058826,"[[6, 0], [5, 0]]","[0, 1]",0.15
rf_deeper,default,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.5454545454545454,0.5,0.35294117647058826,"[[6, 0], [5, 0]]","[0, 1]",
extra_trees,default,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.5454545454545454,0.5,0.35294117647058826,"[[6, 0], [5, 0]]","[0, 1]",
extra_trees,threshold_cv,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.5454545454545454,0.5,0.35294117647058826,"[[6, 0], [5, 0]]","[0, 1]",0.15
extra_trees_kbest,default,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.5454545454545454,0.5,0.35294117647058826,"[[6, 0], [5, 0]]","[0, 1]",
extra_trees_kbest,threshold_cv,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.5454545454545454,0.5,0.35294117647058826,"[[6, 0], [5, 0]]","[0, 1]",0.25
svc_rbf,default,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.5454545454545454,0.5,0.35294117647058826,"[[6, 0], [5, 0]]","[0, 1]",
hist_gradient,default,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.5454545454545454,0.5,0.35294117647058826,"[[6, 0], [5, 0]]","[0, 1]",
hist_gradient,threshold_cv,exports/exp01_all3.csv,label_yellow_broad,leave_area_out,MITTAL,291,11,"{0: 262, 1: 29}","{0: 6, 1: 5}",0.5454545454545454,0.5,0.35294117647058826,"[[6, 0], [5, 0]]","[0, 1]",0.15
