crown_uid,area,crown_area_m2,species_clean,label_acacia_visual,label_acacia_species,label_acacia_clustering,pred_acacia_visual_model,prob_acacia_visual_model,model_confidence,model_cluster_disagree,uncertain,lon,lat,source_file,source_index,orig_crown_id
SV_S1:crown_0385,SV_S1,13.709662347306393,,-1,-1,0,0,0.10831726834587678,0.8916827316541233,False,False,77.1765591662352,28.533722472491192,s1_master_format.geojson,384,crown_0385
SV_S4:crown_0038,SV_S4,82.14144051905917,,-1,-1,1,1,0.8912968405618705,0.8912968405618705,False,False,77.1831951827587,28.5327631529452,s4_master_format.geojson,37,crown_0038
SV_S2:crown_0650,SV_S2,13.356404017341,,-1,-1,0,0,0.10896195599920777,0.8910380440007922,False,False,77.17508695550026,28.52933093320226,s2_master_format.geojson,649,crown_0650
SV_S2:crown_0634,SV_S2,26.45601577308239,,-1,-1,0,0,0.10896195599920777,0.8910380440007922,False,False,77.1751246729362,28.529357215609384,s2_master_format.geojson,633,crown_0634
SV_S2:crown_0657,SV_S2,16.114916301483902,,-1,-1,0,0,0.10896195599920777,0.8910380440007922,False,False,77.1751182728054,28.52940473374949,s2_master_format.geojson,656,crown_0657
SV_S1:crown_0046,SV_S1,14.332392508925833,,-1,-1,0,0,0.10900818832195627,0.8909918116780438,False,False,77.17639226899598,28.53248615221073,s1_master_format.geojson,45,crown_0046
SV_S2:crown_0042,SV_S2,33.18988284143847,,-1,-1,1,1,0.8896108629336743,0.8896108629336743,False,False,77.17323705505179,28.5286403403522,s2_master_format.geojson,41,crown_0042
SV_S1:crown_0523,SV_S1,23.660346303829066,,-1,-1,0,0,0.11064152986967048,0.8893584701303295,False,False,77.17687323099632,28.533742120024524,s1_master_format.geojson,522,crown_0523
SV_S1:crown_0202,SV_S1,70.82545635199783,,-1,-1,0,0,0.11199061865444356,0.8880093813455564,False,False,77.17629733135128,28.53370028296153,s1_master_format.geojson,201,crown_0202
SV_S3:crown_0339,SV_S3,14.299887001025173,,-1,-1,0,1,0.8863618781001871,0.8863618781001871,True,False,77.18607953568072,28.53113025745384,s3_master_format.geojson,338,crown_0339
SV_S3:crown_0300,SV_S3,28.145022661297148,,-1,-1,1,1,0.8863618781001871,0.8863618781001871,False,False,77.18610186547403,28.53120609199145,s3_master_format.geojson,299,crown_0300
SV_S2:crown_0475,SV_S2,16.738456441210882,,-1,-1,1,1,0.8861080694082711,0.8861080694082711,False,False,77.17453868051413,28.528227920496946,s2_master_format.geojson,474,crown_0475
SV_S1:crown_0507,SV_S1,15.651444561545281,,-1,-1,0,0,0.11564284933534374,0.8843571506646563,False,False,77.1771453181598,28.53366064296397,s1_master_format.geojson,506,crown_0507
SV_S1:crown_0580,SV_S1,52.07895890997915,,-1,-1,0,0,0.11564284933534374,0.8843571506646563,False,False,77.17727957370921,28.533668322963905,s1_master_format.geojson,579,crown_0580
SV_S1:crown_0524,SV_S1,15.553455553855983,,-1,-1,0,0,0.11564284933534374,0.8843571506646563,False,False,77.17721380431165,28.533641829526218,s1_master_format.geojson,523,crown_0524
SV_S1:crown_0315,SV_S1,37.26742015785584,,-1,-1,0,0,0.11572912060504593,0.8842708793949541,False,False,77.17665090402701,28.533737710778023,s1_master_format.geojson,314,crown_0315
SV_S1:crown_0213,SV_S1,10.935773463569708,,-1,-1,0,0,0.11576943132522138,0.8842305686747787,False,False,77.17600093213908,28.53329611130191,s1_master_format.geojson,212,crown_0213
SV_S1:crown_0179,SV_S1,22.52047414280962,,-1,-1,0,0,0.11576943132522138,0.8842305686747787,False,False,77.1759782789992,28.533355840414657,s1_master_format.geojson,178,crown_0179
SV_S1:crown_0212,SV_S1,19.91176673006553,,-1,-1,0,0,0.11576943132522138,0.8842305686747787,False,False,77.1760446698217,28.533324329612675,s1_master_format.geojson,211,crown_0212
SV_S3:crown_0346,SV_S3,13.194631814762165,,-1,-1,0,1,0.8838779319633463,0.8838779319633463,True,False,77.18614819093665,28.53153731684214,s3_master_format.geojson,345,crown_0346
SV_S3:crown_0317,SV_S3,23.1574808731192,,-1,-1,1,1,0.8838779319633463,0.8838779319633463,False,False,77.18618523589215,28.53149530405186,s3_master_format.geojson,316,crown_0317
SV_S1:crown_0386,SV_S1,21.84774960119528,,-1,-1,0,0,0.1191269614670251,0.8808730385329749,False,False,77.1766809114487,28.53384536914826,s1_master_format.geojson,385,crown_0386
SV_S1:crown_0519,SV_S1,18.045975997934143,,-1,-1,0,0,0.12003282027457017,0.8799671797254298,False,False,77.17697932590674,28.53322350823907,s1_master_format.geojson,518,crown_0519
SV_S2:crown_0151,SV_S2,15.747710253972945,,-1,-1,0,1,0.8795916151986726,0.8795916151986726,True,False,77.17354607745942,28.529325203852625,s2_master_format.geojson,150,crown_0151
SV_S1:crown_0597,SV_S1,17.700214778074645,,-1,-1,0,1,0.8781780034998082,0.8781780034998082,True,False,77.177198924455,28.532019168139723,s1_master_format.geojson,596,crown_0597
SV_S1:crown_0478,SV_S1,17.217668902028127,,-1,-1,0,0,0.12269369077069149,0.8773063092293085,False,False,77.17724599411764,28.53275248910677,s1_master_format.geojson,477,crown_0478
SV_S1:crown_0552,SV_S1,24.235881747890105,,-1,-1,0,0,0.12269369077069149,0.8773063092293085,False,False,77.17727881749602,28.53282778799369,s1_master_format.geojson,551,crown_0552
