crown_uid,area,crown_area_m2,species_clean,label_acacia_visual,label_acacia_species,label_acacia_clustering,pred_acacia_visual_model,prob_acacia_visual_model,model_confidence,model_cluster_disagree,uncertain,lon,lat,source_file,source_index,orig_crown_id
SV_S1:crown_0235,SV_S1,29.722066427993223,,-1,-1,0,1,0.8485132066231302,0.8485132066231302,True,False,77.17591320059061,28.53187078170265,s1_master_format.geojson,234,crown_0235
SV_S2:crown_0467,SV_S2,26.50228878448963,,-1,-1,0,1,0.8475857447728741,0.8475857447728741,True,False,77.17468964205412,28.52798335550005,s2_master_format.geojson,466,crown_0467
SV_S1:crown_0601,SV_S1,40.07290549930981,,-1,-1,0,1,0.8465699996962388,0.8465699996962388,True,False,77.1774709850342,28.532520862296067,s1_master_format.geojson,600,crown_0601
SV_S1:crown_0555,SV_S1,18.980071226765048,,-1,-1,0,1,0.8465699996962388,0.8465699996962388,True,False,77.17742953853474,28.53247491088348,s1_master_format.geojson,554,crown_0555
SV_S1:crown_0537,SV_S1,24.622438402600785,,-1,-1,0,1,0.8465699996962388,0.8465699996962388,True,False,77.17738125463362,28.53254301707248,s1_master_format.geojson,536,crown_0537
SV_S1:crown_0376,SV_S1,19.036264929825084,,-1,-1,1,0,0.1558910682420917,0.8441089317579082,True,False,77.17678712994353,28.53337478588433,s1_master_format.geojson,375,crown_0376
SV_S2:crown_0120,SV_S2,50.16336948148355,,-1,-1,0,1,0.8417664206698194,0.8417664206698194,True,False,77.17362707801067,28.52930067024603,s2_master_format.geojson,119,crown_0120
SV_S2:crown_0272,SV_S2,30.42060406616405,,-1,-1,0,1,0.8417664206698194,0.8417664206698194,True,False,77.17361859673478,28.529307999968022,s2_master_format.geojson,271,crown_0272
SV_S2:crown_0125,SV_S2,8.242779228400956,,-1,-1,0,1,0.8417664206698194,0.8417664206698194,True,False,77.17357585742623,28.52926820713839,s2_master_format.geojson,124,crown_0125
SV_S2:crown_0037,SV_S2,30.832937736258888,,-1,-1,0,1,0.8416200698602986,0.8416200698602986,True,False,77.17313988021256,28.52845486794248,s2_master_format.geojson,36,crown_0037
